cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,39.999999999997854,299.7468750000008,cGDL,-0.001375394538267546,1.4319219346405137e-05,79.06130227189047,12.700462958459967,0.013804851041804312
1,39.999999999997854,302.0906250000008,cGDL,-0.001375394538267546,1.400915823821667e-05,79.05740758022084,12.5517597227672,0.013643217089964348
1,39.999999999997854,304.4343750000008,cGDL,-0.001375394538267546,1.3697915986914353e-05,79.0538685091817,12.408477968204677,0.013487476052396388
1,39.999999999997854,306.7781250000008,cGDL,-0.001375394538267546,1.338549039437861e-05,79.05068472294586,12.270907158626809,0.013337942563724793
1,39.999999999997854,309.12187500000084,cGDL,-0.001375394538267546,1.3071878434609037e-05,79.04785589006356,12.1393953487433,0.013194994944286196
1,39.999999999997854,311.46562500000084,cGDL,-0.001375394538267546,1.2757075920227328e-05,79.04538168460742,12.014370985011052,0.013059098896751144
1,39.999999999997854,313.80937500000084,cGDL,-0.001375394538267546,1.2441076969194485e-05,79.0432617875763,11.896377454423915,0.01293084505915643
1,39.999999999997854,316.15312500000084,cGDL,-0.001375394538267546,1.2123873092618816e-05,79.04149588867034,11.786131639101347,0.012811012651197117
1,39.999999999997854,318.4968750000009,cGDL,-0.001375394538267546,1.1805451477624737e-05,79.04008368862681,11.684633036687918,0.012700688083356433
1,39.999999999997854,320.8406250000009,cGDL,-0.001375394538267546,1.1485791271312149e-05,79.03902490246797,11.593397393078066,0.012601518905519636
1,39.999999999997854,323.1843750000009,cGDL,-0.001375394538267546,1.1164853434915747e-05,79.03831926440417,11.515087177856493,0.012516399106365754
1,39.999999999997854,325.5281250000009,cGDL,-0.001375394538267546,1.0842536203382487e-05,79.03796653637633,11.456245262280177,0.012452440502478453
2,39.999999999997854,1.171875,aGDL,7.434169240272784,2.66478875678388e-08,0.0,0.0,0.0
2,39.999999999997854,3.515625,aGDL,7.434169240272784,7.994366273533357e-08,0.0,0.0,0.0
2,39.999999999997854,5.859375,aGDL,7.434169240272784,1.3323943799827983e-07,0.0,0.0,0.0
2,39.999999999997854,8.203125,aGDL,7.434169240272784,1.8653521342031188e-07,0.0,0.0,0.0
2,39.999999999997854,10.546874999999998,aGDL,7.434169240272784,2.398309890650641e-07,0.0,0.0,0.0
2,39.999999999997854,12.890624999999998,aGDL,7.434169240272784,2.9312676499617077e-07,0.0,0.0,0.0
2,39.999999999997854,15.234375,aGDL,7.434169240272784,3.464225412772662e-07,0.0,0.0,0.0
2,39.999999999997854,17.578125,aGDL,7.434169240272784,3.9971831797198457e-07,0.0,0.0,0.0
2,39.999999999997854,19.921874999999996,aGDL,7.434169240272784,4.5301409514396043e-07,0.0,0.0,0.0
2,39.999999999997854,22.265624999999996,aGDL,7.434169240272784,5.06309872856828e-07,0.0,0.0,0.0
2,39.999999999997854,24.609374999999996,aGDL,7.434169240272784,5.596056511742215e-07,0.0,0.0,0.0
2,39.999999999997854,26.953124999999996,aGDL,7.434169240272784,6.129014301597754e-07,0.0,0.0,0.0
2,39.999999999997854,29.296874999999996,aGDL,7.434169240272784,6.661972098771239e-07,0.0,0.0,0.0
2,39.999999999997854,31.640625,aGDL,7.434169240272784,7.194929903899014e-07,0.0,0.0,0.0
2,39.999999999997854,33.984375,aGDL,7.434169240272784,7.727887717617422e-07,0.0,0.0,0.0
2,39.999999999997854,36.328125,aGDL,7.434169240272784,8.260845540562806e-07,0.0,0.0,0.0
2,39.999999999997854,38.67187499999999,aGDL,7.434169240272784,8.793803373371509e-07,0.0,0.0,0.0
2,39.999999999997854,41.01562499999999,aGDL,7.434169240272784,9.326761216679872e-07,0.0,0.0,0.0
2,39.999999999997854,43.35937499999999,aGDL,7.434169240272784,9.859719071124242e-07,0.0,0.0,0.0
2,39.999999999997854,45.70312499999999,aGDL,7.434169240272784,1.0392676937340957e-06,0.0,0.0,0.0
2,39.999999999997854,48.04687499999999,aGDL,7.434169240272784,1.0925634815966364e-06,0.0,0.0,0.0
2,39.999999999997854,50.39062499999999,aGDL,7.434169240272784,1.1458592707636804e-06,0.0,0.0,0.0
