cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
3,16.395649705083763,280.99687500000067,cGDL,10.00749423378602,2.0047781520304414e-05,37.65569154052251,0.0,0.0
3,16.395649705083763,283.34062500000067,cGDL,10.00749423378602,1.974546830294977e-05,37.59973023825105,0.0,0.0
3,16.395649705083763,285.68437500000067,cGDL,10.00749423378602,1.9440021350014618e-05,37.546398534232765,0.0,0.0
3,16.395649705083763,288.0281250000007,cGDL,10.00749423378602,1.913143379370927e-05,37.49574396591456,0.0,0.0
3,16.395649705083763,290.3718750000007,cGDL,10.00749423378602,1.881969872308538e-05,37.44781238721178,0.0,0.0
3,16.395649705083763,292.7156250000007,cGDL,10.00749423378602,1.8504809185095507e-05,37.40264782710743,0.0,0.0
3,16.395649705083763,295.0593750000007,cGDL,10.00749423378602,1.8186758185254886e-05,37.360292350519835,0.0,0.0
3,16.395649705083763,297.4031250000008,cGDL,10.00749423378602,1.7865538687882766e-05,37.32078592228001,0.0,0.0
3,16.395649705083763,299.7468750000008,cGDL,10.00749423378602,1.754114361590249e-05,37.28416627508414,0.0,0.0
3,16.395649705083763,302.0906250000008,cGDL,10.00749423378602,1.7213565850181973e-05,37.25046878229646,0.0,0.0
3,16.395649705083763,304.4343750000008,cGDL,10.00749423378602,1.6882798228398922e-05,37.219726336473656,0.0,0.0
3,16.395649705083763,306.7781250000008,cGDL,10.00749423378602,1.6548833543418273e-05,37.191969234468246,0.0,0.0
3,16.395649705083763,309.12187500000084,cGDL,10.00749423378602,1.6211664541172803e-05,37.16722506994246,0.0,0.0
3,16.395649705083763,311.46562500000084,cGDL,10.00749423378602,1.5871283918041374e-05,37.1455186340892,0.0,0.0
3,16.395649705083763,313.80937500000084,cGDL,10.00749423378602,1.552768431772312e-05,37.126871825310346,0.0,0.0
3,16.395649705083763,316.15312500000084,cGDL,10.00749423378602,1.518085832760982e-05,37.11130356854802,0.0,0.0
3,16.395649705083763,318.4968750000009,cGDL,10.00749423378602,1.4830798474662703e-05,37.09882974489963,0.0,0.0
3,16.395649705083763,320.8406250000009,cGDL,10.00749423378602,1.4477497220803797e-05,37.08946313207541,0.0,0.0
3,16.395649705083763,323.1843750000009,cGDL,10.00749423378602,1.4120946957836202e-05,37.08321335617692,0.0,0.0
3,16.395649705083763,325.5281250000009,cGDL,10.00749423378602,1.3761140001911119e-05,37.08008685519061,0.0,0.0
4,16.395649705083763,1.171875,aGDL,7.728925610155261,1.6831444231996176e-08,0.0,0.0,0.0
4,16.395649705083763,3.515625,aGDL,7.728925610155261,5.04943327240973e-08,0.0,0.0,0.0
4,16.395649705083763,5.859375,aGDL,7.728925610155261,8.415722130052428e-08,0.0,0.0,0.0
4,16.395649705083763,8.203125,aGDL,7.728925610155261,1.1782011001749284e-07,0.0,0.0,0.0
4,16.395649705083763,10.546874999999998,aGDL,7.728925610155261,1.514829989312164e-07,0.0,0.0,0.0
4,16.395649705083763,12.890624999999998,aGDL,7.728925610155261,1.851458880979052e-07,0.0,0.0,0.0
4,16.395649705083763,15.234375,aGDL,7.728925610155261,2.1880877757376537e-07,0.0,0.0,0.0
4,16.395649705083763,17.578125,aGDL,7.728925610155261,2.5247166741499796e-07,0.0,0.0,0.0
4,16.395649705083763,19.921874999999996,aGDL,7.728925610155261,2.8613455767779814e-07,0.0,0.0,0.0
4,16.395649705083763,22.265624999999996,aGDL,7.728925610155261,3.197974484183542e-07,0.0,0.0,0.0
4,16.395649705083763,24.609374999999996,aGDL,7.728925610155261,3.534603396928466e-07,0.0,0.0,0.0
4,16.395649705083763,26.953124999999996,aGDL,7.728925610155261,3.871232315574472e-07,0.0,0.0,0.0
4,16.395649705083763,29.296874999999996,aGDL,7.728925610155261,4.207861240683182e-07,0.0,0.0,0.0
4,16.395649705083763,31.640625,aGDL,7.728925610155261,4.544490172816114e-07,0.0,0.0,0.0
4,16.395649705083763,33.984375,aGDL,7.728925610155261,4.881119112534667e-07,0.0,0.0,0.0
4,16.395649705083763,36.328125,aGDL,7.728925610155261,5.217748060400124e-07,0.0,0.0,0.0
4,16.395649705083763,38.67187499999999,aGDL,7.728925610155261,5.55437701697363e-07,0.0,0.0,0.0
4,16.395649705083763,41.01562499999999,aGDL,7.728925610155261,5.89100598281619e-07,0.0,0.0,0.0
4,16.395649705083763,43.35937499999999,aGDL,7.728925610155261,6.227634958488655e-07,0.0,0.0,0.0
4,16.395649705083763,45.70312499999999,aGDL,7.728925610155261,6.56426394455172e-07,0.0,0.0,0.0
4,16.395649705083763,48.04687499999999,aGDL,7.728925610155261,6.900892941565907e-07,0.0,0.0,0.0
4,16.395649705083763,50.39062499999999,aGDL,7.728925610155261,7.237521950091562e-07,0.0,0.0,0.0
4,16.395649705083763,52.73437499999999,aGDL,7.728925610155261,7.574150970688842e-07,0.0,0.0,0.0
4,16.395649705083763,55.07812499999999,aGDL,7.728925610155261,7.910780003917705e-07,0.0,0.0,0.0
4,16.395649705083763,57.42187499999999,aGDL,7.728925610155261,8.247409050337906e-07,0.0,0.0,0.0
4,16.395649705083763,59.76562499999999,aGDL,7.728925610155261,8.584038110508983e-07,0.0,0.0,0.0
4,16.395649705083763,62.10937499999999,aGDL,7.728925610155261,8.920667184990247e-07,0.0,0.0,0.0
4,16.395649705083763,64.45312499999999,aGDL,7.728925610155261,9.25729627434078e-07,0.0,0.0,0.0
4,16.395649705083763,66.79687499999999,aGDL,7.728925610155261,9.593925379119415e-07,0.0,0.0,0.0
4,16.395649705083763,69.14062499999999,aGDL,7.728925610155261,9.930554499884732e-07,0.0,0.0,0.0
4,16.395649705083763,71.48437499999999,aGDL,7.728925610155261,1.0267183637195056e-06,0.0,0.0,0.0
4,16.395649705083763,73.82812499999999,aGDL,7.728925610155261,1.0603812791608437e-06,0.0,0.0,0.0
4,16.395649705083763,76.17187499999999,aGDL,7.728925610155261,1.0940441963682641e-06,0.0,0.0,0.0
4,16.395649705083763,78.51562499999999,aGDL,7.728925610155261,1.1277071153975148e-06,0.0,0.0,0.0
4,16.395649705083763,80.85937499999999,aGDL,7.728925610155261,1.1613700363043135e-06,0.0,0.0,0.0
4,16.395649705083763,83.20312499999999,aGDL,7.728925610155261,1.1950329591443478e-06,0.0,0.0,0.0
4,16.395649705083763,85.54687499999999,aGDL,7.728925610155261,1.2286958839732726e-06,0.0,0.0,0.0
4,16.395649705083763,87.89062499999999,aGDL,7.728925610155261,1.2623588108467111e-06,0.0,0.0,0.0
4,16.395649705083763,90.23437499999999,aGDL,7.728925610155261,1.2960217398202516e-06,0.0,0.0,0.0
4,16.395649705083763,92.57812499999999,aGDL,7.728925610155261,1.3296846709494484e-06,0.0,0.0,0.0
4,16.395649705083763,94.92187499999999,aGDL,7.728925610155261,1.3633476042898206e-06,0.0,0.0,0.0
4,16.395649705083763,97.26562499999999,aGDL,7.728925610155261,1.3970105398968507e-06,0.0,0.0,0.0
4,16.395649705083763,99.60937499999999,aGDL,7.728925610155261,1.430673477825983e-06,0.0,0.0,0.0
