cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,27.105922802540203,176.17031250000008,cCL,1.0004901401287492e-07,1.2778232960087038e-05,59.533137321018145,11.996330265501648,0.01303948941902353
1,27.105922802540203,176.52343750000006,cCL,1.0004901401287492e-07,1.2729409433014849e-05,59.52729268495584,11.976114602296446,0.013017515872061354
1,27.105922802540203,177.87187500000007,cGDL,1.0004901401287492e-07,2.6460633303973778e-05,59.502340084386766,11.857237635444275,0.01288830177765682
1,27.105922802540203,180.21562500000007,cGDL,1.0004901401287492e-07,2.6240569484822576e-05,59.456082088822605,11.649639555400764,0.012662651690653004
1,27.105922802540203,182.5593750000001,cGDL,1.0004901401287492e-07,2.6019038104350847e-05,59.41041383714656,11.449009797873307,0.012444575867253595
1,27.105922802540203,184.9031250000001,cGDL,1.0004901401287492e-07,2.579618388888452e-05,59.365354299282906,11.25168660746558,0.012230094138549544
1,27.105922802540203,187.24687500000013,cGDL,1.0004901401287492e-07,2.5572065260645932e-05,59.320918601910286,11.056175149106,0.01201758168381087
1,27.105922802540203,189.59062500000013,cGDL,1.0004901401287492e-07,2.5346701676582273e-05,59.277118915662065,10.861972501834412,0.011806491849820014
1,27.105922802540203,191.93437500000016,cGDL,1.0004901401287492e-07,2.5120099046978674e-05,59.23396518995936,10.668925302789837,0.01159665793781504
1,27.105922802540203,194.27812500000016,cGDL,1.0004901401287492e-07,2.489225826057001e-05,59.19146573073014,10.477012542322202,0.011388057111219785
1,27.105922802540203,196.6218750000002,cGDL,1.0004901401287492e-07,2.4663178158442904e-05,59.14962763248517,10.286269202515376,0.011180727394038453
1,27.105922802540203,198.9656250000002,cGDL,1.0004901401287492e-07,2.443285673411315e-05,59.10845709506072,10.096755100580332,0.01097473380497862
1,27.105922802540203,201.30937500000022,cGDL,1.0004901401287492e-07,2.420129167233965e-05,59.06795965396772,9.908540673865945,0.010770152906376026
1,27.105922802540203,203.65312500000022,cGDL,1.0004901401287492e-07,2.3968480607270193e-05,59.02814034726582,9.72170000911747,0.010567065227301598
1,27.105922802540203,205.99687500000022,cGDL,1.0004901401287492e-07,2.3734421249624633e-05,58.98900383617525,9.536307286762298,0.010365551398654672
1,27.105922802540203,208.34062500000024,cGDL,1.0004901401287492e-07,2.3499111449464478e-05,58.95055449210458,9.352434926425326,0.010165690137418833
1,27.105922802540203,210.68437500000024,cGDL,1.0004901401287492e-07,2.3262549224387302e-05,58.912796459348456,9.17015266319363,0.009967557242601772
1,27.105922802540203,213.02812500000027,cGDL,1.0004901401287492e-07,2.3024732770218058e-05,58.87573370018098,8.989527105474277,0.009771225114645954
1,27.105922802540203,215.37187500000027,cGDL,1.0004901401287492e-07,2.2785660461333772e-05,58.8393700272197,8.81062158784105,0.009576762595479403
1,27.105922802540203,217.7156250000003,cGDL,1.0004901401287492e-07,2.2545330846168392e-05,58.80370912658897,8.633496168112282,0.009384234965339437
1,27.105922802540203,220.0593750000003,cGDL,1.0004901401287492e-07,2.230374263960057e-05,58.76875457443426,8.458207723487556,0.009193704047269083
1,27.105922802540203,222.40312500000033,cGDL,1.0004901401287492e-07,2.2060894714205883e-05,58.73450984863072,8.28481008980622,0.009005228358485022
1,27.105922802540203,224.74687500000033,cGDL,1.0004901401287492e-07,2.181678609078764e-05,58.70097833701767,8.11335423249879,0.008818863296194336
1,27.105922802540203,227.09062500000036,cGDL,1.0004901401287492e-07,2.1571415928761038e-05,58.668163343120284,7.9438884324435115,0.008634661339612512
1,27.105922802540203,229.43437500000036,cGDL,1.0004901401287492e-07,2.132478351712544e-05,58.63606809005378,7.776458463991142,0.008452672243468634
1,27.105922802540203,231.77812500000036,cGDL,1.0004901401287492e-07,2.1076888265426622e-05,58.60469572311214,7.611107783140707,0.008272943242544246
1,27.105922802540203,234.1218750000004,cGDL,1.0004901401287492e-07,2.082772969543367e-05,58.57404931140379,7.447877702995876,0.008095519242386821
1,27.105922802540203,236.4656250000004,cGDL,1.0004901401287492e-07,2.057730743278068e-05,58.54413184879671,7.28680757980202,0.007920443021523935
1,27.105922802540203,238.80937500000041,cGDL,1.0004901401287492e-07,2.0325621199569153e-05,58.51494625436291,7.127934977447858,0.007747755410269412
1,27.105922802540203,241.15312500000041,cGDL,1.0004901401287492e-07,2.00726708069527e-05,58.486495372460745,6.9712958414588435,0.007577495479846569
1,27.105922802540203,243.49687500000044,cGDL,1.0004901401287492e-07,1.9818456148269942e-05,58.45878197255449,6.816924664065888,0.007409700721810747
1,27.105922802540203,245.84062500000047,cGDL,1.0004901401287492e-07,1.9562977192657453e-05,58.43180874884547,6.664854642063756,0.007244407219634518
1,27.105922802540203,248.1843750000005,cGDL,1.0004901401287492e-07,1.9306233978643943e-05,58.405578319767635,6.5151178442483975,0.00708164983070478
1,27.105922802540203,250.5281250000005,cGDL,1.0004901401287492e-07,1.9048226608386232e-05,58.38009322738738,6.367745366032841,0.006921462354383522
1,27.105922802540203,252.8718750000005,cGDL,1.0004901401287492e-07,1.878895524163214e-05,58.35535593673686,6.222767502898576,0.0067638777205419305
1,27.105922802540203,255.21562500000053,cGDL,1.0004901401287492e-07,1.8528420090492126e-05,58.33136883510297,6.080213905196874,0.00660892815782269
1,27.105922802540203,257.55937500000056,cGDL,1.0004901401287492e-07,1.826662141398495e-05,58.30813423128908,5.940113750801745,0.006456645381306245
1,27.105922802540203,259.90312500000056,cGDL,1.0004901401287492e-07,1.8003559512587364e-05,58.285654354862096,5.8024959286174935,0.006307060791975536
1,27.105922802540203,262.24687500000056,cGDL,1.0004901401287492e-07,1.773923472318093e-05,58.26393135539487,5.667389219128569,0.006160205672965835
1,27.105922802540203,264.59062500000056,cGDL,1.0004901401287492e-07,1.7473647413748476e-05,58.242967301712994,5.534822496658825,0.006016111409411767
1,27.105922802540203,266.9343750000006,cGDL,1.0004901401287492e-07,1.720679797823102e-05,58.22276418115235,5.404824939362758,0.00587480971669865
1,27.105922802540203,269.2781250000006,cGDL,1.0004901401287492e-07,1.6938686831094805e-05,58.20332389883354,5.277426265552949,0.005736332897340162
