cooling_min,cv,x_mm,dx_mm,layer,material,node,capacity_J_m2K,k_W_mK,temperature_C
70.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-28.151068065702454
70.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-28.151067925377692
70.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-28.151067585913975
70.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-28.151067551251508
70.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-28.151067985723223
70.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-28.151068422918264
70.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.151070091177726
70.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.151073657796324
70.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.15107793297343
70.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.151082916707402
70.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-28.15108584274364
70.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-28.151088661973258
70.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-28.15109414064489
70.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-28.151102278750656
70.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-28.15111307627885
70.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-28.15112653321394
70.0,86,18.998849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-28.151421663372137
70.0,87,19.03635,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-28.151996515791037
70.0,88,19.073849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-28.152572076414778
70.0,89,19.111349999999995,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-28.15314834502279
70.0,90,19.13095,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-28.153451364465273
70.0,91,19.132649999999998,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-28.153480430709788
70.0,92,19.136499999999998,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-28.153552678148777
70.0,93,19.142499999999995,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-28.153668610044974
70.0,94,19.148324999999993,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-28.15377556129235
70.0,95,19.153974999999992,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-28.153873066133816
70.0,96,19.175549999999994,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-28.15421318242893
70.0,97,19.213049999999992,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-28.154796576330483
70.0,98,19.25054999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-28.155380677363823
70.0,99,19.28804999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-28.1559654853051
70.0,100,19.47346666666666,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-28.156266460366776
70.0,101,19.806799999999996,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-28.156285547859383
70.0,102,20.14013333333333,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-28.156307287318892
70.0,103,20.473466666666667,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-28.15633167871404
70.0,104,20.8068,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-28.156358722009735
70.0,105,21.140133333333335,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-28.15638841716708
70.0,106,21.32555,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-28.15698077117028
70.0,107,21.363049999999998,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-28.158133838495132
70.0,108,21.40055,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-28.15928761167284
70.0,109,21.438049999999997,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-28.160442090261245
70.0,110,21.457649999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-28.16104877555138
70.0,111,21.459349999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-28.161106966290617
70.0,112,21.463199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-28.161251596626716
70.0,113,21.469199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-28.16148316772387
70.0,114,21.475024999999995,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-28.161696333747923
70.0,115,21.480674999999994,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-28.161890630910705
70.0,116,21.502249999999993,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-28.162568234852706
70.0,117,21.539749999999994,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-28.16372980870377
70.0,118,21.577249999999992,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-28.164892086263162
70.0,119,21.61474999999999,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-28.166055067085463
70.0,120,21.800166666666662,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-28.166653241307184
70.0,121,22.133499999999998,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-28.166688543165293
70.0,122,22.46683333333333,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-28.16672648202682
70.0,123,22.800166666666666,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-28.16676705783719
70.0,124,23.1335,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-28.16681027053804
70.0,125,23.466833333333337,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-28.16685612006722
70.0,126,23.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.16711067309787
70.0,127,24.3835,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.167669135624735
70.0,128,24.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.168325411097022
70.0,129,25.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.169079464481634
70.0,130,25.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.16993125552591
70.0,131,26.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.170880738759802
70.0,132,26.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.171927863498265
70.0,133,27.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.173072573844003
70.0,134,27.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.17431480869042
70.0,135,28.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.175654501724907
70.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.17709158143236
70.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.178625971099024
70.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.180257588816556
70.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.18198634748642
70.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.18381215482453
70.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.185734913366183
70.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.187754520471245
70.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.18987086832965
70.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.192083843967133
70.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-28.19439332925129
75.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.584243105001324
75.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.582432262270228
75.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.58069709172174
75.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.57903768598222
75.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.577454133633587
75.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.57594651920855
75.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.574514923186147
75.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.57315942198741
75.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.5718800879713
75.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.57067698943086
75.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.569550190589535
75.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.568499751597763
75.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.567525728529777
75.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.566628173380582
75.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.565807134063206
75.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.565062654406127
75.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.564394774150934
75.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.56380352895022
75.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.56328895036566
75.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-28.562851065866333
75.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-28.562651473555267
75.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-28.562615523429407
75.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-28.56258164081246
75.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-28.562549825753162
75.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-28.562520078297272
75.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-28.562492398487578
75.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-28.56202337647267
75.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-28.561111495638013
75.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-28.560200166224288
75.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-28.559289388580744
75.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-28.558811351620186
75.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-28.55876550613536
75.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-28.558651573858892
75.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-28.55846994764119
75.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-28.55830348415773
75.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-28.558151819772526
75.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-28.55762311987021
75.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-28.556717905028837
75.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-28.55581324329214
75.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-28.55490913500681
75.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-28.554444676296576
75.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-28.554421392625308
75.0,42,13.160033333333331,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-28.55440018824925
75.0,43,13.493366666666665,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-28.5543810631989
75.0,44,13.826699999999997,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-28.55436401750176
75.0,45,14.160033333333331,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-28.554349051182363
75.0,46,14.345449999999998,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-28.554113059457308
75.0,47,14.382949999999997,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-28.553654517030264
75.0,48,14.420449999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-28.553196528881866
75.0,49,14.457949999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-28.552739095187633
75.0,50,14.477549999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-28.55249914907139
75.0,51,14.479249999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-28.552476138828393
75.0,52,14.483099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-28.552418958875695
75.0,53,14.489099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-28.55232800376234
75.0,54,14.494924999999997,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-28.552244824916347
75.0,55,14.500574999999996,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-28.5521690571505
75.0,56,14.522149999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-28.551904988404267
75.0,57,14.559649999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-28.55145314131351
75.0,58,14.597149999999994,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-28.551001849345027
75.0,59,14.634649999999993,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-28.55055111267177
75.0,60,14.820066666666659,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-28.550319703736413
75.0,61,15.153399999999992,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-28.550309152266006
75.0,62,15.486733333333326,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-28.55030068600578
75.0,63,15.820066666666664,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-28.550294304967917
75.0,64,16.153399999999998,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-28.55029000916159
75.0,65,16.486733333333333,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-28.550287798592976
75.0,66,16.672149999999995,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-28.55028550352922
75.0,67,16.709649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-28.550281594299168
75.0,68,16.747149999999994,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-28.550278240640356
75.0,69,16.784649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-28.550275442554074
75.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-28.550274264819638
75.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-28.550274154792646
75.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-28.550273888623146
75.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-28.550273861444712
75.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-28.550274202108866
75.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-28.55027454490834
75.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.550275852970923
75.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.550278649514524
75.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.550282001630496
75.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-28.55028590931756
75.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-28.55028820358808
75.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-28.550290414112794
75.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-28.550294709874642
75.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-28.550301090867443
