model,condition,t_s,n_scenarios,objective_tolerance_fraction,V_model_V_min,V_model_V_max,T_model_C_min,T_model_C_max,ice_max_bulk_min,ice_max_bulk_max,ice_pore_max_bulk_min,ice_pore_max_bulk_max,ice_mem_max_bulk_min,ice_mem_max_bulk_max,water_ice_kg_m2_min,water_ice_kg_m2_max
main,minus20,19.6,8,0.05,0.9520898797543007,0.9591685674246457,-6.788671362249602,-6.274582443760323,1.2908558761378004e-06,0.02784220835065064,7.611389452177169e-07,0.018930494764693336,1.2908558761378004e-06,0.02784220835065064,2.8152261784580632e-08,0.0005789709890396585
main,minus20,19.8,8,0.05,0.9521175996061115,0.9593336652431148,-6.789404936818471,-6.26607690518847,1.324280439218851e-06,0.028491628950178892,7.727123560369708e-07,0.019213756901147936,1.324280439218851e-06,0.028491628950178892,2.9052443950633706e-08,0.0005959716454707958
main,minus20,20.0,8,0.05,0.952482500070978,0.9598214037408571,-6.800281219317753,-6.268128817398576,1.3582874722964463e-06,0.029148721570850553,7.843460971405202e-07,0.019497659019839717,1.3582874722964463e-06,0.029148721570850553,2.9970933293456715e-08,0.0006132237963435713
main,minus20,20.2,8,0.05,0.9520978957867214,0.9595936615915103,-6.807778893125828,-6.266549467664902,1.3929240528795455e-06,0.029814361552162254,7.960546048588424e-07,0.019782589453388788,1.3929240528795455e-06,0.029814361552162254,3.090928127002595e-08,0.0006307501486503039
main,minus20,20.4,8,0.05,0.9521235010521213,0.9597582986198747,-6.806860084572463,-6.256305119653234,1.4281629047731717e-06,0.030487851287794538,8.078235053884661e-07,0.020068165356300672,1.4281629047731717e-06,0.030487851287794538,3.186627373191451e-08,0.0006485198512466176
main,minus20,20.6,8,0.05,0.9521416315703808,0.9599166212535979,-6.807237328398628,-6.2475513474432205,1.463982350207822e-06,0.031168601668848363,8.19645080040154e-07,0.020354187722628002,1.463982350207822e-06,0.031168601668848363,3.2841462244808e-08,0.0006665197717353623
main,minus20,20.8,8,0.05,0.9521534999965247,0.9600696291881695,-6.808508317804808,-6.239830849472412,1.5003859074061712e-06,0.03185657596866786,8.315200223874782e-07,0.020640682922422885,1.5003859074061712e-06,0.03185657596866786,3.383501288237062e-08,0.0006847498090220178
main,minus20,21.0,8,0.05,0.9525014779828286,0.9605427150097742,-6.819601746010335,-6.242385950937205,1.5373813804372449e-06,0.032551814494623826,8.434511058720497e-07,0.020927727193083116,1.5373813804372449e-06,0.032551814494623826,3.484734390603569e-08,0.0007032147184977166
main,minus20,21.2,8,0.05,0.9521054829033375,0.9603085597248187,-6.827289767355694,-6.241255158545528,1.5750177022260943e-06,0.033255224147692324,8.55453181296508e-07,0.02121571289535272,1.5750177022260943e-06,0.033255224147692324,3.5879858664920455e-08,0.0007219387959394945
main,minus20,21.4,8,0.05,0.9521173148530409,0.9604625846544876,-6.8266073880211025,-6.231460760716061,1.6132642249646211e-06,0.03396604917749658,8.675120845213005e-07,0.021504255710798864,1.6132642249646211e-06,0.03396604917749658,3.6931164393764456e-08,0.0007408893772242315
main,minus20,21.6,8,0.05,0.9521221474566322,0.960610483078577,-6.827209317471272,-6.22310131104615,1.6520973611252072e-06,0.0346836751870523,8.79620443732814e-07,0.021793157658148567,1.6520973611252072e-06,0.0346836751870523,3.8000771117893666e-08,0.0007600528574630994
main,minus20,21.8,8,0.05,0.9524609007995388,0.961075137402873,-6.837758622574313,-6.225199003264947,1.6915250587418654e-06,0.03540814405772997,8.917817150949535e-07,0.022082505829718036,1.6915250587418654e-06,0.03540814405772997,3.908916677073234e-08,0.0007794355140910584
main,minus20,22.0,8,0.05,0.9520586141837246,0.9608382288842088,-6.845026117377131,-6.22385601096164,1.7315987050839845e-06,0.03614041422071206,9.040113110995383e-07,0.022372706347356844,1.7315987050839845e-06,0.03614041422071206,4.019785629922474e-08,0.0007990638536239762
main,minus20,22.2,8,0.05,0.9520620564881287,0.9609860914379494,-6.844019805762514,-6.213943694603188,1.7722854046205602e-06,0.03687970571810829,9.162951489155062e-07,0.02266338003384577,1.7722854046205602e-06,0.03687970571810829,4.132535634981185e-08,0.0008189044901634046
main,minus20,22.4,8,0.05,0.9520587503355507,0.9611282020158474,-6.844217687725006,-6.205450629667098,1.813559983749673e-06,0.037625390148530655,9.286258051827856e-07,0.022954329854095755,1.813559983749673e-06,0.037625390148530655,4.2471126733110004e-08,0.0008389436777470286
main,minus20,22.6,8,0.05,0.9523883655997569,0.9615850046086308,-6.85419900331118,-6.207299514036606,1.8554301157352548e-06,0.03837751913942506,9.410065697041643e-07,0.023245643518738267,1.8554301157352548e-06,0.03837751913942506,4.363563773485762e-08,0.0008591883018860732
main,minus20,22.8,8,0.05,0.9523187029192254,0.9616645591696591,-6.869971754740334,-6.215059480193759,1.8979538965858992e-06,0.039137163113481165,9.534551645905741e-07,0.0235377854251275,1.8979538965858992e-06,0.039137163113481165,4.4820757794455455e-08,0.0008796724342145191
main,minus20,23.0,8,0.05,0.9515838594529724,0.9611173985781852,-6.864968597765255,-6.200899607186102,1.9411424954190103e-06,0.03990444604342271,9.659698984099e-07,0.023830703040214285,1.9411424954190103e-06,0.03990444604342271,4.6026001137896125e-08,0.0009003836547121157
main,minus20,23.2,8,0.05,0.952316202779565,0.9619535486097446,-6.865208011902439,-6.1926599104027105,1.984884886135886e-06,0.040676998530241724,9.785163213823022e-07,0.024123484099808294,1.984884886135886e-06,0.040676998530241724,4.7247894876058013e-08,0.0009212522679673557
main,minus20,23.4,8,0.05,0.9519034547962794,0.961711839705126,-6.872033902354929,-6.191323037012353,2.029245476639123e-06,0.04145603870413245,9.91117158529086e-07,0.024416741687262447,2.029245476639123e-06,0.04145603870413245,4.8489390309216065e-08,0.0009423299033664036
main,minus20,23.6,8,0.05,0.9518931099110753,0.9618490319029124,-6.87068758499089,-6.1814539207168195,2.0742192904961896e-06,0.042241387407089874,1.0037672442928343e-06,0.024710340373370228,2.0742192904961896e-06,0.042241387407089874,4.9749775800440785e-08,0.0009635978417995046
main,minus20,23.8,8,0.05,0.9522130044631293,0.9622967172728367,-6.879351129488782,-6.182263041808085,2.1197855621191487e-06,0.04303252401601511,1.0164615837261738e-06,0.025004150737121793,2.1197855621191487e-06,0.04303252401601511,5.102883330987469e-08,0.0009850486629480514
main,minus20,24.0,8,0.05,0.9517989262771422,0.9620552459860461,-6.88520983999905,-6.179976809976438,2.1660014823566603e-06,0.04383050651769556,1.02921610880997e-06,0.025298594451933238,2.1660014823566603e-06,0.04383050651769556,5.232832543801797e-08,0.0010067132475097553
main,minus20,24.2,8,0.05,0.9521216105278186,0.9625050024907785,-6.891982453199489,-6.1787408325620845,2.212835389924531e-06,0.04463459364506711,1.0420194018566047e-06,0.025593363661991594,2.212835389924531e-06,0.04463459364506711,5.3646979318147236e-08,0.0010285633454858337
main,minus20,24.4,8,0.05,0.9500477831172894,0.9607115023858367,-6.852753907403837,-6.128920604482744,2.260288317595935e-06,0.04544477100515691,1.0548675506942296e-06,0.02588836840052987,2.260288317595935e-06,0.04544477100515691,5.498402742650501e-08,0.00105058185536577
main,minus20,24.6,8,0.05,0.9486788780035607,0.9595844908071606,-6.7366553947060765,-5.99936591976126,2.3079926951443425e-06,0.04625383622507452,1.0676488876314308e-06,0.026180714388712306,2.3079926951443425e-06,0.04625383622507452,5.632606871416879e-08,0.001072515173728595
main,minus20,24.8,8,0.05,0.9475423206194679,0.9586828844397461,-6.569412483874771,-5.818438012884428,2.355488795441738e-06,0.0470530073577118,1.0802437105909442e-06,0.026467374850932434,2.355488795441738e-06,0.0470530073577118,5.765978814542812e-08,0.0010941217074514659
main,minus20,25.0,8,0.05,0.9456562072456816,0.9570923372216974,-6.336807785727217,-5.571469385405635,2.4023874590742416e-06,0.047835192079629496,1.0925569311159104e-06,0.026746028230810702,2.4023874590742416e-06,0.047835192079629496,5.897403490335881e-08,0.0011152105422111362
main,minus20,25.2,8,0.05,0.9450316239483972,0.9566845070367778,-6.058859064036028,-5.2805782692785215,2.448176855819398e-06,0.04859105526811948,1.104465118396529e-06,0.027013619950543626,2.448176855819398e-06,0.04859105526811948,6.02544019921942e-08,0.0011355349975712737
main,minus20,25.4,8,0.05,0.9444855323409862,0.9563559672722337,-5.7680018420199985,-4.9800579681202635,2.492530353271748e-06,0.04931513030072034,1.1159037093164926e-06,0.027268678909428287,2.492530353271748e-06,0.04931513030072034,6.14936245112442e-08,0.0011549882274679046
main,minus20,25.6,8,0.05,0.9448925065425726,0.956913546070699,-5.493338701566074,-4.700140226722851,2.5352880255583567e-06,0.05000528168789324,1.1268507017259061e-06,0.027510838528237568,2.5352880255583567e-06,0.05000528168789324,6.268894869713248e-08,0.0011735478904008774
main,minus20,25.8,8,0.05,0.94399961124396,0.9562655314014413,-5.217873363962383,-4.421374491878453,2.576502356093166e-06,0.050663491554000135,1.1373344961013823e-06,0.02774103521785152,2.576502356093166e-06,0.050663491554000135,6.384303755083083e-08,0.0011912896461553253
main,minus20,26.0,8,0.05,0.9438365968520275,0.9562904552973427,-4.930458433625461,-4.131823884633491,2.6160377662140503e-06,0.051287776606621156,1.147326537160734e-06,0.027958595875506368,2.6160377662140503e-06,0.051287776606621156,6.495151777892405e-08,0.00120815038828476
main,minus20,26.2,8,0.05,0.9431090746649363,0.9557899956898012,-4.631254061148695,-3.831409404219869,2.6537777044355112e-06,0.051876490962138255,1.1568062296372508e-06,0.028163048749110756,2.6537777044355112e-06,0.051876490962138255,6.601140462019295e-08,0.0012240909494687442
main,minus20,26.4,8,0.05,0.9427924119688171,0.9556647178854226,-4.317418063237255,-3.517282893190554,2.6895355631673324e-06,0.05242649164834663,1.1657335455805305e-06,0.028353360693166622,2.6895355631673324e-06,0.05242649164834663,6.701715336964899e-08,0.0012390217245074452
main,minus20,26.6,8,0.05,0.9422497991333145,0.9553260671401008,-3.991161933805529,-3.1917840023453437,2.7231494607228953e-06,0.05293511809248095,1.1740768711706608e-06,0.02852872337102111,2.7231494607228953e-06,0.05293511809248095,6.796437018313575e-08,0.0012528734833000925
main,minus20,26.8,8,0.05,0.9420813094196868,0.9553264650641468,-3.6569997531455556,-2.8598743135226528,2.754438212720767e-06,0.05339925279977565,1.1817994315887758e-06,0.02868816542885446,2.754438212720767e-06,0.05339925279977565,6.884789489097947e-08,0.0012655603546188128
main,minus20,27.0,8,0.05,0.941150579462615,0.9546185666581287,-3.298365311798875,-2.503722674557423,2.7832565925308218e-06,0.05381643761390799,1.1888732597196666e-06,0.02883094371458627,2.7832565925308218e-06,0.05381643761390799,6.96634938425019e-08,0.001277011835142687
main,minus20,27.2,8,0.05,0.9414694464487948,0.9550539388901639,-2.9341659106670477,-2.144274573274231,2.8093046492829083e-06,0.05418099979054139,1.1952319943660036e-06,0.0289552242629606,2.8093046492829083e-06,0.05418099979054139,7.040259188241213e-08,0.001287066150637279
main,minus20,27.4,8,0.05,0.9414590312841845,0.9551784369920128,-2.585809417459302,-1.8038494519284427,2.8325500902271744e-06,0.0544927809311337,1.2008787677412461e-06,0.029061145840889275,2.8325500902271744e-06,0.0544927809311337,7.106509360142532e-08,0.0012957252758116241
main,minus20,27.6,8,0.05,0.941961246617804,0.9557644353523402,-2.259467286520703,-1.488551186201903,2.8530312358357847e-06,0.05475283090249787,1.2058305237102833e-06,0.029149187213811118,2.8530312358357847e-06,0.05475283090249787,7.165197866623801e-08,0.001303010106643095
main,minus20,27.8,8,0.05,0.9418592367462294,0.9557833155106039,-1.9472786361537828,-1.1891366914421724,2.870886121360084e-06,0.05496409181391816,1.2101270785075528e-06,0.02922045267852988,2.870886121360084e-06,0.05496409181391816,7.216698928405558e-08,0.0013089916971122367
main,minus20,28.0,8,0.05,0.9418014059611015,0.9558301211324293,-1.6319657732425412,-0.8869535069003973,2.8861054324354507e-06,0.055126201964816664,1.2137698777909353e-06,0.029274901691374842,2.8861054324354507e-06,0.055126201964816664,7.26090238412553e-08,0.0013136408006203305
main,minus20,28.2,8,0.05,0.9422665979222413,0.9563457233962692,-1.331422915540145,-0.601390044768948,2.8986303370262397e-06,0.05523777018184113,1.2167497240764272e-06,0.029312200477972828,2.8986303370262397e-06,0.05523777018184113,7.297599567206207e-08,0.0013169050985633157
main,minus20,28.4,8,0.05,0.943369945903199,0.9574362967699013,-1.0814485804344258,-0.37014820720833086,2.908629496822261e-06,0.05530220579678117,1.2191131955527265e-06,0.029333648272682453,2.908629496822261e-06,0.05530220579678117,7.32727206667461e-08,0.0013188701830895296
main,minus20,28.6,8,0.05,0.9444852022374531,0.9585240505360648,-0.8992887498504842,-0.20996436574029076,2.9165915818718667e-06,0.055329507838068163,1.2209822994741558e-06,0.02934270503670876,2.9165915818718667e-06,0.055329507838068163,7.351318562289785e-08,0.0013198067515480985
main,minus20,28.8,8,0.05,0.9448951974539201,0.9589457914517736,-0.7590140323309242,-0.09154362243879177,2.9230633301677496e-06,0.05533238057543028,1.2224901071984212e-06,0.02934356292359636,2.9230633301677496e-06,0.05533238057543028,7.371265327560232e-08,0.0013200402289242205
main,minus20,29.0,8,0.05,0.9457240443851418,0.9597371861926086,-0.6535722932973727,-0.005983529275397359,2.9283491151247234e-06,0.05532816264071601,1.2237104039339332e-06,0.029341332464817373,2.9283491151247234e-06,0.05532816264071601,7.387932753609982e-08,0.0013199871837787887
main,minus20,29.2,8,0.05,0.946163180366598,0.9601534133535818,-0.5804422986873305,0.04955947945563821,2.932789138891925e-06,0.055320948430084095,1.224725605633117e-06,0.02933751467603247,2.932789138891925e-06,0.055320948430084095,7.402295277215654e-08,0.00131983764979512
main,minus20,29.4,8,0.05,0.9463029086182188,0.9602791949809528,-0.5169958284486711,0.09866464007814102,2.936604861021304e-06,0.05531161802905015,1.2255889645344487e-06,0.02933257524267722,2.936604861021304e-06,0.05531161802905015,7.414961310642541e-08,0.0013196297119736477
main,minus20,29.6,8,0.05,0.9469239632283453,0.9608397277770365,-0.47057000137726845,0.13260466409235505,2.9398712671119816e-06,0.05530040754681617,1.2263190618686628e-06,0.029326639131832602,2.9398712671119816e-06,0.05530040754681617,7.426129588523288e-08,0.0013193767988477988
main,minus20,29.8,8,0.05,0.9472069568298909,0.9610792539887223,-0.44271936009039337,0.14932138830397435,2.942786663217207e-06,0.05528812669632865,1.2269635412894954e-06,0.0293201363345852,2.942786663217207e-06,0.05528812669632865,7.436391539740966e-08,0.0013190985328920043
main,minus20,30.0,8,0.05,0.9474646978925666,0.9612884249885922,-0.4222911997087522,0.16030620944110296,2.9454782656145116e-06,0.05527525590923262,1.227552578345905e-06,0.029313320990807606,2.9454782656145116e-06,0.05527525590923262,7.446105751969544e-08,0.0013188061866065903
main,minus20,30.2,8,0.05,0.9477028804998949,0.961474105218188,-0.4076370870670303,0.1668940959590941,2.94801148856223e-06,0.05526201269734564,1.2281017287514225e-06,0.029306308348636876,2.94801148856223e-06,0.05526201269734564,7.455459161070545e-08,0.0013185048723965032
main,minus20,30.4,8,0.05,0.9479256570579664,0.961641425659805,-0.39743054993402893,0.17015162543788165,2.950437207996903e-06,0.0552485613242189,1.228623028643587e-06,0.02929918546723137,2.950437207996903e-06,0.0552485613242189,7.464597671640776e-08,0.0013181984878667817
main,minus20,30.6,8,0.05,0.9481360804833703,0.961794309171398,-0.3906515602515128,0.17086733655190756,2.952795155278064e-06,0.055235026289645994,1.2291258065378331e-06,0.029292018333892746,2.952795155278064e-06,0.055235026289645994,7.47363452972894e-08,0.0013178901055884017
main,minus20,30.8,8,0.05,0.9483362590153959,0.9619357651676383,-0.3865150212184858,0.16958179208330648,2.955116431882791e-06,0.05522150310988409,1.2296172961285274e-06,0.029284857582425584,2.955116431882791e-06,0.05522150310988409,7.482657219888211e-08,0.0013175820099689903
main,minus20,31.0,8,0.05,0.9485276124016032,0.9620681082673957,-0.3844160752749417,0.16666959771850998,2.9574254403409174e-06,0.05520806822450909,1.2301031092695302e-06,0.02927774375185795,2.9574254403409174e-06,0.05520806822450909,7.49173298558863e-08,0.0013172760243060754
main,minus20,31.2,8,0.05,0.9487123975685243,0.9621931227201115,-0.38388820258211354,0.16274764915294782,2.9597413736854892e-06,0.05519477945645883,1.2305876013362862e-06,0.02927070746597503,2.9597413736854892e-06,0.05519477945645883,7.500941658845382e-08,0.0013169735893415351
main,minus20,31.4,8,0.05,0.948659459910425,0.9620952628471895,-0.37668154714077673,0.1665361776669556,2.9620621284376723e-06,0.055181601881487644,1.231070241212461e-06,0.029263730001532193,2.9620621284376723e-06,0.055181601881487644,7.510288791893881e-08,0.0013166739581174775
main,minus20,31.6,8,0.05,0.9491167836179547,0.9624731218464311,-0.3734155365772267,0.16639739851353852,2.9643188688989133e-06,0.0551682389962686,1.2315356775993875e-06,0.029256654089994828,2.9643188688989133e-06,0.0551682389962686,7.519562849717346e-08,0.0013163696391630887
main,minus20,31.8,8,0.05,0.9490451125157292,0.9623570762978501,-0.37075473336130926,0.16602557443127353,2.966589704282577e-06,0.05515499989478986,1.2320015295154235e-06,0.029249644141907616,2.966589704282577e-06,0.05515499989478986,7.529019650471717e-08,0.0013160684401376198
main,minus20,32.0,8,0.05,0.9494846127559542,0.9627186502047453,-0.37092994846233296,0.16281815899372987,2.9688390363102034e-06,0.05514172768490462,1.2324598405575241e-06,0.029242616448877636,2.9688390363102034e-06,0.05514172768490462,7.538538024351697e-08,0.0013157665846100972
main,minus20,32.2,8,0.05,0.9494003801242326,0.9625907512455543,-0.3709468264108864,0.1601130472852219,2.97113672076679e-06,0.05512869262718763,1.2329260994997685e-06,0.02923571480051912,2.97113672076679e-06,0.05512869262718763,7.548349288514224e-08,0.0013154713968220235
main,minus20,32.4,8,0.05,0.9498270704177014,0.9629412089375192,-0.37317086142252265,0.155172182305364,2.9734395352780052e-06,0.05511571134213527,1.233390688263553e-06,0.02922884145909699,2.9734395352780052e-06,0.05511571134213527,7.558307793947112e-08,0.001315178109464997
