t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
22.2,2049.50495049505,-21.481035698878742,-21.07400591806777,-21.759109511577094,-20.870942703322555,6.844038208853712e-06,2.4231609080984604e-06,6.844038208853712e-06,5.759831015209081e-06,0.05703133499980157,0.3916,164.89999999999992,PEM,0.002405883641688517,0.0037668669281316074,0.0013931999999999998,1.7180740484259389e-09,0.0017343429873386295,0.002032394413802353,1.2780891657639778e-07,3.221671355690122e-05,-8.361909255294453e-18,23310.311633132238,-80.50344202280307,1859.1931591438429,21370.615032051937,8.634515324956737e-08,1.5576429035490946e-11,-1.2768952561970082e-13,1,3,0,0.3916,0.44220923179378196,0.007259672979765331,0.5741713329757051,1.2594987731669178,0.6527362829461744,0.03255155563707678,3.960160796152777e-05,282285.2607245444,0.007260403696723538,4.376387626620053,3.525689046056098,0.6392383754792165,10.10670562470389,0.9999802076883153,62.1,5.123762376237624,0.614,-21.4983089327524,6.48675358701871,0.08034694229993071,0.006863945082349391
22.4,2039.60396039604,-21.430034081622836,-21.024609121887607,-21.70827660203895,-20.822199352224118,7.003509105213582e-06,2.4626402652207277e-06,7.003509105213582e-06,5.853673081104653e-06,0.05723117031659021,0.3916,164.89999999999992,PEM,0.0024440263376495678,0.0038046212208331493,0.0013931999999999998,1.7811304017097153e-09,0.0017611613118113973,0.0020433266557444967,1.3147214685377546e-07,3.260511681640949e-05,-8.815918915022758e-18,23680.56966968794,-81.47338575883649,1915.3333981931878,21683.76288582594,9.002701517601963e-08,1.5740075909320694e-11,-1.2850831510036187e-13,1,3,0,0.3916,0.44220923179378196,0.007259672979765331,0.5748599213948808,1.2594557706113898,0.652383606061603,0.032172817599943344,3.9425554962586895e-05,282225.71962772787,0.007226853608829118,4.399928199277555,3.545287434653463,0.6441974611980451,10.104974901514339,0.9999798808609872,61.8,5.0990099009901,0.616,-21.4512841878099,6.678584189142718,0.0990621633698763,0.008442675648341754
22.6,2042.90429042904,-21.379183524330642,-20.973731298904454,-21.657671361070925,-20.7714894476876,7.1643872333197195e-06,2.502161260120249e-06,7.1643872333197195e-06,5.9476141196107655e-06,0.05742735535667537,0.3916,164.89999999999992,PEM,0.002482107463479932,0.00384231101705905,0.0013931999999999998,1.8042844577276605e-09,0.0017879154893279043,0.002054258538886849,1.351845598385353e-07,3.299644642087199e-05,-9.58841296291868e-18,24050.0487598957,-82.45052919416105,1972.2887601680811,21995.3094706223,8.883966984285507e-08,1.5911383322020356e-11,-1.295075158225245e-13,1,3,0,0.3916,0.44220923179378196,0.007259672979765331,0.5750611841199701,1.2594108756364217,0.6523059612252702,0.032004223229226296,3.950706195521524e-05,282157.7867198109,0.007240290314786493,4.423467999325687,3.564885807980273,0.6491901616670388,10.102823967613105,0.9999795536751215,61.9,5.1072607260726,0.618,-21.4046276805359,6.948028459551764,0.11887222046097247,0.010107099872711233
22.8,2039.60396039604,-21.3285367803727,-20.92374774289243,-21.60717371319612,-20.721812287653705,7.326685328181647e-06,2.5417216157165762e-06,7.326685328181647e-06,6.041648718128301e-06,0.057621425093830815,0.3916,164.89999999999992,PEM,0.002520188589310294,0.003879998645776506,0.0013931999999999998,1.8128420156972677e-09,0.0018146683708049332,0.0020651895164933605,1.3894563619696344e-07,3.338994353377788e-05,-1.0103408994849294e-17,24419.39673888699,-83.43303867524749,2030.056449284978,22305.907251015284,8.8519527707831e-08,1.6065482277838328e-11,-1.3071488336180437e-13,1,3,0,0.3916,0.44220923179378196,0.007259672979765331,0.5755009682220984,1.2593669840460422,0.6520907387531027,0.03173581738687609,3.945968396489903e-05,282094.24856128363,0.007230221710645568,4.447005849468907,3.5844879315697846,0.6541795679577651,10.100886806376275,0.9999792261510791,61.8,5.0990099009901,0.62,-21.3582291716582,7.177263189984129,0.13902084787487054,0.011792439120554046
23.0,2042.90429042904,-21.277986952300523,-20.873002084875736,-21.55680999825347,-20.67109663742633,7.49039140639361e-06,2.5813194167691587e-06,7.49039140639361e-06,6.135772324148226e-06,0.05781604935630286,0.3916,164.89999999999992,PEM,0.0025582697151406565,0.003917684129031031,0.0013931999999999998,1.8215312691870313e-09,0.001841420785222301,0.0020761187670903696,1.42755187090876e-07,3.378558610961552e-05,-9.873016033196125e-18,24788.61517141969,-84.42089597179712,2088.6334894676793,22615.560786068658,8.844472176861018e-08,1.6217138743002124e-11,-1.3175571744739045e-13,1,3,0,0.3916,0.44220923179378196,0.007259672979765331,0.5756969146958623,1.2593220988990326,0.6520131034715821,0.031572539472672974,3.954125891513082e-05,282026.3512546669,0.007243664577230651,4.470539980814749,3.6038327733049234,0.6591341736800924,10.098738516125033,0.9999788983047413,61.9,5.1072607260726,0.621,-21.3120887063724,7.295182818701729,0.1600113181852518,0.013541151884839174
23.2,2039.60396039604,-21.22765158961846,-20.823346745843338,-21.50655245170094,-20.62175456234516,7.655516032251842e-06,2.620953943350903e-06,7.655516032251842e-06,6.229983226410513e-06,0.058007029030850255,0.3916,164.89999999999992,PEM,0.002596350840971019,0.00395536746278452,0.0013931999999999998,1.8301143052165202e-09,0.00186817323766221,0.0020870457821015025,1.4661290650273377e-07,3.418337818648704e-05,-1.1268926330271212e-17,25157.705192826408,-85.41411068637018,2148.017876610754,22924.27320562044,9.115638022194616e-08,1.6351919818191618e-11,-1.311312169960388e-13,1,3,0,0.3916,0.44220923179378196,0.007259672979765331,0.576129409363876,1.2592785020330737,0.6517988270457438,0.031310771819794476,3.949380365941962e-05,281962.70670009044,0.007233594769557466,4.494069298237515,3.6233025011851376,0.6641077226772665,10.096812693615288,0.9999785701426286,61.8,5.0990099009901,0.623,-21.2662060606365,7.5233692834869945,0.18129454265658698,0.015306451604155061
23.4,2049.50495049505,-21.177235478057327,-20.77169417014585,-21.456365155526896,-20.569711332199716,7.82205752356573e-06,2.6606237878850804e-06,7.82205752356573e-06,6.3242780791183275e-06,0.058205886129086566,0.3916,164.89999999999992,PEM,0.0026344935369320695,0.003993110216717309,0.0013931999999999998,1.8390448578202315e-09,0.001894987948168236,0.0020979699109771022,1.5051852711331522e-07,3.458332021474695e-05,-1.3064636178450328e-17,25527.313605885338,-86.41268516836578,2208.2071000335745,23232.693820774042,9.064478945219889e-08,1.6468659769230953e-11,-1.3052059433249497e-13,1,3,0,0.3916,0.44220923179378196,0.0072694818075985344,0.5760819136214306,1.25923238374251,0.6518577095601638,0.031253055907935805,3.970465297972917e-05,281890.18127984076,0.007270579419225835,4.5175924008981525,3.6419855099804797,0.668950417289833,10.094446916303168,0.9999782416768322,62.1,5.123762376237624,0.625,-21.2204718296628,7.826893820571108,0.20374830471504723,0.01716208176130855
23.6,2042.90429042904,-21.127074357117237,-20.722559413337734,-21.406220021956017,-20.520956527629693,7.990051847531613e-06,2.7003308295730277e-06,7.990051847531613e-06,6.418661349115825e-06,0.05839854458414958,0.3916,164.89999999999992,PEM,0.0026726670179584642,0.004030881596747256,0.0013931999999999998,1.8478519405515534e-09,0.0019218342696367943,0.0021088910074815257,1.5447177699492926e-07,3.498542121119468e-05,-1.355930341964684e-17,25897.118154666077,-87.4166408730314,2269.201098951573,23540.500414933318,9.184532245853916e-08,1.6615764319993787e-11,-1.317002062961592e-13,1,3,0,0.3916,0.44220923179378196,0.007269954676658142,0.5766268740705854,1.2591893513077035,0.6515751198802195,0.03094776467716407,3.959267973442332e-05,281828.2382826372,0.007248756557816154,4.541108973905094,3.6610648547158875,0.673847101948283,10.092631399928262,0.9999779128923879,61.9,5.1072607260726,0.626,-21.1749404227378,7.8870808193952975,0.2260505326813819,0.01899635055186367
23.8,2036.30363036304,-21.077308546454134,-20.674311782016105,-21.35635511148348,-20.473463748757496,8.15941901027165e-06,2.740070581772911e-06,8.15941901027165e-06,6.513122371696959e-06,0.058576336167345644,0.3916,164.89999999999992,PEM,0.0027107173587234824,0.004068527685154426,0.0013931999999999998,1.8595408225655901e-09,0.0019485594416497375,0.0021198079110916067,1.5847287225966597e-07,3.538967356904152e-05,-1.473159701864679e-17,26265.508861959745,-88.42596622447323,2330.995996512982,23846.086899314985,9.269570000469685e-08,1.6759454934955897e-11,-1.327687959573609e-13,1,3,0,0.3916,0.44220923179378196,0.007269954676658142,0.5771667439361616,1.2591473909917636,0.6512956952259883,0.030645471447164518,3.9480382449149215e-05,281766.5175387948,0.007226918400915656,4.5646165182851135,3.681083748216342,0.6789450125686187,10.090850080751556,0.9999775838244859,61.7,5.0907590759076,0.628,-21.1298826485921,8.094467526088913,0.24881398071309382,0.020861073588288138
24.0,2049.50495049505,-21.027378107394327,-20.622751824025443,-21.306584825342213,-20.421387644362255,8.330143194204703e-06,2.7798380660399273e-06,8.330143194204703e-06,6.607649313144586e-06,0.05876728773381297,0.3916,164.89999999999992,PEM,0.0027488292696191898,0.004106232998597805,0.0013931999999999998,1.904506804166847e-09,0.001975348700931758,0.0021307198719779557,1.6252118128728676e-07,3.579627102136797e-05,-1.6886448836461732e-17,26634.420875426924,-89.44122175435174,2393.587317840725,24151.39233592628,9.443374437978491e-08,1.692421203181027e-11,-1.3346268534775163e-13,1,3,0,0.3916,0.44220923179378196,0.007274235479191398,0.5769945449641882,1.2591012026485922,0.6514250940195023,0.030641807619584075,3.975604531751128e-05,281691.7894811814,0.007275699992072251,4.588113419418508,3.6998914570250157,0.6838425814619855,10.088394832466784,0.9999772545160692,62.1,5.123762376237624,0.629,-21.0849716614398,8.267957875327786,0.27314978160866404,0.022848688858223894
24.2,2072.60726072607,-20.976878814284078,-20.568462074819934,-21.256517737089354,-20.365491570838373,8.502368399354902e-06,2.8196400082472023e-06,8.502368399354902e-06,6.702258160796773e-06,0.05898849245762329,0.3916,164.89999999999992,PEM,0.0027872798162336793,0.0041442739161913775,0.0013931999999999998,1.9519964073336323e-09,0.0020024779342979974,0.0021416274140619277,1.6661583504510416e-07,3.620590004228395e-05,-1.7679271675091757e-17,27006.753583644546,-90.46404705415604,2456.977635278055,24459.31190140983,9.749555829330347e-08,1.7071621893904876e-11,-1.3443413049429864e-13,1,3,0,0.3916,0.44220923179378196,0.007357295716892153,0.5764743817991628,1.2590516014451116,0.6517502066758435,0.030786786454657968,4.0226515447436894e-05,281609.6284908538,0.0073598593621715756,4.611600805473574,3.7162800619840293,0.6882603361460907,10.085562407014514,0.9999769249150913,62.8,5.181518151815175,0.628,-21.0397204580467,8.204716274018667,0.29868098242049945,0.024926252065879492
24.4,2118.81188118812,-20.925160982330794,-20.508949491508446,-21.205762559346994,-20.30262718111493,8.67631988867568e-06,2.8594918458877374e-06,8.67631988867568e-06,6.7969856094312745e-06,0.05926011573298755,0.3916,164.89999999999992,PEM,0.0028263768492203896,0.004182958970017304,0.0013931999999999998,1.9632331674327733e-09,0.0020302545699330374,0.002152531680569042,1.7075628205725036e-07,3.661787920306754e-05,-1.786900705527672e-17,27385.733706691226,-91.49264179489201,2521.176557580363,24773.064507411837,9.58652890403755e-08,1.719643871744836e-11,-1.3407330801129547e-13,1,3,0,0.3916,0.44220923179378196,0.0075214580241737645,0.5751542099140924,1.2589956738891466,0.6525274195132392,0.03127289297221927,4.115148959569593e-05,281510.310898966,0.007526587123654456,4.635081138176232,3.728755860774617,0.6919059180954182,10.081897556750832,0.9999765948968807,64.2,5.2970297029703,0.625,-20.9935880236675,7.975326413745218,0.32594257474978583,0.02713674453106
24.6,2168.31683168317,-20.87199117513427,-20.44673241093153,-21.153928760075814,-20.23626749128701,8.852302554480766e-06,2.8994171946770026e-06,8.852302554480766e-06,6.89188779338484e-06,0.059582682281617436,0.3916,164.89999999999992,PEM,0.0028663666491020733,0.004222534496960967,0.0013931999999999998,1.9753444787051956e-09,0.0020589229490658835,0.0021634346303316503,1.7494221895422505e-07,3.703215214108831e-05,-1.7604732775733378e-17,27773.951944470336,-92.52695798967328,2586.2025889281927,25095.222397647278,9.48070919548627e-08,1.731315091291208e-11,-1.335181964989829e-13,1,3,0,0.3916,0.44220923179378196,0.007699800366274416,0.5737481093218959,1.258936709303115,0.6533406636560128,0.03180579288029898,4.214344490730801e-05,281405.9714419062,0.007705297867606908,4.658558635511736,3.737553399098001,0.6947830030955203,10.078045253790433,0.9999762642686174,65.7,5.420792079207926,0.622,-20.9461376322838,7.757538694228954,0.3539862978616695,0.02939941381287214
24.8,2227.72277227723,-20.817125055521103,-20.381076205324035,-21.10084330893278,-20.1656924687706,9.030566751223143e-06,2.9394398226020244e-06,9.030566751223143e-06,6.987021208942297e-06,0.05995358396367781,0.3916,164.89999999999992,PEM,0.0029073723561401036,0.0042631235944463695,0.0013931999999999998,1.9883193554069085e-09,0.0020886042948296633,0.002174338137281607,1.7917401574325022e-07,3.744876169371693e-05,-1.702197410802242e-17,28172.718625969635,-93.56710258102774,2652.0786698456945,25427.072853636655,9.37420736590866e-08,1.7453455347649083e-11,-1.3385126340637044e-13,1,3,0,0.3916,0.44220923179378196,0.00791301482876555,0.5720370047853655,1.2588739594060774,0.6543136601530729,0.032479962064346966,4.3332403292039e-05,281291.8192118318,0.007919614507521827,4.682037332647733,3.743063317275296,0.6969864205534159,10.073798694732693,0.9999759328337713,67.5,5.569306930693075,0.62,-20.8971498722965,7.7359669701023455,0.38294608242957145,0.0317240486023777
25.0,2310.23102310231,-20.759878317233046,-20.308962319006923,-21.046110798616837,-20.086830060242164,9.211389123687474e-06,2.9795838396126383e-06,9.211389123687474e-06,7.082443165230897e-06,0.06039183491582783,0.3916,164.89999999999992,PEM,0.00294970182098792,0.004305034052831029,0.0013931999999999998,2.00272304782766e-09,0.0021196042645947686,0.0021852443337526,1.8345176061213337e-07,3.786776815687416e-05,-1.6825462464259422e-17,28585.301336052325,-94.6132276924636,2718.832900122367,25771.85520833281,9.531549949315377e-08,1.758770906690188e-11,-1.3408718579910328e-13,1,3,0,0.3916,0.44220923179378196,0.008207657260017336,0.5696041687583387,1.2588037607708997,0.6556706006160286,0.033484012026679146,4.4979369853208536e-05,281158.5044499225,0.008216827826788316,4.705521821172694,3.744027546285246,0.6982859565337372,10.068680701177275,0.9999756003942943,70.0,5.775577557755774,0.618,-20.8460744945177,7.831040653990493,0.4134887712663804,0.034163629088197686
25.2,2356.43564356436,-20.701078808697332,-20.24036087165868,-20.989723056009666,-20.01329977687496,9.395004859642083e-06,3.0198755145271166e-06,9.395004859642083e-06,7.178216102988154e-06,0.060851327713305293,0.3916,164.89999999999992,PEM,0.0029932319033841477,0.004348142686382676,0.0013931999999999998,2.0168403035533685e-09,0.00215179739509108,0.002196155498073638,1.8777637765471781e-07,3.828921700145287e-05,-1.8987090545652396e-17,29010.4272544263,-95.66544240480422,2786.499698887609,26128.262113224457,9.056975613930263e-08,1.768632462706421e-11,-1.348782197041487e-13,1,3,0,0.3916,0.44220923179378196,0.008379409380547972,0.5684116026239115,1.2587386172028663,0.65632144001524,0.03395965987441178,4.5914689302993103e-05,281045.07635607535,0.008384546970603497,4.729017007049177,3.744462226962926,0.6993970137756345,10.064708754849365,0.999975266731115,71.4,5.8910891089109,0.615,-20.7931279645042,7.575349166843649,0.44269027711465764,0.0364757872707828
25.4,2379.53795379538,-20.641658601378168,-20.175899201045894,-20.932428601104817,-19.946244910053792,9.581272782540226e-06,3.0603212104606964e-06,9.581272782540226e-06,7.2743551472800005e-06,0.06128429163833758,0.3916,164.89999999999992,PEM,0.0030374084721525962,0.0043918954107308745,0.0013931999999999998,2.0310479138875515e-09,0.002184628614874749,0.002207072614559617,1.9215024859476153e-07,3.8713061421700666e-05,-2.0891220611080064e-17,29442.25025672151,-96.72362985110388,2855.1028201983017,26490.423806761093,8.898996384232305e-08,1.780753322577766e-11,-1.3479495297730182e-13,1,3,0,0.3916,0.44220923179378196,0.008467210777038013,0.5679817284151931,1.2586792728937881,0.6565531531382665,0.034097995626090685,4.639571423784634e-05,280944.46556730376,0.008469780491993113,4.752525009818297,3.7480950313990427,0.701142409793297,10.06154053095671,0.9999749317841233,72.1,5.94884488448845,0.613,-20.7393043651668,7.343926849071266,0.4708246818183249,0.0386852718515131
25.6,2435.64356435644,-20.580831314133547,-20.10540249042336,-20.874258159839883,-19.871458009181453,9.769996137817848e-06,3.1009116161610477e-06,9.769996137817848e-06,7.370838165345965e-06,0.061730883242134695,0.3916,164.89999999999992,PEM,0.003082323882489298,0.004436384530723686,0.0013931999999999998,2.059921648546257e-09,0.0022181896861584397,0.0022179962106976744,1.965739459236818e-07,3.913935176559099e-05,-2.0538854905022275e-17,29881.755506495185,-97.78795214973735,2924.65632529983,26859.31122913194,8.632378012407571e-08,1.7960272158390467e-11,-1.3664069875574114e-13,1,3,0,0.3916,0.44220923179378196,0.008667067795540634,0.5665121014667959,1.2586128058377515,0.6573540958352952,0.03469907901576172,4.752951989860512e-05,280820.4944789615,0.008673311286897236,4.776046965326603,3.751551816317911,0.7029559488488001,10.05723767853218,0.9999745956290742,73.8,6.0891089108911,0.612,-20.6844413326095,7.432663159020281,0.5009079859102001,0.0410392684938272
25.8,2488.44884488449,-20.518402777097492,-20.03282474174111,-20.81475321091702,-19.794038227557166,9.961235353570839e-06,3.1416492022040834e-06,9.961235353570839e-06,7.46767102972209e-06,0.06220419315793102,0.3916,164.89999999999992,PEM,0.0031282551999823466,0.0044818864668278845,0.0013931999999999998,2.1377461962928106e-09,0.0022527561225991963,0.0022289271595831266,2.010468993652557e-07,3.9568733154442726e-05,-1.9136168344369153e-17,30331.88985357481,-98.86010800596789,2995.1820405680933,27237.847705087355,8.660799721837975e-08,1.807917704432782e-11,-1.3673784327039584e-13,1,3,0,0.3916,0.44220923179378196,0.008859394840080326,0.5651811465120118,1.2585441180173234,0.6580670130951721,0.035247357391683526,4.860101845590799e-05,280696.2241503889,0.008865273668773155,4.799584753624304,3.75382807740378,0.7045426655771289,10.052950454363636,0.9999742582483266,75.4,6.2211221122112255,0.61,-20.6280449647517,7.347353030817737,0.5315200148223512,0.043418873277337455
26.0,2541.25412541254,-20.454461263297645,-19.958795555604382,-20.75393420516059,-19.715213347473735,1.015502353822509e-05,3.1825412151012714e-06,1.015502353822509e-05,7.564870965298957e-06,0.06269314742144466,0.3916,164.89999999999992,PEM,0.0031751716395663995,0.004528370615816943,0.0013931999999999998,2.1526922098047197e-09,0.0022882968650077564,0.0022398660283291026,2.0556978787408173e-07,4.0001023749433e-05,-2.3405214398530827e-17,30792.34095095739,-99.93936302287082,3066.704570307727,27625.697017710943,8.415099728154019e-08,1.8255730260818837e-11,-1.3747336602421e-13,1,3,0,0.3916,0.44220923179378196,0.00905161432912832,0.5638779288464487,1.2584741792570582,0.658756785250561,0.03578979008575574,4.967507429265574e-05,280569.1745199006,0.009057495819920483,4.823139595885233,3.755639342126492,0.7060465881529312,10.048615004339702,0.9999739195809262,77.0,6.35313531353135,0.609,-20.5701748151091,7.409207085969009,0.5625307166882371,0.04581266604597301
26.2,2597.3597359736,-20.388913551942693,-19.882598771681415,-20.69175888050637,-19.633968094654847,1.0351373038980698e-05,3.223591505664802e-06,1.0351373038980698e-05,7.662447125421446e-06,0.06319952355635985,0.3916,164.89999999999992,PEM,0.0032231039863067994,0.004575868219425841,0.0013931999999999998,2.168010839011914e-09,0.0023248428849912215,0.0022508130232827754,2.1014314100402723e-07,4.043576688093258e-05,-2.6020852139652106e-17,31263.450898086172,-101.0247334775886,3139.248379190731,28023.177785502627,8.477445589960553e-08,1.8402473989098667e-11,-1.3888890038060708e-13,1,3,0,0.3916,0.44220923179378196,0.009255570360423177,0.5625022371293568,1.2584020835882017,0.6594768663834946,0.03637216287455259,5.081720079775672e-05,280437.2215398393,0.009261822384745799,4.8467119364400855,3.756850935479241,0.7074505157675965,10.04411228369304,0.999973579594358,78.7,6.493399339934,0.607,-20.5107797717003,7.330768182972525,0.5941569316918474,0.048237252967880874
26.4,2640.26402640264,-20.32209479797183,-19.80714195789264,-20.628300162568422,-19.554257600227174,1.0550268229519602e-05,3.264802586591218e-06,1.0550268229519602e-05,7.760405482745942e-06,0.06370748025045304,0.3916,164.89999999999992,PEM,0.0032719598850075153,0.004624286914652992,0.0013931999999999998,2.18313636960622e-09,0.0023623017010142087,0.00226176826282813,2.1476767428423317e-07,4.087297035449659e-05,-2.6230916310571173e-17,31744.24595895066,-102.11623723102285,3212.838108385188,28429.291613420006,8.555525710107759e-08,1.8527623879549537e-11,-1.389027781684149e-13,1,3,0,0.3916,0.44220923179378196,0.009414256710110157,0.5615516569174022,1.2583314415198286,0.6599636069060413,0.03676447754103153,5.17001553535925e-05,280311.37758254865,0.009419039816266862,4.870302030206997,3.7587313637259605,0.7089880703077799,10.040006297093663,0.9999732382664969,80.0,6.6006600660066,0.606,-20.4500320317769,7.334710079636604,0.6256089653369319,0.050628116352257974
26.6,2706.27062706271,-20.253485703950105,-19.726538547462127,-20.563515712880587,-19.46811374667098,1.0751659930871742e-05,3.3061728583756077e-06,1.0751659930871742e-05,7.858742235264102e-06,0.06423635031026319,0.3916,164.89999999999992,PEM,0.00332183169086458,0.0046737190522296345,0.0013931999999999998,2.1990898158187936e-09,0.002400765801699077,0.002272731607567114,2.1944387362778438e-07,4.131263863491768e-05,-2.7538735181131813e-17,32235.726780177953,-103.2138878355901,3287.4959383742575,28845.016954051578,8.347296898136847e-08,1.8674950474917296e-11,-1.393746229538806e-13,1,3,0,0.3916,0.44220923179378196,0.009652102796568036,0.5599366319656903,1.258254931683886,0.6607956158867175,0.03746963957115931,5.304426031877485e-05,280167.7497419116,0.009659465193819439,4.893909577017902,3.7595236831641796,0.7103688097444804,10.035073678588084,0.9999728956101297,82.0,6.765676567656775,0.605,-20.387770177953,7.448490584183415,0.6586520881430652,0.0531267959209876
26.8,2778.87788778878,-20.18271109864247,-19.641963939715794,-20.49698371755801,-19.37699184805831,1.0955659255701717e-05,3.3477058433363266e-06,1.0955659255701717e-05,7.957465755494e-06,0.06480004475309901,0.3916,164.89999999999992,PEM,0.0033729964694660863,0.004724441636947454,0.0013931999999999998,2.215983902190373e-09,0.0024405130008781847,0.002283702248758788,2.241713265796092e-07,4.1754832518603176e-05,-2.873135757086587e-17,32740.877704507533,-104.31783770171502,3363.2505209576807,29273.309345931048,8.291044650832191e-08,1.8823359537734063e-11,-1.3972156764907595e-13,1,3,0,0.3916,0.44220923179378196,0.009915876372845314,0.5581677428924708,1.2581740367442704,0.6616920802849559,0.03825968990438771,5.452366245607269e-05,280016.49138091784,0.009923979384516175,4.917532835397907,3.758118791223289,0.7113200080925655,10.029814196277206,0.9999725515980081,84.2,6.94719471947195,0.604,-20.3234972932413,7.588122037670388,0.6927262201355833,0.05568490371522449
27.0,2838.28382838284,-20.11012632207371,-19.557477424722606,-20.428709855605035,-19.28667573606512,1.116235068951279e-05,3.38940937295504e-06,1.116235068951279e-05,8.05659465879496e-06,0.06537632342514307,0.3916,164.89999999999992,PEM,0.0034253926506813475,0.00477639306376262,0.0013931999999999998,2.2332903760975524e-09,0.0024814824069372874,0.002294679472808812,2.289507261437976e-07,4.2199586918698186e-05,-2.955128546380803e-17,33259.0608863443,-105.4281725604427,3440.1345548740132,29713.49815899082,8.097867976175621e-08,1.8967993842267106e-11,-1.394856452563431e-13,1,3,0,0.3916,0.44220923179378196,0.010134789810962464,0.5568163926773457,1.258093950775776,0.6623587686610392,0.038863045172012986,5.5744265378148174e-05,279870.3718227293,0.010141423009151598,4.941170268752825,3.7563594068282278,0.7121807606585304,10.024928531217679,0.9999722061641751,86.0,7.0957095709571005,0.603,-20.2573315163051,7.658973021999047,0.7266761375401513,0.05820856536253467
27.2,2884.48844884488,-20.03620585773683,-19.474187118561076,-20.35901506142693,-19.198746068897123,1.137165605384168e-05,3.431284199452517e-06,1.137165605384168e-05,8.156130733188773e-06,0.0659430191554136,0.3916,164.89999999999992,PEM,0.0034787739539876117,0.004829327041359107,0.0013931999999999998,2.2557555229685473e-09,0.0025234278138177683,0.0023056631883277643,2.3378345805113735e-07,4.264691262847225e-05,-3.255317022887727e-17,33787.64422778424,-106.54493079838076,3518.1762858810675,30162.923011189017,8.422239261562936e-08,1.9087870173351007e-11,-1.3954115640757436e-13,1,3,0,0.3916,0.44220923179378196,0.010306523173436952,0.5558663168478866,1.2580160189337606,0.6628138998573609,0.039279097586534514,5.6704641978577175e-05,279730.08025499067,0.010311684915027718,4.964821680292343,3.756086878608311,0.7133494997815794,10.020456354075463,0.9999718592995146,87.4,7.2112211221122005,0.602,-20.1897284342133,7.663402516962361,0.7603994128831926,0.060690390442019564
27.4,2904.2904290429,-19.96174655923872,-19.395070638906702,-20.288372243657335,-19.11710321998737,1.1583348104249206e-05,3.4733218808329434e-06,1.1583348104249206e-05,8.256053912129649e-06,0.06647321688586091,0.3916,164.89999999999992,PEM,0.0035327709586007536,0.004882873881821455,0.0013931999999999998,2.3306169240077326e-09,0.002565978780810162,0.002316654099390603,2.38671003764588e-07,4.3097076779264943e-05,-3.387454162659398e-17,34322.65258278317,-107.66889784361508,3597.3961721121073,30617.587512912316,8.486631486448459e-08,1.9249740690341355e-11,-1.4055423491754482e-13,1,3,0,0.3916,0.44220923179378196,0.01038488899527611,0.5556775644835491,1.257943771087069,0.6628800139559741,0.03932905274314529,5.713990440049096e-05,279605.4554345778,0.010387102156246903,4.9884885861124095,3.7595376245875074,0.7152862114368514,10.01686945394731,0.9999715110707701,88.0,7.26072607260725,0.601,-20.121367718675,7.541170635016785,0.7932917964027534,0.06308422805637623
27.6,2963.69636963696,-19.885847119470384,-19.308927789288447,-20.216793170543042,-19.026346940516078,1.1797184775057787e-05,3.515506102575954e-06,1.1797184775057787e-05,8.35632541615392e-06,0.06700994557838318,0.3916,164.89999999999992,PEM,0.0035875068047821496,0.004937156213710546,0.0013931999999999998,2.3649734056439135e-09,0.002609257688833567,0.0023276525462450244,2.436136585495025e-07,4.355059107156736e-05,-3.6469850576981155e-17,34865.41640284157,-108.80112059593895,3677.8068503240575,31078.808432010643,8.906999937607907e-08,1.9400120399026832e-11,-1.4103995749081832e-13,1,3,0,0.3916,0.44220923179378196,0.010598690412474923,0.5543940410019584,1.2578631461065128,0.6635074750566632,0.03990326237786967,5.836767002159091e-05,279453.3870436702,0.010605333508352943,5.012171718873868,3.7628320982601626,0.7173155868678583,10.011924630138683,0.9999711616132382,89.8,7.4092409240923995,0.6,-20.0520330928385,7.600993166340257,0.8287736839386531,0.0656607302693482
