model,condition,parameter,multiplier,kind,t_s,V_model_V,T_model_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,water_ice_kg_m2,model_valid,ever_invalid
main,minus20,km,1.0,phase_one_at_a_time,24.4,0.9547816026649508,-6.488832975469052,0.019998075855992666,0.009855544322507723,0.019998075855992666,0.00045956593716231444,1,0
main,minus20,km,1.0,phase_one_at_a_time,24.6,0.9535693313118029,-6.364465985816821,0.020389613272107563,0.009970216438043578,0.020389613272107563,0.0004700845368551629,1,0
main,minus20,km,1.0,phase_one_at_a_time,24.8,0.9525863839367347,-6.188382508837833,0.02077776625913348,0.010082832046949616,0.02077776625913348,0.00048048778225727614,1,0
main,minus20,km,1.0,phase_one_at_a_time,25.0,0.9508914901551359,-5.945936921589293,0.021159124329326928,0.010192484895868482,0.021159124329326928,0.0004906831707545888,1,0
main,minus20,km,1.0,phase_one_at_a_time,25.2,0.9504104876261384,-5.659036286316223,0.021529308939486385,0.010298026832552652,0.021529308939486385,0.0005005545461070022,1,0
main,minus20,km,1.0,phase_one_at_a_time,25.4,0.950005755659436,-5.36100307275035,0.02188571639241163,0.010398928190706397,0.02188571639241163,0.0005100509562151111,1,0
main,minus20,km,1.0,phase_one_at_a_time,25.6,0.9505101458572579,-5.082102612884455,0.022227231052284625,0.010495055790989551,0.022227231052284625,0.000519158716566099,1,0
main,minus20,km,1.0,phase_one_at_a_time,25.8,0.9497686408494949,-4.803301493601964,0.022554509144421347,0.010586718722627729,0.022554509144421347,0.0005279053725628839,1,0
main,minus20,km,1.0,phase_one_at_a_time,26.0,0.9497218841026644,-4.513489872791922,0.02286644575780377,0.010673633440332467,0.02286644575780377,0.0005362559155614088,1,0
main,minus20,km,1.0,phase_one_at_a_time,26.2,0.9491327488627931,-4.212217614360327,0.02316217744407461,0.010755629166678589,0.02316217744407461,0.0005441898286677764,1,0
main,minus20,km,1.0,phase_one_at_a_time,26.4,0.9489323107291205,-3.896910284011142,0.023440147096209916,0.010832319663536111,0.023440147096209916,0.0005516630278533646,1,0
main,minus20,km,1.0,phase_one_at_a_time,26.6,0.9485123141656681,-3.5696192688448605,0.02369906264489208,0.010903418958439092,0.02369906264489208,0.0005586426352342644,1,0
main,minus20,km,1.0,phase_one_at_a_time,26.8,0.9484442554306709,-3.2353020191542328,0.023937436762482743,0.010968581773531974,0.023937436762482743,0.00056508869716749,1,0
main,minus20,km,1.0,phase_one_at_a_time,27.0,0.947645663506847,-2.876252679822983,0.024154040005366462,0.011027531198526511,0.024154040005366462,0.0005709670309819437,1,0
main,minus20,km,1.0,phase_one_at_a_time,27.2,0.9480316957900202,-2.513200559114182,0.0243463221075711,0.01107963186854197,0.0243463221075711,0.0005762069901545651,1,0
main,minus20,km,1.0,phase_one_at_a_time,27.4,0.9480964077785509,-2.167641335527776,0.02451427777288337,0.011124978264466484,0.02451427777288337,0.000580813660898406,1,0
main,minus20,km,1.0,phase_one_at_a_time,27.6,0.9486411341091577,-1.8459609080808264,0.024658369816032095,0.011163752344335453,0.024658369816032095,0.0005847977097666376,1,0
main,minus20,km,1.0,phase_one_at_a_time,27.8,0.9486022342777746,-1.5391118508767363,0.024779909517197246,0.01119635341808974,0.024779909517197246,0.0005881917213202095,1,0
main,minus20,km,1.0,phase_one_at_a_time,28.0,0.948597628419994,-1.2292152653924973,0.024878711201170554,0.011222757804203558,0.024878711201170554,0.0005909829703639668,1,0
main,minus20,km,1.0,phase_one_at_a_time,28.2,0.9490826371802852,-0.9351250456459184,0.02495431653227407,0.011242887577684052,0.02495431653227407,0.0005931548562143072,1,0
main,minus20,km,1.0,phase_one_at_a_time,28.4,0.9501655278265776,-0.6939188773440037,0.02500846757289646,0.011257259174226352,0.02500846757289646,0.0005947534073547513,1,0
main,minus20,km,1.0,phase_one_at_a_time,28.6,0.9512485871472357,-0.5225817472499443,0.02504573174028064,0.011267123344817406,0.02504573174028064,0.0005959015865936726,1,0
main,minus20,km,1.0,phase_one_at_a_time,28.8,0.9516482947487664,-0.3932607203913676,0.025070893576472388,0.01127376501352762,0.025070893576472388,0.0005967261598696818,1,0
main,minus20,km,1.0,phase_one_at_a_time,29.0,0.952436929903578,-0.298818318783276,0.02508650286240523,0.011277870989328163,0.02508650286240523,0.000597293230942456,1,0
main,minus20,km,1.0,phase_one_at_a_time,29.2,0.9528434608281632,-0.23617945989110467,0.025095549468405,0.011280242955750397,0.025095549468405,0.0005976846028254274,1,0
main,minus20,km,1.0,phase_one_at_a_time,29.4,0.9529573978070427,-0.18165396309609605,0.025099760494334197,0.011281344367462745,0.025099760494334197,0.0005979459646325554,1,0
main,minus20,km,1.0,phase_one_at_a_time,29.6,0.9535265920801238,-0.1434303890424644,0.025100055631918812,0.011281404490776487,0.025100055631918812,0.0005980958011780869,1,0
main,minus20,km,1.0,phase_one_at_a_time,29.8,0.953768960336218,-0.1228061098935882,0.025099495428243003,0.011281154803096535,0.025099495428243003,0.0005982028706405023,1,0
main,minus20,km,1.0,phase_one_at_a_time,30.0,0.9539850430443786,-0.10845245525177916,0.025098605206902047,0.011280756878144345,0.025098605206902047,0.0005982911656876308,1,0
main,minus20,km,1.0,phase_one_at_a_time,30.2,0.9541809641586924,-0.09887652296680471,0.025097490160272164,0.011280257969857231,0.025097490160272164,0.0005983689133544042,1,0
main,minus20,km,1.0,phase_one_at_a_time,30.4,0.954361202036756,-0.09292731356759987,0.02509622990937445,0.011279693848045103,0.02509622990937445,0.0005984421634896959,1,0
main,minus20,km,1.0,phase_one_at_a_time,30.6,0.9545288342048571,-0.08982397549584675,0.025094885255420692,0.011279091831112824,0.025094885255420692,0.0005985150546859552,1,0
main,minus20,km,1.0,phase_one_at_a_time,30.8,0.9546864038652068,-0.08886514979690219,0.02509350410683565,0.01127847344634326,0.02509350410683565,0.0005985908184263089,1,0
main,minus20,km,1.0,phase_one_at_a_time,31.0,0.9548363386967247,-0.08943338965588055,0.025092121212103052,0.011277854296768763,0.025092121212103052,0.0005986719116198721,1,0
main,minus20,km,1.0,phase_one_at_a_time,31.2,0.9549800758538155,-0.09115497763622216,0.025090761952062456,0.011277245784707117,0.025090761952062456,0.0005987602939287313,1,0
main,minus20,km,1.0,phase_one_at_a_time,31.4,0.9548956574466437,-0.08545098132373141,0.02508940577017585,0.011276638602060442,0.02508940577017585,0.0005988543960391472,1,0
main,minus20,km,1.0,phase_one_at_a_time,31.6,0.9553017837634104,-0.08380620811527706,0.02508793058018656,0.011275977916779685,0.02508793058018656,0.0005989457152596638,1,0
main,minus20,km,1.0,phase_one_at_a_time,31.8,0.955199421437132,-0.08237032314337966,0.025086479594230594,0.011275328176113479,0.025086479594230594,0.0005990451968905311,1,0
main,minus20,km,1.0,phase_one_at_a_time,32.0,0.9555888173721764,-0.08403285695425211,0.025084980601998794,0.011274656838976974,0.025084980601998794,0.0005991472510269573,1,0
main,minus20,km,1.0,phase_one_at_a_time,32.2,0.9554741813052674,-0.08520209205738638,0.02508356142164474,0.011274021435265291,0.02508356142164474,0.0005992622645431852,1,0
main,minus20,km,1.0,phase_one_at_a_time,32.4,0.955852152622048,-0.08870228038057348,0.025082137219032997,0.011273383742761486,0.025082137219032997,0.0005993835228269874,1,0
main,minus20,km,1.0,phase_one_at_a_time,32.6,0.9557300429209085,-0.0911955280660095,0.025080822216093736,0.011272795178428194,0.025080822216093736,0.0005995207763051186,1,0
main,minus20,km,1.0,phase_one_at_a_time,32.8,0.9558794428174393,-0.0875827037357908,0.025079485541374694,0.01127219677812815,0.025079485541374694,0.0005996630356229737,1,0
main,minus20,km,1.0,phase_one_at_a_time,33.0,0.9560201374556386,-0.08599125734184554,0.02507810165953168,0.011271577183066426,0.02507810165953168,0.000599809032518005,1,0
main,minus20,km,1.0,phase_one_at_a_time,33.2,0.9561535772305391,-0.085935610622073,0.025076703620296893,0.011270951245049014,0.025076703620296893,0.0005999616413160042,1,0
main,minus20,km,1.0,phase_one_at_a_time,33.4,0.9562806345353885,-0.08717667299112009,0.02507531769926869,0.011270330774865701,0.02507531769926869,0.0006001233343443077,1,0
main,minus20,km,1.0,phase_one_at_a_time,33.6,0.9566219753791544,-0.09726568011990366,0.025074003163217836,0.011269742461696314,0.025074003163217836,0.0006002999078736352,1,0
main,minus20,km,1.0,phase_one_at_a_time,33.8,0.9564740798145235,-0.10481118647510357,0.025072905969606173,0.01126925186316607,0.025072905969606173,0.0006005048363332958,1,0
main,minus20,km,1.0,phase_one_at_a_time,34.0,0.9568175760129427,-0.11306051954875329,0.025071909941264136,0.011268806685079128,0.025071909941264136,0.0006007283373906751,1,0
main,minus20,km,1.0,phase_one_at_a_time,34.2,0.9566724365977732,-0.11920666758334164,0.025071100511972474,0.011268445405145884,0.025071100511972474,0.0006009800689076675,1,0
main,minus20,km,1.0,phase_one_at_a_time,34.4,0.9567980992693841,-0.11847701840071068,0.02507033102896064,0.011268101979977898,0.02507033102896064,0.0006012449363514799,1,0
main,minus20,km,1.0,phase_one_at_a_time,34.6,0.9569181103695649,-0.11899879397867608,0.025069561020210542,0.011267758331162307,0.025069561020210542,0.0006015199971642496,1,0
main,minus20,km,1.0,phase_one_at_a_time,34.8,0.9572506975264458,-0.12825481213718604,0.02506884793014256,0.01126744033051391,0.02506884793014256,0.0006018123097573051,1,0
main,minus20,km,1.0,phase_one_at_a_time,35.0,0.9570986170665972,-0.13515312845510152,0.025068336569993254,0.011267213027235613,0.025068336569993254,0.0006021387265728166,1,0
main,minus25,km,1.0,phase_one_at_a_time,0.0,1.0669055206324443,-25.0,0.0,0.0,0.0,0.0,1,0
main,minus25,km,1.0,phase_one_at_a_time,0.2,1.0650574096852121,-24.914824421354865,3.584051331885717e-06,1.2287837581064913e-06,3.584051331885717e-06,1.990526173003668e-08,1,0
main,minus25,km,1.0,phase_one_at_a_time,0.4,1.0674714614137883,-24.854995488559183,1.1030210193110372e-05,4.638358579930884e-06,1.1030210193110372e-05,7.256490593627177e-08,1,0
main,minus25,km,1.0,phase_one_at_a_time,0.6,1.0676406844627606,-24.812706295420384,2.0717293376349366e-05,1.0125103353860074e-05,2.0717293376349366e-05,1.522561334485558e-07,1,0
main,minus25,km,1.0,phase_one_at_a_time,0.8,1.0656024505887327,-24.778439774877313,3.193527404501428e-05,1.765379957213382e-05,3.193527404501428e-05,2.556513826492864e-07,1,0
main,minus25,km,1.0,phase_one_at_a_time,1.0,1.0678742139232396,-24.753504599941095,4.4222883408033416e-05,2.723353873738197e-05,4.4222883408033416e-05,3.811304011006036e-07,1,0
main,minus25,km,1.0,phase_one_at_a_time,1.2,1.0679366226885219,-24.737124856443927,5.697337860239964e-05,3.877111541811854e-05,5.697337860239964e-05,5.25983944246891e-07,1,0
main,minus25,km,1.0,phase_one_at_a_time,1.4,1.065818185492005,-24.72210479282529,7.004296141994755e-05,5.223790608134641e-05,7.004296141994755e-05,6.891728685736893e-07,1,0
main,minus25,km,1.0,phase_one_at_a_time,1.6,1.07269054199327,-24.716997271949225,8.32036531842793e-05,6.76054607370138e-05,8.32036531842793e-05,8.698676182984425e-07,1,0
main,minus25,km,1.0,phase_one_at_a_time,1.8,1.0637842765161412,-24.70862016869617,9.612904710369887e-05,8.473220304082368e-05,9.612904710369887e-05,1.0655360878437316e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,2.0,1.0680687669258688,-24.699063813624207,0.00010941062577581502,0.00010377571869776531,0.00010941062577581502,1.2790769970498005e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,2.2,1.0659094692736848,-24.693549937879567,0.00012464245467760395,0.00012464245467760395,0.00012259727826098387,1.5087364560894748e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,2.4,1.0680915123791397,-24.689931121874167,0.00014731992994884878,0.00014731992994884878,0.00013576512624770306,1.754357675189273e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,2.6,1.068085916310552,-24.689367742043032,0.0001717226517110269,0.0001717226517110269,0.0001486982187299744,2.0145642669203614e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,2.8,1.0680795243672787,-24.688857812719164,0.00019780638557195235,0.00019780638557195235,0.00016143334035092683,2.288844193242939e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,3.0,1.0638420674397513,-24.68283939581923,0.00022558162130127376,0.00022558162130127376,0.00017416862343388285,2.577669616592827e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,3.2,1.065935212386123,-24.676672590190122,0.00025513041285808784,0.00025513041285808784,0.000187170152239127,2.882622010068361e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,3.4,1.0680989638538039,-24.67701975415943,0.00028636165676074155,0.00028636165676074155,0.0002000711945600411,3.2020484838972567e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,3.6,1.0659152133941656,-24.67660710983037,0.00031918546509407777,0.00031918546509407777,0.00021278587707757645,3.534536416074587e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,3.8,1.065914719532212,-24.674016056753175,0.0003536229529383501,0.0003536229529383501,0.00022555755634831562,3.880782240226105e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,4.0,1.0680752840037577,-24.674807431526972,0.00038963412408192234,0.00038963412408192234,0.00023829093763114143,4.240305947441044e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,4.2,1.0703236462905656,-24.680281167101242,0.00042709898946422734,0.00042709898946422734,0.00025073559829183933,4.611287780511385e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,4.4,1.0680156743335414,-24.6836882525252,0.00046592294014124254,0.00046592294014124254,0.00026288807298396064,4.9926062535652395e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,4.6,1.0680020687146234,-24.683954727812022,0.0005061188990038089,0.0005061188990038089,0.00027503976492716304,5.385157921992331e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,4.8,1.0679886773709193,-24.68409879855895,0.0005476576885885979,0.0005476576885885979,0.00028720733643390785,5.7889706237931394e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,5.0,1.0679753533240604,-24.68414156770237,0.0005904943159006246,0.0005904943159006246,0.00029940109724570447,6.20381767376221e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,5.2,1.063731452807096,-24.67855184294328,0.0006346205350553964,0.0006346205350553964,0.00031179691585103415,6.630123762571692e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,5.4,1.0679828367083863,-24.67550241916868,0.0006800734853667599,0.0006800734853667599,0.00032456642215025717,7.069013155246097e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,5.6,1.0702313835018251,-24.680355344136473,0.0007266771903740647,0.0007266771903740647,0.0003371729511267023,7.517812414624971e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,5.8,1.0679229292614585,-24.683300622579083,0.0007743083336720881,0.0007743083336720881,0.00034959466633784205,7.975176803500037e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,6.0,1.0679084328804533,-24.683235244857315,0.0008229633834233763,0.0008229633834233763,0.0003621166880779521,8.441963689039382e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,6.2,1.0636632853777885,-24.677585201786854,0.0008726396912322136,0.0008726396912322136,0.00037491084574166913,8.918860708946342e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,6.4,1.0402981560181135,-24.626114958733382,0.0009237007786779185,0.0009237007786779185,0.0003895203107075703,9.412921897687156e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,6.6,1.0239831472850052,-24.505690841456982,0.0009773433309752204,0.0009773433309752204,0.0004094930385290874,9.94549118421131e-06,1,0
main,minus25,km,1.0,phase_one_at_a_time,6.8,1.012674338454065,-24.332117934975656,0.0010348885144190873,0.0010348885144190873,0.00043734355812736543,1.0538081359641991e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,7.0,0.9980376703328451,-24.087760236659165,0.0010976655468820542,0.0010976655468820542,0.0004753682458455629,1.1211137911413876e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,7.2,0.9905244590983285,-23.78871116415681,0.001167194301819761,0.001167194301819761,0.0005262693790241327,1.1989218624691111e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,7.4,0.9883794423741588,-23.500896196023263,0.0012441150598239614,0.0012441150598239614,0.0005897515602192967,1.2884074697652083e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,7.6,0.982600869924072,-23.21701140141849,0.0013282394430159726,0.0013282394430159726,0.00066480295920549,1.389711902660801e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,7.8,0.9775368810003463,-22.911656136044087,0.001419411190734945,0.001419411190734945,0.0007524756212740141,1.5036589335565506e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,8.0,0.9733763275265306,-22.593077219272317,0.0015172478619302674,0.0015172478619302674,0.0008534993568820775,1.6310758704581038e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,8.2,0.9686919009171886,-22.256479973250833,0.0016212250810166285,0.0016212250810166285,0.0009684084869641485,1.772633854609429e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,8.4,0.9656779768999234,-21.911518118329724,0.0017308817412470252,0.0017308817412470252,0.0010975995315421338,1.9289854081596555e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,8.6,0.9617931476844542,-21.55690575076906,0.0018457794244625112,0.0018457794244625112,0.0012407868660895536,2.1004876191867085e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,8.8,0.9567973537128622,-21.16262844304677,0.001965762315862561,0.001965762315862561,0.0013984400407952824,2.2877905244186866e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,9.0,0.9550373329542747,-20.760470919056132,0.002090691428475481,0.002090691428475481,0.001570502405833885,2.4916526884585857e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,9.2,0.9526265463307552,-20.37210858466321,0.0022201247398824196,0.0022201247398824196,0.0017553546321249763,2.7121873871300114e-05,1,0
main,minus25,km,1.0,phase_one_at_a_time,9.4,0.95148026159154,-20.002870259599916,0.0023536492262379127,0.0023536492262379127,0.0019518976603962847,2.9493983722795284e-05,1,0
