t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
26.2,2510.0,-4.205261475069506,-4.205261475069506,-4.60769782726743,-4.082799190195601,0.022796519347530624,0.010750491820482337,0.022796519347530624,0.025553819397390865,0.05832638341714951,0.385427781682289,164.89999999999992,PEM,0.0031275431414209257,0.004478559148827428,0.0013931999999999998,4.7762089593994655e-09,0.0018383334087899482,0.002096963718877728,0.0005432572449507915,4.218399259352125e-05,2.3513634615779377e-17,17541.234295711973,75.75869490938382,16774.4769399801,842.5160505592393,-8.201459422707558e-08,3.471112286490552e-12,-1.3077039451303563e-13,1,4,0,0.385427781682289,0.5282180734297399,0.008698414685052792,0.9491434314525007,1.2446408387099954,0.26666994553177814,0.028776784522148463,5.067720356807956e-05,288342.7717363161,0.008704917362365326,4.515425751244031,3.9121474293055676,0.9860562586376767,9.451221039616456,0.9154431246788465,0.0,0.0,2.7612013336184683e-06,2.9934006065025797e-07,0.0,0.0,2.542681942988029e-10,2.8682190522153453e-11,0.0005432574992189869,3.949933576881233e-05,0.0,0.0,0.0004018374455213899,2.8626574147878343e-05,0.00014142005369759556,1.0872761620932905e-05,0.0,0.0,0.0,0.0,-98.56828300166839,-2.8421709430404007e-13,-1.0842021724855044e-18,0.17370095963056018,78.7,6.275,0.617,-15.571151876878,53.83199861466787,72.99325375334624,4.41258685820958
26.4,2560.0,-3.889556211167985,-3.889556211167985,-4.299552137841772,-3.7648493660447,0.023070895101434886,0.010826860736126945,0.023070895101434886,0.025735347601918097,0.05885418606955644,0.385130000973094,164.89999999999992,PEM,0.003174835466652827,0.0045253949943727615,0.0013931999999999998,4.8675608199407065e-09,0.0018682671016269068,0.0021064285612992974,0.0005506944638857373,4.2640472280087784e-05,2.2429432443293873e-17,17810.410470796134,77.09832355001397,17025.28078748539,862.2280067797062,-8.105052984319627e-08,3.4423575101527604e-12,-1.3249124020120462e-13,1,4,0,0.385130000973094,0.5282180734297399,0.008873365166466812,0.9489447857497618,1.2443591257311983,0.26628974827282614,0.029072836695556985,5.175501305345468e-05,288327.7597622767,0.008878784346365725,4.535806548878763,3.9235644012353794,0.994898819812272,9.438809883195924,0.9148500354030293,0.0,0.0,2.822393237827236e-06,3.05959521043839e-07,0.0,0.0,2.601494278856896e-10,2.940616793443375e-11,0.0005506947240351661,3.718612408089633e-05,0.0,0.0,0.00040723287933222823,2.6977169054191716e-05,0.00014346184470293653,1.0208955026704884e-05,0.0,0.0,0.0,0.0,-99.55671613413023,-2.7000623958883807e-13,-8.673617379884035e-19,0.1734560639976486,80.0,6.4,0.616,-15.510876700356,54.04947820613016,74.92368557685258,4.510697110109315
26.6,2620.0,-3.5618384098494857,-3.5618384098494857,-3.979053729565578,-3.435365867779751,0.023326327508928178,0.010897619550275782,0.023326327508928178,0.02590354064719701,0.059405407293951565,0.3848280030439667,164.89999999999992,PEM,0.00322315385811264,0.004573253653653886,0.0013931999999999998,4.965577366406286e-09,0.0018995121360034337,0.0021161001561891333,0.0005576363958839521,4.310020445877655e-05,2.2463313761184045e-17,18085.588815025898,78.2645765765304,17281.132071197564,882.7213203240949,-8.077040547505021e-08,3.368721968044497e-12,-1.3403167464787202e-13,1,4,0,0.3848280030439667,0.5282180734297399,0.009081020824144493,0.9485264444067699,1.2440670346691156,0.266021584132319,0.029465963991774535,5.3042138252141246e-05,288307.3445926874,0.0090875243005046,4.556632549933534,3.9350763617902462,1.0040339271557974,9.425738587293335,0.9143007421914742,0.0,0.0,2.884989627919962e-06,3.1298195046362684e-07,0.0,0.0,2.6618348544794365e-10,3.0170287811269756e-11,0.0005576366620674387,3.470969016136209e-05,0.0,0.0,0.00041227486007321405,2.5209903704928776e-05,0.00014536180199422325,9.49978645643345e-06,0.0,0.0,0.0,0.0,-100.5497855618426,-2.7000623958883807e-13,-1.1926223897340549e-18,0.17300954916576133,82.0,6.55,0.614,-15.4491178623264,54.48313426820357,76.9447133383891,4.612820629044753
26.8,2670.0,-3.2271871580496168,-3.2271871580496168,-3.6526919730782197,-3.098078386358395,0.0235613451162485,0.010962424413754685,0.0235613451162485,0.02605758120692818,0.059971196502273956,0.3845257231869395,164.89999999999992,PEM,0.0032724983158003624,0.004622134925553243,0.0013931999999999998,5.079332234705674e-09,0.0019320945045796533,0.002125992069931809,0.0005640432717095458,4.356339024714115e-05,2.2307459698889254e-17,18366.73406572468,79.24366149386623,17542.22385019111,903.7538769473317,-8.010465535335243e-08,3.2154279239193784e-12,-1.3317125180378753e-13,1,4,0,0.3845257231869395,0.5282180734297399,0.00925591133128366,0.9484600155078128,1.2437682489475501,0.26552290503586073,0.029731199448377644,5.4128955498942684e-05,288295.4907941976,0.00926133111775239,4.577932967122758,3.9474076516208596,1.0136233307705576,9.412737566966186,0.9137978582127353,0.0,0.0,2.949162509682411e-06,3.208644088122463e-07,0.0,0.0,2.7238024379333575e-10,3.098379172696061e-11,0.0005640435440897907,3.203441011176011e-05,0.0,0.0,0.00041693447055170284,2.3298052392444027e-05,0.00014710907353808654,8.736357719316485e-06,0.0,0.0,0.0,0.0,-101.54758672362284,-2.4158453015843406e-13,-1.0842021724855044e-18,0.17235861329132462,84.2,6.675,0.614,-15.385393061507,54.47231522928547,79.0243437710813,4.71678639199622
27.0,2750.0,-2.867622805293081,-2.867622805293081,-3.2999233759362596,-2.737590305174649,0.023774692507765486,0.011020989980252093,0.023774692507765486,0.026196791015574265,0.06057814337164378,0.384212587615625,164.89999999999992,PEM,0.0033230553972119813,0.004672224825114714,0.0013931999999999998,5.259175455185013e-09,0.0019662238065463354,0.002136115784173419,0.0005698799752195055,4.403057209728814e-05,2.1419769170166747e-17,18655.031321743798,80.02238155137017,17808.729505691914,926.3241975184147,-8.484130376018584e-08,3.0875302314825603e-12,-1.3317125180378753e-13,1,4,0,0.384212587615625,0.5282180734297399,0.009531096697471368,0.9476631434329751,1.2434483780914771,0.2654225076581896,0.030306888420864538,5.583857944805168e-05,288266.9316248693,0.009539769214939507,4.599732524059902,3.9586283510945792,1.023353641186118,9.398063899274836,0.9133435454409412,0.0,0.0,3.0154642709655858e-06,3.315088064158741e-07,0.0,0.0,2.787484352280962e-10,3.184095717380231e-11,0.0005698802539679419,2.91835493907562e-05,0.0,0.0,0.0004211858233844904,2.125676416393781e-05,0.00014869443058345032,7.92678522681893e-06,0.0,0.0,0.0,0.0,-102.55022063335498,-2.2737367544323206e-13,-1.0842021724855044e-18,0.17149277008671918,86.0,6.875,0.613,-15.319818389165,54.59431377373166,81.28161357760469,4.829611299218288
27.2,2790.0,-2.5043001108766703,-2.5043001108766703,-2.9467839356927357,-2.3703481034497713,0.02396386257893106,0.011072686655153907,0.02396386257893106,0.02631967353257406,0.061188826635086166,0.3839044200733182,164.89999999999992,PEM,0.0033747318235995017,0.004723428000632794,0.0013931999999999998,5.666000233989932e-09,0.0020018517315931583,0.00214649397482372,0.0005750766282156816,4.450382296672732e-05,1.996287250088935e-17,18949.807979136658,80.57184075534956,18081.02298549648,949.3568343085338,-8.699498721398413e-08,2.9725388817070098e-12,-1.3364309658925322e-13,1,4,0,0.3839044200733182,0.5282180734297399,0.009674076414176537,0.9480510605056341,1.2431233277525087,0.26459117215097655,0.030424364099622354,5.673099627551254e-05,288270.41265803133,0.009678412620547756,4.6220800491466845,3.9718350298791782,1.0338956741885457,9.38441773695289,0.9129426361838681,0.0,0.0,3.0860851537435783e-06,3.5310441388996383e-07,0.0,0.0,2.853057061469371e-10,3.278635459420474e-11,0.0005750769135213891,2.598329776723602e-05,0.0,0.0,0.00042497793300281514,1.89605480916238e-05,0.00015009898051857257,7.0227496756112745e-06,0.0,0.0,0.0,0.0,-103.55779626877765,-2.984279490192421e-13,-1.3010426069826053e-18,0.17040661548101999,87.4,6.9750000000000005,0.612,-15.2528373209109,54.91030400418859,83.58141466936517,4.943263848892244
27.4,2840.0,-2.1585694543658747,-2.1585694543658747,-2.6098171809550195,-2.02167363303181,0.024128927325301374,0.011117631415625344,0.024128927325301374,0.026426506811564877,0.06179425639055232,0.38360549543393996,164.89999999999992,PEM,0.003427247758718951,0.004775464024558954,0.0013931999999999998,5.786268742128079e-09,0.0020386942811616397,0.0021571236022425258,0.0005796403548860461,4.498373416001488e-05,1.8018084853993477e-17,19249.25139212564,80.8942213180939,18358.84071832184,971.3048950324693,-8.94215190783143e-08,2.8679003616360887e-12,-1.353639422774222e-13,1,4,0,0.38360549543393996,0.5282180734297399,0.009846965209544895,0.9481166648705054,1.24281450563034,0.26399135408894453,0.030648656477540146,5.7830193349951874e-05,288255.0551969691,0.009852385756285817,4.644968997076929,3.9867936254423144,1.044733202233171,9.37116486256375,0.9125941703050682,0.0,0.0,3.161080924751494e-06,3.7497885503957964e-07,0.0,0.0,2.9253551640733866e-10,3.614905130200783e-11,0.0005796406474215637,2.2818669500873303e-05,0.0,0.0,0.0004283155466610656,1.668806829125243e-05,0.00015132510076049688,6.130601209621548e-06,0.0,0.0,0.0,0.0,-104.5703674212214,-3.410605131648481e-13,-1.1926223897340549e-18,0.16912706512432185,88.0,7.1000000000000005,0.611,-15.185111268293,55.17457690188304,85.78496122795598,5.0497344340047805
27.6,2870.0,-1.8369944391989748,-1.8369944391989748,-2.297625880977023,-1.6961607889234642,0.024270363229338846,0.011156011794314632,0.024270363229338846,0.026517736615913078,0.06238494149447417,0.38331912407656643,164.89999999999992,PEM,0.003480509923822336,0.004828242463004353,0.0013931999999999998,5.9004215214651916e-09,0.00207665437913435,0.0021679997322331945,0.0005835824512152863,4.546746081799853e-05,1.537534205856006e-17,19552.770568450756,80.99970262662092,18641.922346592935,991.8479243960288,-8.84137989487499e-08,2.7554347692415604e-12,-1.3514189767249718e-13,1,4,0,0.38331912407656643,0.5282180734297399,0.009953665507737552,0.9486616585936246,1.2425265389931086,0.2631477916907802,0.03065857169688828,5.8517011815550236e-05,288241.80376261513,0.009956917985302443,4.6683887429655355,4.0037367501454595,1.055858133431669,9.359319692017243,0.9122966557822558,0.0,0.0,3.237844150393564e-06,3.8381612821034553e-07,0.0,0.0,3.0006361549409785e-10,3.7640495433795434e-11,0.0005835827512789028,1.9710519286695325e-05,0.0,0.0,0.0004312060059796485,1.4452296592914116e-05,0.00015237674529925324,5.258222693781753e-06,0.0,0.0,0.0,0.0,-105.58804256377599,-3.126388037344441e-13,-1.0842021724855044e-18,0.16767153778845983,89.8,7.175,0.611,-15.1164297314632,55.263773910576866,87.84769636857128,5.146398307183151
27.8,2920.0,-1.5302557300893227,-1.5302557300893227,-1.9981122912220144,-1.3872175854039028,0.024389473737245284,0.011188228916584565,0.024389473737245284,0.026594316416887483,0.06297833966399675,0.38303792366110007,164.89999999999992,PEM,0.0035345183189096543,0.004881763390627071,0.0013931999999999998,6.01061117865098e-09,0.0021157119620856327,0.002179109899722994,0.0005869355182072668,4.5954928282595154e-05,1.2447996192849198e-17,19860.405063919843,80.89934163951112,18929.874174833643,1011.4302306380712,-8.763890946283937e-08,2.6530166952198897e-12,-1.3414269695033454e-13,1,4,0,0.38303792366110007,0.5282180734297399,0.010126366749633627,0.9486224052839649,1.2422527836476671,0.2626884302646379,0.030882330346901934,5.9617752162305e-05,288201.8370612132,0.01013178829730985,4.692312445570615,4.02078079526706,1.0667978328791332,9.347448583278064,0.912046953195807,0.0,0.0,3.316268205717853e-06,3.921202766214452e-07,0.0,0.0,3.077782415870332e-10,3.857313046467679e-11,0.0005869358259855095,1.6765373533033416e-05,0.0,0.0,0.00043367206336559317,1.2330286929723527e-05,0.00015326376261991527,4.435086603310159e-06,0.0,0.0,0.0,0.0,-106.61090727453453,-3.268496584496461e-13,-1.0842021724855044e-18,0.16605813444710837,91.5,7.3,0.61,-15.0462048026215,55.511869718682775,89.8296231497347,5.2366332165694
28.0,2970.0,-1.2204502423459758,-1.2204502423459758,-1.6955494318016804,-1.0752054143039231,0.024486021253154175,0.011214245311569164,0.024486021253154175,0.02665615714658703,0.06358624597163424,0.3827568927472939,164.89999999999992,PEM,0.0035894595014768923,0.004936213306155924,0.0013931999999999998,6.1240569907683855e-09,0.0021560658826798623,0.0021904558038735554,0.0005896854955455155,4.644619532098066e-05,1.2156616858993718e-17,20173.365190465585,80.5882828690568,19222.678088844437,1031.2753843994392,-9.076393325813115e-08,2.5134061498732763e-12,-1.3367085216486885e-13,1,4,0,0.3827568927472939,0.5282180734297399,0.010301362834142564,0.9486177189492209,1.2419762909054772,0.2622020110819529,0.031095838413154848,6.072246114856334e-05,288159.68797463254,0.010306785174827983,4.716743763724279,4.03737387549703,1.0777342114721784,9.33547091340612,0.911845332507223,0.0,0.0,3.396367921083348e-06,4.004985768274761e-07,0.0,0.0,3.1568170771940593e-10,3.951733066186388e-11,0.0005896858112272241,1.3749926208573178e-05,0.0,0.0,0.0004357023058276546,1.0151212310307139e-05,0.0001539835053995686,3.5987138982667156e-06,0.0,0.0,0.0,0.0,-107.63908943794952,-2.984279490192421e-13,-8.673617379884035e-19,0.16428253203661664,92.9,7.425,0.611,-14.9746642060939,55.25658247941422,91.84989909924445,5.32747015568037
28.2,3000.0,-0.9265868263041739,-0.9265868263041739,-1.4098831804456609,-0.7779490178659785,0.024559590087874995,0.011233994105110615,0.024559590087874995,0.026703099845758534,0.06418147333089072,0.3824871237114103,164.89999999999992,PEM,0.0036451469140280656,0.004991405594476155,0.0013931999999999998,6.234371556072579e-09,0.0021975427829706365,0.0022020395938325537,0.0005918169833014076,4.694131955192236e-05,1.1824579943670033e-17,20490.42674992863,80.06126082065488,19520.25709804489,1050.2309126159118,-8.847928256727755e-08,2.4129309661446996e-12,-1.3336554083309693e-13,1,4,0,0.3824871237114103,0.5282180734297399,0.010408909540400748,0.9491024760534515,1.2417132568548177,0.261450866708813,0.03109850051472298,6.141357783023444e-05,288124.5617861843,0.010412163341444954,4.741687325220831,4.055514606098141,1.0889715477910127,9.324626211029088,0.9116922922957982,0.0,0.0,3.478155150753788e-06,4.089361483522018e-07,0.0,0.0,3.2377598681696166e-10,4.0471395487778805e-11,0.0005918173070773951,1.065747925085493e-05,0.0,0.0,0.0004372847400491732,7.912171107593185e-06,0.0001545325670282211,2.7453081432624233e-06,0.0,0.0,0.0,0.0,-108.67268749184319,-2.1316282072803006e-13,-6.505213034913027e-19,0.16235751185332087,92.9,7.5,0.613,-14.9027369568893,54.829115180008415,93.78243856155679,5.411925751271953
28.4,3000.0,-0.6859667707321364,-0.6859667707321364,-1.1777968714563372,-0.5326813050714918,0.024612016188149146,0.01124802136484592,0.024612016188149146,0.026736442512112952,0.06472671235604538,0.38224350526065637,164.89999999999992,PEM,0.003701114162823214,0.005046873987271882,0.0013931999999999998,6.327535586433655e-09,0.0022396449921816596,0.002213843589601721,0.0005933790779529145,4.744017555134703e-05,1.515850162406296e-17,20808.60743906095,79.33500268776004,19822.042525292713,1065.8999163624676,-9.352879715152085e-08,2.356809192249898e-12,-1.3454515279676116e-13,1,4,0,0.38224350526065637,0.5282180734297399,0.010413473469890702,0.950183994384931,1.2414968033150353,0.2604415812042045,0.030809751084703487,6.147664119638408e-05,288088.31257640757,0.010413473469890702,4.767105059435231,4.077146565591503,1.1004321462855664,9.316468707401807,0.9115835861529944,0.0,0.0,3.5614706508903817e-06,4.165775006829706e-07,0.0,0.0,3.3204353087601496e-10,4.133772029526662e-11,0.0005933794099964462,7.810514595255454e-06,0.0,0.0,0.0004384546721273097,5.849660390682472e-06,0.00015492473786913563,1.9608542045727116e-06,0.0,0.0,0.0,0.0,-109.71175098127911,-2.4158453015843406e-13,-7.589415207398531e-19,0.16032444605823354,92.9,7.5,0.616,-14.831182629642,54.25064843911217,95.37483430781073,5.4758751231930285
28.6,2990.0,-0.5155465929129264,-0.5155465929129264,-1.0140185179212722,-0.35817564092485554,0.024647914652601525,0.01125760093091023,0.024647914652601525,0.026759213051842715,0.0652138552021328,0.38202843803936115,164.89999999999992,PEM,0.0037569881328703724,0.005102245689870713,0.0013931999999999998,6.398324742841563e-09,0.0022819159605391628,0.0022258263037399583,0.0005944970272668482,4.7942442999673914e-05,1.4352126258276865e-17,21125.615643173296,78.4521049851801,20126.992911391728,1077.0748366766647,-9.0083631221205e-08,2.256500541975015e-12,-1.3533618670180658e-13,1,4,0,0.38202843803936115,0.5282180734297399,0.010413473469890702,0.9512641538936927,1.241343065224444,0.2595665598724834,0.030451028341840766,6.13231164270524e-05,288026.29532377765,0.010380996626154793,4.79290763079233,4.1015416078219245,1.111514063573205,9.310991363989114,0.9115093369820784,0.0,0.0,3.645977746815571e-06,4.225354796259406e-07,0.0,0.0,3.404444136979256e-10,4.2004414109552484e-11,0.0005944973677112626,5.58978857408211e-06,0.0,0.0,0.00043930305229449864,4.241900835944559e-06,0.0001551943154167632,1.3478877381378225e-06,0.0,0.0,0.0,0.0,-110.75630783296727,-2.5579538487363607e-13,-7.589415207398531e-19,0.15823766438480794,92.7,7.4750000000000005,0.618,-14.7601095009262,53.92623849412503,96.50716281691152,5.512817425054923
28.8,3000.0,-0.38715755804486207,-0.38715755804486207,-0.8890770850213698,-0.2280403609069026,0.024671994347074233,0.011264008066673714,0.024671994347074233,0.026774442754156677,0.06567765268346182,0.3818266038923874,164.89999999999992,PEM,0.0038128621029175297,0.005157614132756027,0.0013931999999999998,6.482489598494852e-09,0.0023243662161789606,0.002237944985953092,0.0005952964481343752,4.8447970161516605e-05,1.4182719668826005e-17,21442.193626494376,77.45476346984127,20434.191520390224,1085.45686948452,-8.947608876042068e-08,2.208483396159977e-12,-1.3647416530204737e-13,1,4,0,0.3818266038923874,0.5282180734297399,0.010418270695392378,0.9516603327857152,1.2412280073142705,0.2591876093508793,0.03031848491630523,6.158026137081735e-05,287925.66326066497,0.010419356044980397,4.819002984395116,4.125403891749817,1.1216353808126458,9.306358093727479,0.9114596642307828,0.0,0.0,3.7315352860639303e-06,4.277876962417979e-07,0.0,0.0,3.4893950787565437e-10,4.247547088864413e-11,0.000595296797073884,3.997146813107092e-06,0.0,0.0,0.0004399208671353578,3.0890742042959413e-06,0.0001553759299385252,9.080726088099306e-07,0.0,0.0,0.0,0.0,-111.80642106385677,-3.126388037344441e-13,-9.75781955236954e-19,0.1561285019143141,92.8,7.5,0.621,-14.6894646887449,53.24643040027619,97.36438620298054,5.5336522125036485
29.0,2990.0,-0.2937445479438452,-0.2937445479438452,-0.7991845940171061,-0.13214502595502609,0.024686754412555682,0.01126792172731493,0.024686754412555682,0.02678374548922018,0.06611035023289669,0.38164017688024726,164.89999999999992,PEM,0.003868736072964687,0.005212978135998924,0.0013931999999999998,6.749311688358745e-09,0.0023669537817986733,0.0022501747600152952,0.0005958428448732671,4.8957936965776815e-05,1.39455504435948e-17,21758.415432845984,76.36145735606037,20743.140680588785,1091.6362095246373,-8.862116374075413e-08,2.157385381451604e-12,-1.3558598688234724e-13,1,4,0,0.38164017688024726,0.5282180734297399,0.010418496865768435,0.9524455369772721,1.2411436062229029,0.25863549983979495,0.030001152145712567,6.141726012333394e-05,287824.02566144255,0.010388291919441895,4.845337553865838,4.149560705857113,1.1312329035748814,9.303438864805438,0.9114293085479978,0.0,0.0,3.819462430518851e-06,4.3963572227460393e-07,0.0,0.0,3.57507718037765e-10,4.2841050810553354e-11,0.0005958432023809862,2.7320265355107508e-06,0.0,0.0,0.0004403554914631432,2.1731216389269195e-06,0.00015548771091784168,5.589048965824759e-07,0.0,0.0,0.0,0.0,-112.86216584806925,-3.836930773104541e-13,-9.75781955236954e-19,0.15401486005652001,92.8,7.4750000000000005,0.623,-14.6191413134848,52.880503527652024,97.99068535117796,5.541078089602988
29.2,2990.0,-0.23205097743249326,-0.23205097743249326,-0.7390565605899155,-0.06930932140312507,0.02469516928022865,0.011270145722063396,0.02469516928022865,0.026789031904120263,0.0665169132630414,0.3814665097890465,164.89999999999992,PEM,0.0039245167642638495,0.005268241521168028,0.0013931999999999998,6.9514232085377e-09,0.0024095300087404936,0.002262486404987552,0.0005962181560167745,4.947524309583269e-05,1.1228268748803005e-17,22073.761266667294,75.19289054959431,21053.24749160272,1095.7066655257595,-8.841016096994281e-08,2.038397228787403e-12,-1.3616885397027545e-13,1,4,0,0.3814665097890465,0.5282180734297399,0.010418496865768435,0.9528485020353344,1.241088149173842,0.2583764383645407,0.029801750513931705,6.145826003500665e-05,287698.83002480667,0.010392812510715421,4.8718484172858565,4.173484917603005,1.1401451269974296,9.301316144925863,0.9114120422606492,0.0,0.0,3.912400360527578e-06,4.646896500436394e-07,0.0,0.0,3.6638786567651547e-10,4.440073819375245e-11,0.0005962185224046413,1.8766001182754403e-06,0.0,0.0,0.0004406667778328883,1.55643184872551e-06,0.00015555174457175161,3.2016826954965933e-07,0.0,0.0,0.0,0.0,-113.92356942661846,-4.405364961712621e-13,-1.0842021724855044e-18,0.15192141907657555,92.8,7.4750000000000005,0.625,-14.5491931186382,52.455760325653515,98.40505947278118,5.536387265711038
29.4,3000.0,-0.17828567886465407,-0.17828567886465407,-0.6856962074159014,-0.015357192972714984,0.02469888197483163,0.011271124908848379,0.02469888197483163,0.02679135942203085,0.0669180131845172,0.3812966025955712,164.89999999999992,PEM,0.003980390734311007,0.0053235950527016985,0.0013931999999999998,6.975923345809361e-09,0.0024522600226810336,0.0022748619600239995,0.00059646609407332,4.999568160931863e-05,9.974659986866641e-18,22389.48503331862,73.97444515119987,21364.23303655406,1099.2264418252498,-9.051291272044182e-08,1.9557688801796758e-12,-1.3608558724342856e-13,1,4,0,0.3812966025955712,0.5282180734297399,0.010431501504505575,0.9529594723563601,1.2410402709803654,0.2583106745500793,0.02970841717275582,6.170690117016775e-05,287560.4723542794,0.010432588232446456,4.898496899276484,4.195997710428291,1.148448785029614,9.299155099729127,0.9114044206035682,0.0,0.0,4.005997859086526e-06,4.679874927947417e-07,0.0,0.0,3.7572893883017806e-10,4.6705365768313095e-11,0.00059646646980226,1.2397369880933798e-06,0.0,0.0,0.00044088629199882554,1.097570829686183e-06,0.00015558017780343308,1.4216615840733224e-07,0.0,0.0,0.0,0.0,-114.99070986159623,-4.405364961712621e-13,-1.0842021724855044e-18,0.14985114122886892,93.0,7.5,0.627,-14.4795119052527,51.98715667565552,98.7687038069289,5.5287428928304
29.6,2990.0,-0.14079645609433555,-0.14079645609433555,-0.649390426204377,0.023436169965009412,0.024698971666253473,0.011271122553625963,0.024698971666253473,0.026791353823689,0.06729422327608042,0.3811379410811967,164.89999999999992,PEM,0.004036264704358166,0.005378945990710463,0.0013931999999999998,6.9944091909332975e-09,0.0024950427628359743,0.0022872888107086124,0.0005966074227566856,5.051871364771018e-05,7.352245982167327e-18,22705.001200017956,72.71396608937897,21675.968057693888,1101.7471083261355,-8.730785339139402e-08,1.786570891226802e-12,-1.3533618670180658e-13,1,4,0,0.3811379410811967,0.5282180734297399,0.010431800001166839,0.9535261885616112,1.2410062272430529,0.2579931251561355,0.029425376893297904,6.15366320082946e-05,287431.35780495586,0.010402483649779588,4.925255837012515,4.219046717790797,1.1566422871644966,9.298095527682806,0.9114044080211088,0.0,0.0,4.0998702707906445e-06,4.6936205852058435e-07,0.0,0.0,3.8419644450776846e-10,4.23375283879514e-11,0.0005966098000885527,7.166514314637725e-07,1.9931354214014564e-09,9.96567710700714e-09,0.0004410277524912479,7.073024621117346e-07,0.0001555820475973036,9.348969352580012e-09,1.0833523386078216e-09,5.416761693039031e-09,9.097830827936346e-10,4.548915413968109e-09,-116.06363397416344,-4.405364961712621e-13,-1.1926223897340549e-18,0.1478117681708282,92.3,7.4750000000000005,0.629,-14.4104686112941,51.5939886425455,99.02295713004095,5.515072273112512
29.8,2990.0,-0.12079474479435248,-0.12079474479435248,-0.6292217155669277,0.04371260963370105,0.024698365093645598,0.011270847856646525,0.024698365093645598,0.026790700871515388,0.06765000380023095,0.38098821498862095,164.89999999999992,PEM,0.004092045395657328,0.005434201191970655,0.0013931999999999998,7.0051034157906715e-09,0.002537744567612899,0.0022997393590837843,0.0005967102601705561,5.1044203686676874e-05,4.221612209115433e-18,23019.754851796635,71.43452081766728,21988.114005661355,1103.075366866245,-8.67039489094168e-08,1.6806001035263307e-12,-1.3512801988468937e-13,1,4,0,0.38098821498862095,0.5282180734297399,0.010431800001166839,0.953766093054488,1.240988301510788,0.2579091434377012,0.029251492526100403,6.157249249854897e-05,287286.02479942085,0.01040774608541288,4.952065803367321,4.242075148556571,1.1644737805065244,9.297357237524926,0.9114064827863244,0.0,0.0,4.193879043171486e-06,4.700438619042097e-07,0.0,0.0,3.9107074532629885e-10,3.43715040926521e-11,0.0005967221728989024,5.618640517483893e-07,1.1521657599726566e-08,4.7642610891625725e-08,0.00044114012530159746,5.618640517478472e-07,0.0001555820475973036,0.0,6.817681088145014e-09,2.8671643747686063e-08,4.703976511581552e-09,1.8970967143939655e-08,-117.14234669043815,-4.405364961712621e-13,-1.1926223897340549e-18,0.14582200402855092,93.0,7.4750000000000005,0.631,-14.3417932806758,51.15152029389667,99.15774309090682,5.494802006531434
