model,condition,kf_s_inv,j0_A_m2,training_objective,t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
main,minus20,3.0,173.00861582258955,0.7659556193189342,3.0,60.0,-19.727507415664803,-19.727507415664803,-19.734052269197406,-19.72529367519121,0.000466269742620325,0.000466269742620325,0.00031848713565139246,0.001108318855764975,0.0027718337733328557,0.3916,172.46249999999995,cCL,1.790951961444783e-05,0.0014075678943533628,0.0013931999999999998,1.4580644241270442e-09,1.0794225628996578e-05,0.0013916845731037476,5.087637556194301e-06,3.5416252610918062e-06,6.983363133638079e-18,74.54753318140202,-7.16047242504338,53.60513683039161,13.781923915274533,-1.0692495777675504e-08,5.28841944194558e-13,-8.33740628619628e-15,1,3,0,0.3916,0.5307722698893531,0.00024008602554912082,1.0948301801943714,1.2584952547095958,0.1622562893866624,0.0014076613389357852,1.1237896261943687e-06,291507.72818149294,0.00020582644712130566,2.9967368068556155,2.981127248222034,0.5307825892784543,10.096848950220926,0.9966623646512701,0.0,0.0,2.661186680713119e-08,1.852512950809791e-08,0.0,0.0,1.1818381227274684e-12,4.0181819022653696e-13,5.087638738032423e-06,2.609290131200121e-06,0.0,0.0,4.17606837631035e-06,2.3051660297733227e-06,9.115703617220753e-07,3.0412410142679894e-07,0.0,0.0,0.0,0.0,-8.79117569217666,-4.440892098500626e-15,1.6940658945086007e-21,0.28407448472766633,2.2,0.15,0.8,-19.9756733431688,36.85377252429642,1.2423407373592446,0.09802175867554591
main,minus20,3.0,173.00861582258955,0.7659556193189342,3.2,60.0,-19.728690189731907,-19.728690189731907,-19.73518500860891,-19.726495896609833,0.0005220486357830319,0.0005220486357830319,0.0003406082333385925,0.0012409047677276726,0.0028860016646884237,0.3916,172.46249999999995,cCL,1.902886459035082e-05,0.0014084496104301008,0.0013931999999999998,1.516483115155374e-09,1.1188895971112017e-05,0.0013916333415219281,5.625856453945407e-06,3.7792541602575418e-06,7.669459820914062e-18,79.16973404649607,-7.57514089539552,57.87329684677839,13.721296292181556,-1.214060318943666e-08,5.661974795262426e-13,-9.164110442716478e-15,1,3,0,0.3916,0.5307553432845182,0.00024008602554912082,1.0948085961446739,1.2584963263692905,0.1622788428336351,0.0014077635668663187,1.1238241153254284e-06,291497.39377378084,0.00020583374425146159,2.996626489065306,2.9810628397573207,0.5307553432845182,10.096898493561683,0.996280540912363,0.0,0.0,3.0694297130727533e-08,2.0412151617981695e-08,0.0,0.0,1.3653701608385213e-12,9.176601905552637e-13,5.6258578193155666e-06,2.691095406415717e-06,0.0,0.0,4.654524567378701e-06,2.3922809553417532e-06,9.71333251936867e-07,2.9881445107395864e-07,0.0,0.0,0.0,0.0,-9.375187452179482,-4.440892098500626e-15,8.470329472543003e-22,0.29564856206913015,2.1,0.15,0.8,-19.9742068055476,36.851074518084225,1.2291682879117019,0.09697475920500911
main,minus20,3.0,173.00861582258955,0.7659556193189342,3.4,60.0,-19.72948324051626,-19.72948324051626,-19.735944316484535,-19.727301416784172,0.0005800095259890249,0.0005800095259890249,0.0003624782781944086,0.0013786772664345732,0.002995253124880586,0.3916,172.46249999999995,cCL,2.0148209566253806e-05,0.0014093312560437862,0.0013931999999999998,1.516330778742252e-09,1.1566595999504079e-05,0.001391583305302377,6.179838411126527e-06,4.016953522475342e-06,7.926534320405743e-18,83.79218600214557,-7.984580539183362,62.12696504073388,13.680640410652025,-1.1576311464978062e-08,6.015888742022524e-13,-9.909391016083013e-15,1,3,0,0.3916,0.5307282908703008,0.00024008602554912082,1.0947880136391346,1.2584970453326128,0.162300054136551,0.0014078536973038973,1.1238596233568293e-06,291487.25377725315,0.00020584090461070524,2.996518745267823,2.9809808230946406,0.5307282908703008,10.096932067723259,0.9958855575982938,0.0,0.0,3.4803300318635246e-08,2.054501593953859e-08,0.0,0.0,1.7002409358271302e-12,1.6743538749430468e-12,6.1798401113674616e-06,2.769911460259479e-06,0.0,0.0,5.149646289795153e-06,2.4756086120822663e-06,1.0301938215723097e-06,2.9430284817721347e-07,0.0,0.0,0.0,0.0,-9.959162131736239,-5.329070518200751e-15,8.470329472543003e-22,0.30671898616128773,2.0,0.15,0.8,-19.9728209222263,36.84850170489182,1.2183440819781688,0.09611359230576251
main,minus20,3.0,173.00861582258955,0.7659556193189342,3.6,60.0,-19.729988314820616,-19.729988314820616,-19.736427841401053,-19.7278140812017,0.0006400574007329534,0.0006400574007329534,0.00038413194613906023,0.0015214105080412488,0.0030997736518204415,0.3916,172.46249999999995,cCL,2.1267554542156794e-05,0.0014102129120384492,0.0013931999999999998,1.5162063217250937e-09,1.1927853993344017e-05,0.001391534577247589,6.748964591194678e-06,4.254642503716138e-06,8.724439356719293e-18,88.41488002642173,-8.38894218747207,66.37118991029338,13.654747916157753,-1.2498531987148453e-08,6.109845702290118e-13,-1.0362262263530209e-14,1,3,0,0.3916,0.5307020580321608,0.00024008602554912082,1.0947680456325048,1.2584975035143127,0.1623203996456849,0.0014079343402220142,1.1238959010337594e-06,291477.2532961305,0.00020584796693909468,2.996413818362595,2.980888780231704,0.5307020580321608,10.096953765113186,0.9954780263482074,0.0,0.0,3.891187960806417e-08,2.0542896447144597e-08,0.0,0.0,2.0350747448110977e-12,1.6741690449198361e-12,6.7489666262694225e-06,2.845632574509802e-06,0.0,0.0,5.660705359580806e-06,2.55529534892826e-06,1.0882612666886172e-06,2.90337225581537e-07,0.0,0.0,0.0,0.0,-10.543111988387587,-5.329070518200751e-15,0.0,0.31733618351921006,2.1,0.15,0.8,-19.9714388687345,36.8460057040631,1.2089792603369989,0.09536769339197619
main,minus20,3.0,173.00861582258955,0.7659556193189342,3.8,70.0,-19.722482125806636,-19.722482125806636,-19.72845103990545,-19.72057675454016,0.0007022747111665084,0.0007022747111665084,0.00040606007080801567,0.0016693004781709255,0.0032191676409705355,0.3916,172.46249999999995,cCL,2.24801782660517e-05,0.0014111878539578172,0.0013931999999999998,1.5165304352872243e-09,1.2362411030541096e-05,0.0013914884032177732,7.335523179067617e-06,4.492324308243128e-06,8.773567267660043e-18,93.47035796157398,-8.787471564159041,70.67154640703804,14.0113399786246,-1.1752305795198481e-08,6.529427606233318e-13,-9.749145934989656e-15,1,3,0,0.3916,0.5306386522108477,0.00024008602554912082,1.0878170166292302,1.2584912632446041,0.16903048673775853,0.001642448557310282,1.3113203050830149e-06,291466.26964315184,0.0002401650114975652,2.996314391080477,2.9802830987005957,0.5306386522108477,10.096478786663075,0.9950571240840406,0.0,0.0,4.3020686668643465e-08,2.0544035302896503e-08,0.0,0.0,2.3699315804895303e-12,1.6742841783921653e-12,7.335525548999198e-06,2.9327946136488793e-06,0.0,0.0,6.188773664111802e-06,2.640341522654983e-06,1.1467518848873959e-06,2.9245309099389405e-07,0.0,0.0,0.0,0.0,-11.127044455195433,-5.329070518200751e-15,0.0,0.32631072103842307,2.1,0.17500000000000002,0.8,-19.9700224187202,35.97712707865377,1.2395594142223627,0.09777246023891971
main,minus20,3.0,173.00861582258955,0.7659556193189342,4.0,60.0,-19.718286938611072,-19.718286938611072,-19.725095566255874,-19.715960241379918,0.0007668594781741139,0.0007668594781741139,0.00042870055112461406,0.001822817870630173,0.003333130898627405,0.3916,172.46249999999995,cCL,2.3692801989946607e-05,0.0014121627970108321,0.0013931999999999998,1.5171516360318936e-09,1.2771468217887012e-05,0.0013914467268642328,7.943084777076154e-06,4.730004979122992e-06,8.688863972934613e-18,98.52566372469109,-9.178992245264912,75.09622532986722,14.250446140192796,-9.366161179968913e-09,6.986551094601001e-13,-1.0373863226775804e-14,1,3,0,0.3916,0.5306223438938563,0.00024008602554912082,1.0947775061176561,1.2584869778045378,0.16230060444939437,0.0014077432268888442,1.1240105983351015e-06,291461.1603211949,0.00020585933279713506,2.9962246487171256,2.9800364015695737,0.530633594677571,10.096432661619126,0.9946211920237662,0.0,0.0,4.713223823510832e-08,2.055775783232425e-08,0.0,0.0,2.7050430092018153e-12,1.6755571435614236e-12,7.943087482119164e-06,3.0378096655998312e-06,0.0,0.0,6.7359785424948475e-06,2.7360243919152265e-06,1.2071089396243164e-06,3.017852736846023e-07,0.0,0.0,0.0,0.0,-11.710967968702219,-3.552713678800501e-15,-1.6940658945086007e-21,0.3352530773036716,2.0,0.15,0.8,-19.9686481269663,36.84718826470701,1.2537713457784474,0.09888610930586236
main,minus20,3.0,173.00861582258955,0.7659556193189342,4.2,60.0,-19.7214138785462,-19.7214138785462,-19.728216303869715,-19.719063310430045,0.0008333193240515594,0.0008333193240515594,0.00045079074187737736,0.0019807923081805547,0.003422909404216393,0.3916,172.46249999999995,cCL,2.4812146965849594e-05,0.001413044474448144,0.0013931999999999998,1.5168012743799925e-09,1.3072886931844474e-05,0.0013914066675779979,8.56340313702725e-06,4.967672517714613e-06,9.183531214131124e-18,103.14857646976105,-9.566222010960146,79.48790499137083,14.094449457344178,-1.0085898338729749e-08,7.496785310590059e-13,-1.0473501406427221e-14,1,3,0,0.3916,0.5306223438938563,0.00024008602554912082,1.0947455403549304,1.258489742158248,0.16233519658090861,0.0014078811860377227,1.124036371344514e-06,291450.91286575986,0.0002058665708404748,2.9961383884108486,2.980217452498608,0.5306420979207181,10.096604444020747,0.9941742507614972,0.0,0.0,5.12436919497681e-08,2.0557268573298887e-08,0.0,0.0,3.0401475043493353e-12,1.6755224757375989e-12,8.563406177174754e-06,3.1015934752779444e-06,0.0,0.0,7.297321487817372e-06,2.8067147266126183e-06,1.2660846893573832e-06,2.9487874866533365e-07,0.0,0.0,0.0,0.0,-12.294856467229252,-3.552713678800501e-15,1.6940658945086007e-21,0.3451294702072159,1.9,0.15,0.8,-19.9673537812431,36.843192544366296,1.2317100472669085,0.09713932071173681
main,minus20,3.0,173.00861582258955,0.7659556193189342,4.4,60.0,-19.723615706840746,-19.723615706840746,-19.73032461471604,-19.72131140762366,0.00090149914132781,0.00090149914132781,0.00047241871246137327,0.0021428551018013073,0.003508635734032535,0.3916,172.46249999999995,cCL,2.5931491941752582e-05,0.00141392616152546,0.0013931999999999998,1.5165127570747023e-09,1.3361926665247248e-05,0.0013913676775731418,9.19504077431367e-06,5.205330416302393e-06,9.90943844992806e-18,107.77185016433081,-9.94965172033758,83.84067217245781,13.981526257661576,-1.3873844295630988e-08,7.818832387096464e-13,-1.1120011161880328e-14,1,3,0,0.3916,0.5306223438938563,0.00024008602554912082,1.0947164951374038,1.2584917366232962,0.1623661218647665,0.001407995552608488,1.1240685173178042e-06,291439.99167078175,0.0002058742853238123,2.996054430605388,2.980269276901911,0.530630223232829,10.096695655739993,0.9937173968835074,0.0,0.0,5.535402198387776e-08,2.0551650170548283e-08,0.0,0.0,3.375150682444819e-12,1.6750158904774177e-12,9.195044149464352e-06,3.1581898614479877e-06,0.0,0.0,7.871464251005011e-06,2.870713815938194e-06,1.3235798984593414e-06,2.8747604550979057e-07,0.0,0.0,0.0,0.0,-12.878723829812214,-3.552713678800501e-15,0.0,0.3545897318583754,2.0,0.15,0.801,-19.9660629951806,36.668725984694596,1.2142969217235038,0.09575934840417567
main,minus20,3.0,173.00861582258955,0.7659556193189342,4.6,70.0,-19.717392907942553,-19.717392907942553,-19.723576781119675,-19.715396492215262,0.0009714920255924688,0.0009714920255924688,0.0004941897691627321,0.002309227538845897,0.0036098773203906806,0.3916,172.46249999999995,cCL,2.7144115665647483e-05,0.001414901133454451,0.0013931999999999998,1.5167156976233815e-09,1.3727925196149764e-05,0.0013913309578872718,9.840733655331725e-06,5.442982211205875e-06,9.496086371667961e-18,112.82806138341884,-10.32837856984003,88.2273202603607,14.272362538416742,-1.4801372572037508e-08,7.978884480203119e-13,-1.1565401414337373e-14,1,3,0,0.3916,0.5305746093768907,0.00024008602554912082,1.0877580046096196,1.2584866584090169,0.16908479552713815,0.0016425467541794888,1.3115180796464942e-06,291428.3071618374,0.00024019629624080153,2.9959753615143674,2.9797589601582914,0.5305746093768907,10.096273210557039,0.9932496906545462,0.0,0.0,5.9464052550284846e-08,2.05501528320355e-08,0.0,0.0,3.710128404593342e-12,1.6748886107426198e-12,9.840737365460129e-06,3.228466079978897e-06,0.0,0.0,8.459624775410428e-06,2.9408026220270964e-06,1.3811125900497009e-06,2.876634579517985e-07,0.0,0.0,0.0,0.0,-13.462577910561967,-3.552713678800501e-15,0.0,0.3625365355993442,2.0,0.17500000000000002,0.801,-19.964737756968,35.80000057548309,1.2389085798991692,0.09769322544059444
main,minus20,3.0,173.00861582258955,0.7659556193189342,4.8,60.0,-19.714170443483738,-19.714170443483738,-19.721152708287434,-19.711751482036902,0.0010435041338189945,0.0010435041338189945,0.0005166032500430417,0.002480399652529105,0.0037062913289692603,0.3916,172.46249999999995,cCL,2.835673938954239e-05,0.0014158761053472283,0.0013931999999999998,1.517247077617193e-09,1.40717601946165e-05,0.0013912984685506445,1.050435935488987e-05,5.680634042322903e-06,8.968384845528532e-18,117.88418166438032,-10.701123942709986,92.7214383428406,14.461619363524875,-1.5304863154597115e-08,8.162409550344085e-13,-1.1862364389381153e-14,1,3,0,0.3916,0.5305609028082067,0.00024008602554912082,1.094712735390975,1.258483253634903,0.16236155178382708,0.001407842282348149,1.1241777529783433e-06,291422.6686230017,0.00020588652311608218,2.9959054017025073,2.979579025006034,0.5305742195657237,10.096266916674036,0.9927693809723723,0.0,0.0,6.357642888500186e-08,2.0561881673585072e-08,0.0,0.0,4.0453240640378466e-12,1.6759782972225217e-12,1.0504363400213933e-05,3.3181301737690146e-06,0.0,0.0,9.064048572839356e-06,3.0221189871446357e-06,1.4403148273745776e-06,2.960111866243832e-07,0.0,0.0,0.0,0.0,-14.046427037978578,-3.552713678800501e-15,1.6940658945086007e-21,0.3704360790776864,2.0,0.15,0.801,-19.9634161918419,36.66825660311796,1.248512508896238,0.09844350542168501
main,minus20,3.0,173.00861582258955,0.7659556193189342,5.0,70.0,-19.710238207946702,-19.710238207946702,-19.716724888099236,-19.70811719600775,0.0011172298830835615,0.0011172298830835615,0.0005389001638050965,0.002655645075073833,0.0037985268958920237,0.3916,172.46249999999995,cCL,2.95693631134373e-05,0.0014168510863091918,0.0013931999999999998,1.5172577129901464e-09,1.4400229939533764e-05,0.0013912684893856503,1.1180849726294801e-05,5.918276804254371e-06,9.03699451425613e-18,122.94052761103688,-11.069553686226397,97.23161722497726,14.63935668555558,-1.4277645732363453e-08,8.56369445842442e-13,-1.2494128995288456e-14,1,3,0,0.3916,0.5305476007991277,0.00024008602554912082,1.0877441457312578,1.2584801816300297,0.16909229694785674,0.0016424273167727137,1.3116341425098688e-06,291410.9322454168,0.0002402106175654669,2.9958408470836577,2.9793007816276176,0.5305476007991277,10.09598100996875,0.992278952021469,0.0,0.0,6.76889678738256e-08,2.0562694944118638e-08,0.0,0.0,4.380536813899276e-12,1.6760637493071445e-12,1.1180854106831615e-05,3.382453533088407e-06,0.0,0.0,9.681660634272962e-06,3.088060307168026e-06,1.4991934725586517e-06,2.9439322592037047e-07,0.0,0.0,0.0,0.0,-14.630251783891742,-1.7763568394002505e-15,0.0,0.37812277807274963,2.0,0.17500000000000002,0.801,-19.9620982843207,35.79827037843417,1.261691395296966,0.09947555734982438
main,minus20,3.0,173.00861582258955,0.7659556193189342,5.2,70.0,-19.70083196389652,-19.70083196389652,-19.70758881799898,-19.698610441046696,0.001192979476811347,0.001192979476811347,0.0005620759825814823,0.0028357011571460587,0.0039056265008492216,0.3916,172.46249999999995,cCL,3.0875265585324124e-05,0.0014179193430416794,0.0013931999999999998,1.5180601186860233e-09,1.4798290152415737e-05,0.0013912435070542696,1.1876027774875024e-05,6.155922543654835e-06,1.0278744814930935e-17,128.43196258686268,-11.431758643735431,101.88275104327974,15.117452886040478,-1.3807024856760108e-08,8.667188061001196e-13,-1.302115967133366e-14,1,3,0,0.3916,0.5305192958309685,0.00024021685843900705,1.087759579818986,1.258471734592796,0.16906866454165756,0.001642178514662291,1.3117174901181916e-06,291403.36134140874,0.00024021685843900705,2.9957870522271106,2.9787351220991076,0.5305192958309685,10.095553198656106,0.9917757907220106,0.0,0.0,7.180373778550317e-08,2.0573849558387873e-08,0.0,0.0,4.715957033696206e-12,1.677101098984651e-12,1.1876032490832054e-05,3.4758919200021955e-06,0.0,0.0,1.0315792605971628e-05,3.1706598584933284e-06,1.560239884860427e-06,3.052320615088764e-07,0.0,0.0,0.0,0.0,-15.214080375077394,-1.7763568394002505e-15,3.3881317890172014e-21,0.3846453641687873,2.2,0.17500000000000002,0.801,-19.9607077658005,35.800197230834705,1.3019368098221273,0.10264091329091284
main,minus20,3.0,173.00861582258955,0.7659556193189342,5.4,70.0,-19.693780478196004,-19.693780478196004,-19.700835940961213,-19.69143689739201,0.00127073248892361,0.00127073248892361,0.0005858919908827072,0.003020519346145971,0.004007744730481333,0.3916,172.46249999999995,cCL,3.218116805721095e-05,0.0014189875999287747,0.0013931999999999998,1.518665201612265e-09,1.5173080595750036e-05,0.0013912236695140872,1.2589331153735775e-05,6.3935681284471035e-06,1.0984323259993767e-17,133.92326884236,-11.787916111235466,106.65615083972402,15.479201877734118,-1.366639423849847e-08,9.052580733637239e-13,-1.3188885747417167e-14,1,3,0,0.3916,0.5305161950009214,0.00024022316722514757,1.0877653403186511,1.2584653504916692,0.16905670493447394,0.0016419934492915846,1.311789252533723e-06,291395.7084513542,0.00024022316722514757,2.995744335732316,2.978389197694794,0.5305165376593379,10.095264508083075,0.9912601102374385,0.0,0.0,7.59211872536591e-08,2.058724734077962e-08,0.0,0.0,5.051626053911826e-12,1.6783451010780956e-12,1.2589336205361827e-05,3.5665185726488604e-06,0.0,0.0,1.0966233022284099e-05,3.2522020815623526e-06,1.6231031830777303e-06,3.14316491086516e-07,0.0,0.0,0.0,0.0,-15.797901386922437,0.0,1.6940658945086007e-21,0.39120180881423405,2.0,0.17500000000000002,0.801,-19.9593211229018,35.80091639433846,1.3304092011481796,0.10487773321019231
main,minus20,3.0,173.00861582258955,0.7659556193189342,5.6,70.0,-19.68842796114953,-19.68842796114953,-19.695709997566155,-19.68599153664826,0.0013503997010000032,0.0013503997010000032,0.0006101209147374082,0.0032098875707154816,0.004105016579913265,0.3916,172.46249999999995,cCL,3.348707052909778e-05,0.0014200558572409823,0.0013931999999999998,1.5191056484546306e-09,1.5526579708171407e-05,0.0013912085325317996,1.3319225895362948e-05,6.631213288126764e-06,1.150101335781889e-17,139.41456130542386,-12.138537225744894,111.52221731349088,15.753806753231125,-1.2956959949406155e-08,9.424678919234264e-13,-1.3233229616271824e-14,1,3,0,0.3916,0.5305161950009214,0.00024023020638962273,1.0877637115956196,1.2584605047673112,0.16905362600975693,0.0016418553059175083,1.311856017170474e-06,291387.1700483366,0.00024023020638962273,2.9957117410245475,2.97815827904732,0.5305215986560885,10.095045561430563,0.9907326676733053,0.0,0.0,8.004061262206701e-08,2.0597126842039605e-08,0.0,0.0,5.3874791713489055e-12,1.679265587185405e-12,1.3319231282842119e-05,3.6494753874014713e-06,0.0,0.0,1.1632086249408555e-05,3.3292661356222915e-06,1.6871450334335651e-06,3.202092517791754e-07,0.0,0.0,0.0,0.0,-16.38171598418488,0.0,0.0,0.3977423430869992,1.9,0.17500000000000002,0.801,-19.9580525390336,35.80071305812978,1.3509563488558962,0.10649018682777688
main,minus20,3.0,173.00861582258955,0.7659556193189342,5.8,60.0,-19.692186380484344,-19.692186380484344,-19.700098953003533,-19.6892857152217,0.0014317215483811805,0.0014317215483811805,0.000634168648275573,0.0034031888480655585,0.00417817015237339,0.3916,172.46249999999995,cCL,3.469969425299269e-05,0.0014210308389912007,0.0013931999999999998,1.5189930410033546e-09,1.5771214656868488e-05,0.0013911965049992528,1.4061600342038605e-05,6.868855261803273e-06,1.1490001929504584e-17,144.47085403516343,-12.484985763006534,116.39649971718775,15.589368542849206,-1.2119940606680757e-08,9.918439767414577e-13,-1.4086821986669662e-14,1,3,0,0.3916,0.5305161950009214,0.00024023020638962273,1.094688624425316,1.2584633517869135,0.1623661924343641,0.0014074104814274018,1.1244458059709956e-06,291379.0392884811,0.00020591735131845476,2.995685841944989,2.978508543230968,0.5305674801725287,10.095368247973283,0.9901955638069427,0.0,0.0,8.416091747831091e-08,2.0601524281219506e-08,0.0,0.0,5.723415462638964e-12,1.6796814564502912e-12,1.4061606065454067e-05,3.7118739130597384e-06,0.0,0.0,1.2310761860364628e-05,3.393378054780364e-06,1.7508442050894405e-06,3.184958582793766e-07,0.0,0.0,0.0,0.0,-16.96551903487618,1.7763568394002505e-15,1.6940658945086007e-21,0.40523700985710726,2.0,0.15,0.801,-19.9567874395764,36.665246495045686,1.3258700073505971,0.1045055893940714
