cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
3,145.3125,156.639688659,6.54296574758,5.04652818191e-06,0,0,0
3,150.283333333,156.639688659,6.54296574758,2.56402592501e-06,0,0,0
3,150.85,156.639688659,6.54296574758,2.59215406739e-06,0,0,0
3,151.416666667,156.639688659,6.54296574758,2.62028220977e-06,0,0,0
3,151.983333333,156.639688659,6.54296574758,2.64841035215e-06,0,0,0
3,152.55,156.639688659,6.54296574758,2.67653849454e-06,0,0,0
3,153.116666667,156.639688659,6.54296574758,2.70466663692e-06,0,0,0
3,153.9,156.639688659,6.54296574758,0,411.001778841,10.4709414362,0.0113814580828
3,154.9,156.639688659,6.54296574758,0,421.793246846,12.4072710043,0.0134861641351
3,155.9,156.639688659,6.54296574758,0,432.784900404,14.5004704285,0.0157613809005
3,156.9,156.639688659,6.54296574758,0,444.036421655,16.7598538375,0.0182172324321
3,157.9,156.639688659,6.54296574758,0,455.54605614,19.1876560522,0.0208561478829
3,158.9,156.639688659,6.54296574758,0,467.312127524,21.7893664265,0.0236840939418
3,159.9,156.639688659,6.54296574758,0,479.33322723,24.575624062,0.02671263485
3,160.9,156.639688659,6.54296574758,0,491.608418298,27.5588026055,0.0299552202234
3,161.9,156.639688659,6.54296574758,0,504.137446562,30.7309833467,0.0334032427681
3,162.9,156.639688659,6.54296574758,0,516.921018955,34.1083256465,0.037074267007
3,163.9,156.639688659,6.54296574758,0,529.961057113,37.7118492268,0.040991140464
3,164.9,156.639688659,6.54296574758,0,543.170309118,42.3410231019,0.0460228511977
3,166.10625,156.639688659,6.54296574758,4.88847063419e-05,183.552918583,11.7429782152,0.0127641067557
3,167.51875,156.639688659,6.54296574758,4.84659928101e-05,183.519563463,12.5747362069,0.0136681915293
3,168.93125,156.639688659,6.54296574758,4.82136075685e-05,183.519133875,12.6759008367,0.0137781530833
3,170.34375,156.639688659,6.54296574758,4.7975339728e-05,183.518429324,12.7165543059,0.0138223416368
3,171.75625,156.639688659,6.54296574758,4.77478329375e-05,183.517458223,12.7105268177,0.0138157900193
3,173.16875,156.639688659,6.54296574758,4.75302504081e-05,183.516222874,12.6610534006,0.0137620145659
3,174.58125,156.639688659,6.54296574758,4.7322988206e-05,183.514722694,12.5661167916,0.0136588225996
3,175.99375,156.639688659,6.54296574758,4.71279423864e-05,183.512953546,12.4172063019,0.0134969633717
3,181.3875,156.639688659,6.54296574758,0.000127225652995,183.506371999,11.1533311249,0.0121231860054
3,190.7625,156.639688659,6.54296574758,0.000126704452587,183.497509938,9.29658720724,0.0101049860948
3,200.1375,156.639688659,6.54296574758,0.000126097242088,183.489337542,7.71534922314,0.00838624915558
3,209.5125,156.639688659,6.54296574758,0.000125412581386,183.481830667,6.37462473579,0.00692893993021
3,218.8875,156.639688659,6.54296574758,0.000124659596263,183.47496414,5.23629489928,0.00569162489052
3,228.2625,156.639688659,6.54296574758,0.000123844614173,183.468720631,4.27414391947,0.00464580860812
3,237.6375,156.639688659,6.54296574758,0.000122972956945,183.463085719,3.46604566688,0.00376744094226
3,247.0125,156.639688659,6.54296574758,0.00012204953015,183.45804624,2.79137022421,0.00303409806979
3,256.3875,156.639688659,6.54296574758,0.000121078762289,183.453590421,2.23129449312,0.00242532010122
3,265.7625,156.639688659,6.54296574758,0.000120064529978,183.449708045,1.76919239369,0.00192303521054
3,275.1375,156.639688659,6.54296574758,0.000119010148578,183.446390451,1.39073583226,0.00151166938289
3,284.5125,156.639688659,6.54296574758,0.00011791840266,183.443630436,1.08381371399,0.00117805838477
3,293.8875,156.639688659,6.54296574758,0.000116791586092,183.44142213,0.838404386372,0.000911309115622
3,303.2625,156.639688659,6.54296574758,0.000115631519441,183.439760951,0.646555337969,0.000702777541271
3,312.6375,156.639688659,6.54296574758,0.000114439471545,183.438643839,0.502834096689,0.000546558800749
3,322.0125,156.639688659,6.54296574758,0.000113215545605,183.438071107,0.407453665052,0.000442884418535
4,4.6875,156.639688659,4.67824412147,1.62120873139e-07,0,0,0
4,14.0625,156.639688659,4.67824412147,4.86362619501e-07,0,0,0
4,23.4375,156.639688659,4.67824412147,8.10604366121e-07,0,0,0
4,32.8125,156.639688659,4.67824412147,1.13484611317e-06,0,0,0
4,42.1875,156.639688659,4.67824412147,1.45908786082e-06,0,0,0
4,51.5625,156.639688659,4.67824412147,1.78332960924e-06,0,0,0
4,60.9375,156.639688659,4.67824412147,2.1075713586e-06,0,0,0
4,70.3125,156.639688659,4.67824412147,2.43181310907e-06,0,0,0
4,79.6875,156.639688659,4.67824412147,2.75605486083e-06,0,0,0
4,89.0625,156.639688659,4.67824412147,3.08029661405e-06,0,0,0
4,98.4375,156.639688659,4.67824412147,3.40453836889e-06,0,0,0
4,107.8125,156.639688659,4.67824412147,3.72878012554e-06,0,0,0
4,117.1875,156.639688659,4.67824412147,4.05302188415e-06,0,0,0
4,126.5625,156.639688659,4.67824412147,4.37726364491e-06,0,0,0
4,135.9375,156.639688659,4.67824412147,4.70150540797e-06,0,0,0
4,145.3125,156.639688659,4.67824412147,5.02574717353e-06,0,0,0
4,150.283333333,156.639688659,4.67824412147,2.55346757171e-06,0,0,0
4,150.85,156.639688659,4.67824412147,2.58147988671e-06,0,0,0
4,151.416666667,156.639688659,4.67824412147,2.60949220172e-06,0,0,0
4,151.983333333,156.639688659,4.67824412147,2.63750451674e-06,0,0,0
4,152.55,156.639688659,4.67824412147,2.66551683176e-06,0,0,0
4,153.116666667,156.639688659,4.67824412147,2.69352914679e-06,0,0,0
4,153.9,156.639688659,4.67824412147,0,405.337473758,22.1657444474,0.0240932004863
4,154.9,156.639688659,4.67824412147,0,416.617931556,26.080309618,0.0283481626282
4,155.9,156.639688659,4.67824412147,0,428.131372314,30.3021789006,0.0329371509789
4,156.9,156.639688659,4.67824412147,0,439.936133725,34.8518309112,0.0378824249035
4,157.9,156.639688659,4.67824412147,0,452.02986,39.7353977486,0.0431906497267
4,158.9,156.639688659,4.67824412147,0,464.410192162,44.9651706068,0.0488751854422
4,159.9,156.639688659,4.67824412147,0,477.075010875,50.5630943638,0.0549598851781
4,160.9,156.639688659,4.67824412147,0,490.022699365,56.5545174047,0.0614723015269
4,161.9,156.639688659,4.67824412147,0,503.252416896,62.9277861436,0.0683997675473
4,162.9,156.639688659,4.67824412147,0,516.764461368,69.7156844152,0.0757779178426
4,163.9,156.639688659,4.67824412147,0,530.560599017,76.9601787231,0.0836523681773
4,164.9,156.639688659,4.67824412147,0,544.5106851,86.226557494,0.0937245190153
4,166.10625,156.639688659,4.67824412147,4.3180883633e-05,177.099676782,23.3283484144,0.0253569004504
4,167.51875,156.639688659,4.67824412147,4.26079580056e-05,177.036669764,24.9240610593,0.0270913707167
4,168.93125,156.639688659,4.67824412147,4.23268244798e-05,177.03615972,25.1097512238,0.0272932078519
4,170.34375,156.639688659,4.67824412147,4.20696882733e-05,177.035320831,25.1829770053,0.0273728010928
4,171.75625,156.639688659,4.67824412147,4.18309400415e-05,177.034164286,25.1691050631,0.0273577228947
4,173.16875,156.639688659,4.67824412147,4.16091650485e-05,177.032693477,25.0740567635,0.0272544095256
4,174.58125,156.639688659,4.67824412147,4.14049961296e-05,177.030908247,24.89411179,0.0270588171631
4,175.99375,156.639688659,4.67824412147,4.12215488482e-05,177.028804084,24.6136316101,0.0267539474023
4,181.3875,156.639688659,4.67824412147,0.000113572831483,177.021084299,22.2579618281,0.0241934367697
4,190.7625,156.639688659,4.67824412147,0.000113305834818,177.01076743,18.7837615435,0.0204171321125
4,200.1375,156.639688659,4.67824412147,0.000112913027203,177.001299394,15.814496468,0.0171896700739
4,209.5125,156.639688659,4.67824412147,0.000112408900407,176.992638142,13.2850507715,0.0144402725778
4,218.8875,156.639688659,4.67824412147,0.000111808944272,176.984742044,11.1239858895,0.0120912890104
4,228.2625,156.639688659,4.67824412147,0.000111124092628,176.977581191,9.28119919889,0.0100882599988
4,237.6375,156.639688659,4.67824412147,0.000110363348893,176.971131265,7.71529030234,0.00838618511124
