cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
2,275.1375,79.0368783891,3.18400631641,6.0820636972e-05,63.8040985725,0,0
2,284.5125,79.0368783891,3.18400631641,5.93035024891e-05,63.7757794142,0,0
2,293.8875,79.0368783891,3.18400631641,5.77448794909e-05,63.7530858909,0,0
2,303.2625,79.0368783891,3.18400631641,5.61446682444e-05,63.7360440239,0,0
2,312.6375,79.0368783891,3.18400631641,5.45027619855e-05,63.7246725976,0,0
2,322.0125,79.0368783891,3.18400631641,5.28190467742e-05,63.71898385,0,0
3,4.6875,79.0368783891,5.83704069158,1.30267005822e-07,0,0,0
3,14.0625,79.0368783891,5.83704069158,3.90801018228e-07,0,0,0
3,23.4375,79.0368783891,5.83704069158,6.51335032917e-07,0,0,0
3,32.8125,79.0368783891,5.83704069158,9.11869051411e-07,0,0,0
3,42.1875,79.0368783891,5.83704069158,1.17240307523e-06,0,0,0
3,51.5625,79.0368783891,5.83704069158,1.4329371059e-06,0,0,0
3,60.9375,79.0368783891,5.83704069158,1.69347114493e-06,0,0,0
3,70.3125,79.0368783891,5.83704069158,1.95400519385e-06,0,0,0
3,79.6875,79.0368783891,5.83704069158,2.21453925418e-06,0,0,0
3,89.0625,79.0368783891,5.83704069158,2.47507332742e-06,0,0,0
3,98.4375,79.0368783891,5.83704069158,2.73560741511e-06,0,0,0
3,107.8125,79.0368783891,5.83704069158,2.99614151874e-06,0,0,0
3,117.1875,79.0368783891,5.83704069158,3.25667563984e-06,0,0,0
3,126.5625,79.0368783891,5.83704069158,3.51720977992e-06,0,0,0
3,135.9375,79.0368783891,5.83704069158,3.77774394048e-06,0,0,0
3,145.3125,79.0368783891,5.83704069158,4.03827812303e-06,0,0,0
3,150.283333333,79.0368783891,5.83704069158,2.05175709252e-06,0,0,0
3,150.85,79.0368783891,5.83704069158,2.07426550131e-06,0,0,0
3,151.416666667,79.0368783891,5.83704069158,2.09677391017e-06,0,0,0
3,151.983333333,79.0368783891,5.83704069158,2.11928231909e-06,0,0,0
3,152.55,79.0368783891,5.83704069158,2.14179072808e-06,0,0,0
3,153.116666667,79.0368783891,5.83704069158,2.16429913713e-06,0,0,0
3,153.9,79.0368783891,5.83704069158,0,328.029879716,0.000254441418561,2.76566759305e-07
3,154.9,79.0368783891,5.83704069158,0,336.737920052,0.000605576709847,6.58235554181e-07
3,155.9,79.0368783891,5.83704069158,0,345.73061822,0.00120390864598,1.30859635433e-06
3,156.9,79.0368783891,5.83704069158,0,355.042640252,0.00218113024751,2.37079374729e-06
3,157.9,79.0368783891,5.83704069158,0,364.681656301,0.00370687168668,4.02920835509e-06
3,158.9,79.0368783891,5.83704069158,0,374.65359285,0.00604052724544,6.56579048418e-06
3,159.9,79.0368783891,5.83704069158,0,384.963528228,0.00970400209558,1.05478283648e-05
3,160.9,79.0368783891,5.83704069158,0,395.616551077,0.0161039764554,1.75043222341e-05
3,161.9,79.0368783891,5.83704069158,0,406.619754622,0.0239586640038,2.60420260911e-05
3,162.9,79.0368783891,5.83704069158,0,417.988078156,0.0321318481886,3.49259219442e-05
3,163.9,79.0368783891,5.83704069158,0,429.761907945,0.0406508412492,4.418569701e-05
3,164.9,79.0368783891,5.83704069158,0,442.581155159,0.0522838183404,5.68302373265e-05
3,166.10625,79.0368783891,5.83704069158,4.28687433508e-05,63.8023349281,0.040074785023,4.35595489381e-05
