case,strategy,initial_shift_K,G_factor,G_EP_factor,h_factor,seed,noise_T_K,noise_V_V,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case3,constant_hold,0,1,1,1,3006,0.2,0.005,17.0368783891,19.6,19.6,2266.0106638,91.8546899395,-0.822596815682,85.7738994887,2271.26885743,1.45121248352e-10,3.37728976729e-19,0.684722879296,0.00281760782854,20.0454853689,2.29499038394,22.3404757528,-18.557802433,0.3916,0.00326325837304,0.510362262906,0,1.6292744931e-11,1,0.725638063114,2.29499038394,0.684722879296,0.00278746624725,0,1969.6810259,3.37728976729e-19,0.686835744721,0.00281760782854,17.4686355894,0.9604,1,2.56312161088,0.672199139246,8.73855076708e-06,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3007,0.2,0.005,17.0368783891,19.6,19.6,2266.0106638,91.8546899395,-0.822596815682,85.7738994887,2271.26885743,1.45121248352e-10,3.37728976729e-19,0.684722879296,0.00281760782854,20.0454853689,2.29499038394,22.3404757528,-18.557802433,0.3916,0.00326325837304,0.510362262906,0,1.6292744931e-11,1,0.725638063114,2.29499038394,0.684722879296,0.00278746624725,0,1969.6810259,3.37728976729e-19,0.686835744721,0.00281760782854,17.4686355894,0.9604,1,2.56312161088,0.625963178145,2.09349761429e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3008,0.2,0.005,17.0368783891,19.6,19.6,2266.0106638,91.8546899395,-0.822596815682,85.7738994887,2271.26885743,1.45121248352e-10,3.37728976729e-19,0.684722879296,0.00281760782854,20.0454853689,2.29499038394,22.3404757528,-18.557802433,0.3916,0.00326325837304,0.510362262906,0,1.6292744931e-11,1,0.725638063114,2.29499038394,0.684722879296,0.00278746624725,0,1969.6810259,3.37728976729e-19,0.686835744721,0.00281760782854,17.4686355894,0.9604,1,2.56312161088,0.543222966911,1.48007565142e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3009,0.2,0.005,17.0368783891,19.4,19.4,2242.888106,89.9825341991,-0.808890786744,84.4851585086,2247.57659091,1.44169121086e-10,3.22279095771e-19,0.684860638151,0.00281760782854,19.8523300948,2.1200792275,21.9724093223,-18.6183212226,0.3916,0.00323040539459,0.510362262906,0,1.60760293966e-11,1,0.725638063114,2.1200792275,0.684860638151,0.0027919527328,0,1969.6810259,3.22279095771e-19,0.686835744721,0.00281760782854,17.4686355894,0.9409,1,2.36312161088,0.580901104112,1.57689518952e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3000,0.2,0.005,16.0172128379,18.4,18.4,2127.27531704,80.6522111242,-0.76930445619,81.6932908515,2125.46493285,1.35116806632e-10,2.74370912275e-19,0.688070410732,0.00224500665864,18.8915934727,2.1808984079,21.0724918806,-17.9247974764,0.3916,0.00306052127105,0.520692133952,0,1.49462664467e-11,1,0.641377767739,2.1808984079,0.688070410732,0.00222379330294,0,1851.79464771,2.78436670421e-19,0.690386053975,0.00224500665864,16.4100386581,0.8464,1,2.38278716207,0.595166405358,1.13369164659e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3001,0.2,0.005,16.0172128379,18.6,18.6,2150.39787483,82.4236106911,-0.782175672242,82.9845370449,2149.0547728,1.36282096719e-10,2.79791923137e-19,0.687909101094,0.00224500665864,19.0912589035,2.35902178488,21.4502806884,-17.8661916419,0.3916,0.00309332014106,0.520692133952,0,1.51665346948e-11,1,0.641377767739,2.35902178488,0.687909101094,0.00222011867365,0,1851.79464771,2.83722156012e-19,0.690386053975,0.00224500665864,16.4100386581,0.8649,1,2.58278716207,0.573370226016,2.19668791546e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3002,0.2,0.005,16.0172128379,18.4,18.4,2127.27531704,80.6522111242,-0.76930445619,81.6932908515,2125.46493285,1.35116806632e-10,2.74370912275e-19,0.688070410732,0.00224500665864,18.8915934727,2.1808984079,21.0724918806,-17.9247974764,0.3916,0.00306052127105,0.520692133952,0,1.49462664467e-11,1,0.641377767739,2.1808984079,0.688070410732,0.00222379330294,0,1851.79464771,2.78436670421e-19,0.690386053975,0.00224500665864,16.4100386581,0.8464,1,2.38278716207,0.583029188935,2.58346987632e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3003,0.2,0.005,16.0172128379,18.6,18.6,2150.39787483,82.4236106911,-0.782175672242,82.9845370449,2149.0547728,1.36282096719e-10,2.79791923137e-19,0.687909101094,0.00224500665864,19.0912589035,2.35902178488,21.4502806884,-17.8661916419,0.3916,0.00309332014106,0.520692133952,0,1.51665346948e-11,1,0.641377767739,2.35902178488,0.687909101094,0.00222011867365,0,1851.79464771,2.83722156012e-19,0.690386053975,0.00224500665864,16.4100386581,0.8649,1,2.58278716207,0.572114097461,2.90971149292e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3004,0.2,0.005,16.0172128379,18.8,18.8,2173.52043262,84.2140370949,-0.795299619975,84.2828921964,2172.6562779,1.37447386805e-10,2.80537312131e-19,0.687752377417,0.00224500665864,19.2895810446,2.5364365387,21.8260175833,-17.8072280009,0.3916,0.00312611783911,0.520692133952,0,1.53796975155e-11,1,0.641377767739,2.5364365387,0.687752377417,0.00221616162852,0,1851.79464771,2.85145171364e-19,0.690386053975,0.00224500665864,16.4100386581,0.8836,1,2.78278716207,0.634762306974,2.65227487696e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3005,0.2,0.005,16.0172128379,18.4,18.4,2127.27531704,80.6522111242,-0.76930445619,81.6932908515,2125.46493285,1.35116806632e-10,2.74370912275e-19,0.688070410732,0.00224500665864,18.8915934727,2.1808984079,21.0724918806,-17.9247974764,0.3916,0.00306052127105,0.520692133952,0,1.49462664467e-11,1,0.641377767739,2.1808984079,0.688070410732,0.00222379330294,0,1851.79464771,2.78436670421e-19,0.690386053975,0.00224500665864,16.4100386581,0.8464,1,2.38278716207,0.624338143011,2.07888801827e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3006,0.2,0.005,16.0172128379,18.6,18.6,2150.39787483,82.4236106911,-0.782175672242,82.9845370449,2149.0547728,1.36282096719e-10,2.79791923137e-19,0.687909101094,0.00224500665864,19.0912589035,2.35902178488,21.4502806884,-17.8661916419,0.3916,0.00309332014106,0.520692133952,0,1.51665346948e-11,1,0.641377767739,2.35902178488,0.687909101094,0.00222011867365,0,1851.79464771,2.83722156012e-19,0.690386053975,0.00224500665864,16.4100386581,0.8649,1,2.58278716207,0.672199142669,7.85670876925e-06,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3007,0.2,0.005,16.0172128379,18.4,18.4,2127.27531704,80.6522111242,-0.76930445619,81.6932908515,2125.46493285,1.35116806632e-10,2.74370912275e-19,0.688070410732,0.00224500665864,18.8915934727,2.1808984079,21.0724918806,-17.9247974764,0.3916,0.00306052127105,0.520692133952,0,1.49462664467e-11,1,0.641377767739,2.1808984079,0.688070410732,0.00222379330294,0,1851.79464771,2.78436670421e-19,0.690386053975,0.00224500665864,16.4100386581,0.8464,1,2.38278716207,0.542158391017,2.08215528551e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3008,0.2,0.005,16.0172128379,18.6,18.6,2150.39787483,82.4236106911,-0.782175672242,82.9845370449,2149.0547728,1.36282096719e-10,2.79791923137e-19,0.687909101094,0.00224500665864,19.0912589035,2.35902178488,21.4502806884,-17.8661916419,0.3916,0.00309332014106,0.520692133952,0,1.51665346948e-11,1,0.641377767739,2.35902178488,0.687909101094,0.00222011867365,0,1851.79464771,2.83722156012e-19,0.690386053975,0.00224500665864,16.4100386581,0.8649,1,2.58278716207,0.543222969886,1.43650339592e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,1,1,1,1,3009,0.2,0.005,16.0172128379,18.4,18.4,2127.27531704,80.6522111242,-0.76930445619,81.6932908515,2125.46493285,1.35116806632e-10,2.74370912275e-19,0.688070410732,0.00224500665864,18.8915934727,2.1808984079,21.0724918806,-17.9247974764,0.3916,0.00306052127105,0.520692133952,0,1.49462664467e-11,1,0.641377767739,2.1808984079,0.688070410732,0.00222379330294,0,1851.79464771,2.78436670421e-19,0.690386053975,0.00224500665864,16.4100386581,0.8464,1,2.38278716207,0.580902054879,1.42832969945e-05,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,-1,1,1,1,3000,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.667229907368,0.000603973245055,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3001,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.840440934081,0.000788291580932,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3002,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.641617085123,0.0007360138246,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3003,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.883850591081,0.000446123228693,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3004,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.634761379046,0.000630841491979,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3005,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.731220996566,0.000652225205532,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3006,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.679589669557,0.000473836140121,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3007,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.760903604971,0.000479976876022,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3008,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.764933604462,0.000653247428553,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,-1,1,1,1,3009,0.2,0.005,-1,-1,98.6666666667,1985.81152506,2263.05830601,9.19398573233,387.924259454,3870.13955735,3.8670577851e-10,6.59682811849e-17,0.571845534877,0.275532242714,8.03896532421,-0.32343641985,7.48279044683,-9.66279255018,0.292557011384,0.012476986994,0.490788067825,0,6.67238708729e-10,0.396465140573,-1,,,,,,6.59737021957e-17,,,,-1,0,0,0.78556605787,0.000701605667047,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3000,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.667239857325,0.000640814957216,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3001,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.840499555424,0.000732717446227,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3002,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.6416198833,0.000764324524281,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3003,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.88389835506,0.000376199927989,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3004,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.634761457276,0.000675873099763,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3005,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.731224080007,0.000714646785998,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3006,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.679612977112,0.000505146903714,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3007,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.761001170361,0.000519237897555,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3008,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.764940596186,0.000620762762066,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,0,1,1,1,3009,0.2,0.005,95.2874546468,-1,98.6666666667,1985.81152506,2251.94066734,6.28170366188,405.812349899,3838.22154617,1.27954535856e-10,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,0.560933844274,8.40347314833,-8.8022587567,0.296027326393,0.0124280518819,0.501287739942,0,6.59955645688e-10,0.396465140573,19.586236394,,,,,1917.79992194,7.96650072299e-17,0.576300286022,0.241856591637,8.05024360088,-1,0,0,0.785569558612,0.000658400520796,0,98.6666666667,False,sensor,0.2
case3,constant_optimized,1,1,1,1,3000,0.2,0.005,89.9323612213,94.6,94.6,1903.96388788,2110.04994143,4.66608960363,398.461084112,3620.21883481,1.86446413863e-10,6.07353793994e-17,0.580755250299,0.210405779111,8.06385273315,0.78247607742,8.74316058067,-8.73449184049,0.304763778729,0.0122261180577,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.78247607742,0.600306537857,0.209010796654,0,1810.02080462,6.07353793994e-17,0.580755250299,0.210405779111,8.06385273315,19.38,1,4.66763877869,0.667251894229,0.00068086945196,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3001,0.2,0.005,89.9323612213,94,94,1891.88800699,2090.6977182,4.82895666112,394.772962948,3592.6417189,1.86389570445e-10,5.58776115656e-17,0.580755250299,0.210405779111,8.06385273315,0.68201083502,8.65329839546,-8.85129573955,0.305529554564,0.0122037235433,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.68201083502,0.599909491343,0.209346277067,0,1810.02080462,5.58776115656e-17,0.580755250299,0.210405779111,8.06385273315,19.2,1,4.06763877869,0.840558878412,0.000460438287128,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3002,0.2,0.005,89.9323612213,94.2,94.2,1895.91330062,2097.14946009,4.77491660538,396.000997111,3601.8366802,1.85877979675e-10,5.83208611613e-17,0.580755250299,0.210405779111,8.06385273315,0.715504366855,8.68329611865,-8.81235208146,0.305273904063,0.0122111765925,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.715504366855,0.600041546843,0.209239520841,0,1810.02080462,5.83208611613e-17,0.580755250299,0.210405779111,8.06385273315,19.26,1,4.26763877869,0.641623034872,0.000762406182526,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3003,0.2,0.005,89.9323612213,95.4,95.4,1920.06506241,2135.8389171,4.4454901621,403.397326996,3656.95214267,1.87753812497e-10,6.67266806045e-17,0.580755250299,0.210405779111,8.06385273315,0.916356738901,8.86239698498,-8.57888196085,0.303748149371,0.0122561459303,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.916356738901,0.600840004238,0.208492766249,0,1810.02080462,6.67266806045e-17,0.580755250299,0.210405779111,8.06385273315,19.62,1,5.46763877869,0.88395200769,0.000365164483502,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3004,0.2,0.005,89.9323612213,94.2,94.2,1895.91330062,2097.14946009,4.77491660538,396.000997111,3601.8366802,1.85877979675e-10,5.83208611613e-17,0.580755250299,0.210405779111,8.06385273315,0.715504366855,8.68329611865,-8.81235208146,0.305273904063,0.0122111765925,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.715504366855,0.600041546843,0.209239520841,0,1810.02080462,5.83208611613e-17,0.580755250299,0.210405779111,8.06385273315,19.26,1,4.26763877869,0.634761536584,0.000717411905674,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3005,0.2,0.005,89.9323612213,94.8,94.8,1907.98918151,2116.49868251,4.61130565415,399.693136537,3629.40603315,1.86560100701e-10,6.17935607197e-17,0.580755250299,0.210405779111,8.06385273315,0.815954141773,8.77302960425,-8.69557542325,0.30450929821,0.0122336067213,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.815954141773,0.600439470809,0.208888847058,0,1810.02080462,6.17935607197e-17,0.580755250299,0.210405779111,8.06385273315,19.44,1,4.86763877869,0.731227557853,0.000675420274931,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3006,0.2,0.005,89.9323612213,94.6,94.6,1903.96388788,2110.04994143,4.66608960363,398.461084112,3620.21883481,1.86446413863e-10,6.07353793994e-17,0.580755250299,0.210405779111,8.06385273315,0.78247607742,8.74316058067,-8.73449184049,0.304763778729,0.0122261180577,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.78247607742,0.600306537857,0.209010796654,0,1810.02080462,6.07353793994e-17,0.580755250299,0.210405779111,8.06385273315,19.38,1,4.66763877869,0.679641182037,0.00053962917955,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3007,0.2,0.005,89.9323612213,94,94,1891.88800699,2090.6977182,4.82895666112,394.772962948,3592.6417189,1.86389570445e-10,5.58776115656e-17,0.580755250299,0.210405779111,8.06385273315,0.68201083502,8.65329839546,-8.85129573955,0.305529554564,0.0122037235433,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.68201083502,0.599909491343,0.209346277067,0,1810.02080462,5.58776115656e-17,0.580755250299,0.210405779111,8.06385273315,19.2,1,4.06763877869,0.761094498339,0.000531784304854,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3008,0.2,0.005,89.9323612213,93.4,93.4,1879.81212609,2071.33647772,4.98956524387,391.096900227,3565.04126883,1.85536919162e-10,5.15153241246e-17,0.580755250299,0.210405779111,8.06385273315,0.581500518579,8.56302894644,-8.96817985506,0.306298889657,0.0121814336541,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.581500518579,0.599515100501,0.209636020042,0,1810.02080462,5.15153241246e-17,0.580755250299,0.210405779111,8.06385273315,19.02,1,3.46763877869,0.764949810929,0.000511072791697,0,98.6666666667,True,sensor,0.2
case3,constant_optimized,1,1,1,1,3009,0.2,0.005,89.9323612213,94.8,94.8,1907.98918151,2116.49868251,4.61130565415,399.693136537,3629.40603315,1.86560100701e-10,6.17935607197e-17,0.580755250299,0.210405779111,8.06385273315,0.815954141773,8.77302960425,-8.69557542325,0.30450929821,0.0122336067213,0.511898607717,0,6.52661924505e-10,0.396465140573,17.9797083664,0.815954141773,0.600439470809,0.208888847058,0,1810.02080462,6.17935607197e-17,0.580755250299,0.210405779111,8.06385273315,19.44,1,4.86763877869,0.785573436906,0.000505088543134,0,98.6666666667,True,sensor,0.2
