cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
4,70.3125,88.2,0.902664241405,2.07758657747e-06,0,0,0
4,79.6875,88.2,0.902664241405,2.35459817328e-06,0,0,0
4,89.0625,88.2,0.902664241405,2.63160978864e-06,0,0,0
4,98.4375,88.2,0.902664241405,2.90862142586e-06,0,0,0
4,107.8125,88.2,0.902664241405,3.18563308723e-06,0,0,0
4,117.1875,88.2,0.902664241405,3.46264477506e-06,0,0,0
4,126.5625,88.2,0.902664241405,3.73965649164e-06,0,0,0
4,135.9375,88.2,0.902664241405,4.01666823928e-06,0,0,0
4,145.3125,88.2,0.902664241405,4.29368002028e-06,0,0,0
4,150.283333333,88.2,0.902664241405,2.18152099396e-06,0,0,0
4,150.85,88.2,0.902664241405,2.20545295788e-06,0,0,0
4,151.416666667,88.2,0.902664241405,2.22938492189e-06,0,0,0
4,151.983333333,88.2,0.902664241405,2.25331688599e-06,0,0,0
4,152.55,88.2,0.902664241405,2.2772488502e-06,0,0,0
4,153.116666667,88.2,0.902664241405,2.3011808145e-06,0,0,0
4,153.9,88.2,0.902664241405,0,339.714688229,0.00902668745374,9.81161679754e-06
4,154.9,88.2,0.902664241405,0,350.305842329,0.0128338420261,1.39498282892e-05
4,155.9,88.2,0.902664241405,0,361.255192446,0.0177474352362,1.92906904741e-05
4,156.9,88.2,0.902664241405,0,372.620243592,0.0242097670695,2.6314964206e-05
4,157.9,88.2,0.902664241405,0,384.406764005,0.0326669203588,3.55075221292e-05
4,158.9,88.2,0.902664241405,0,396.619263028,0.0437727335847,4.75790582442e-05
4,159.9,88.2,0.902664241405,0,409.261053981,0.0588865153992,6.40070819556e-05
4,160.9,88.2,0.902664241405,0,422.334394316,0.0815109904391,8.85989026512e-05
4,161.9,88.2,0.902664241405,0,435.84070979,0.106829569111,0.00011611909686
4,162.9,88.2,0.902664241405,0,449.780911367,0.133220694895,0.000144805103147
4,163.9,88.2,0.902664241405,0,464.155804112,0.160874037395,0.000174863084125
4,164.9,88.2,0.902664241405,0,479.790240577,0.199839694183,0.000217217058895
4,166.10625,88.2,0.902664241405,5.43294579467e-05,77.276792548,0.136558588637,0.000148433248518
4,167.51875,88.2,0.902664241405,5.39763991732e-05,77.9009148941,0.206243969094,0.000224178227276
4,168.93125,88.2,0.902664241405,5.37321210037e-05,77.8999424905,0.222342153623,0.000241676253939
4,170.34375,88.2,0.902664241405,5.34892288159e-05,77.8979178973,0.229808299432,0.000249791629817
4,171.75625,88.2,0.902664241405,5.32470377973e-05,77.8948412235,0.232606893398,0.000252833579781
4,173.16875,88.2,0.902664241405,5.30053752878e-05,77.8907123203,0.231720008442,0.000251869574394
4,174.58125,88.2,0.902664241405,5.27642744391e-05,77.8855309312,0.226918725489,0.000246650788575
4,175.99375,88.2,0.902664241405,5.2524025558e-05,77.8792967192,0.216437280031,0.000235257913077
4,181.3875,88.2,0.902664241405,0.000110029316946,77.849702273,0.0597365794564,6.49310646265e-05
4,190.7625,88.2,0.902664241405,0.000108918695927,77.7983441414,0.00261010129676,2.83706662691e-06
4,200.1375,88.2,0.902664241405,0.000107781881835,77.7503125252,8.22646345168e-08,8.94180809966e-11
4,209.5125,88.2,0.902664241405,0.000106627421599,77.7056188877,0,0
4,218.8875,88.2,0.902664241405,0.000105455738905,77.6642831148,0,0
4,228.2625,88.2,0.902664241405,0.000104266832864,77.6263241391,0,0
4,237.6375,88.2,0.902664241405,0.000103060702986,77.5917594355,0,0
4,247.0125,88.2,0.902664241405,0.000101837349188,77.560604991,0,0
4,256.3875,88.2,0.902664241405,0.000100596771792,77.5328752767,0,0
4,265.7625,88.2,0.902664241405,9.93389715212e-05,77.5085832222,0,0
4,275.1375,88.2,0.902664241405,9.80639494962e-05,77.4877401924,0,0
4,284.5125,88.2,0.902664241405,9.67717072282e-05,77.4703559676,0,0
4,293.8875,88.2,0.902664241405,9.54622466137e-05,77.4564387256,0,0
4,303.2625,88.2,0.902664241405,9.41355699272e-05,77.4459950273,0,0
4,312.6375,88.2,0.902664241405,9.27916798131e-05,77.4390298043,0,0
4,322.0125,88.2,0.902664241405,9.14305792769e-05,77.4355463505,0,0
5,4.6875,88.2,-6.31789761227,9.1680704493e-08,0,0,0
5,14.0625,88.2,-6.31789761227,2.7504211412e-07,0,0,0
5,23.4375,88.2,-6.31789761227,4.58403525672e-07,0,0,0
5,32.8125,88.2,-6.31789761227,6.41764940429e-07,0,0,0
5,42.1875,88.2,-6.31789761227,8.25126359676e-07,0,0,0
5,51.5625,88.2,-6.31789761227,1.00848778469e-06,0,0,0
5,60.9375,88.2,-6.31789761227,1.19184921677e-06,0,0,0
5,70.3125,88.2,-6.31789761227,1.37521065718e-06,0,0,0
5,79.6875,88.2,-6.31789761227,1.55857210721e-06,0,0,0
5,89.0625,88.2,-6.31789761227,1.74193356814e-06,0,0,0
5,98.4375,88.2,-6.31789761227,1.92529504125e-06,0,0,0
5,107.8125,88.2,-6.31789761227,2.10865652784e-06,0,0,0
5,117.1875,88.2,-6.31789761227,2.29201802917e-06,0,0,0
5,126.5625,88.2,-6.31789761227,2.47537954654e-06,0,0,0
5,135.9375,88.2,-6.31789761227,2.65874108122e-06,0,0,0
5,145.3125,88.2,-6.31789761227,2.8421026345e-06,0,0,0
5,150.283333333,88.2,-6.31789761227,1.44400758993e-06,0,0,0
5,150.85,88.2,-6.31789761227,1.45984880062e-06,0,0,0
5,151.416666667,88.2,-6.31789761227,1.47569001135e-06,0,0,0
