cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
5,153.116666667,158.4,2.40576111744,2.64953579228e-06,0,0,0
5,153.9,158.4,2.40576111744,0,394.019061874,105.320807806,0.114479138919
5,154.9,158.4,2.40576111744,0,405.80815253,115.950429046,0.12603307505
5,155.9,158.4,2.40576111744,0,417.883739536,127.138283466,0.138193786377
5,156.9,158.4,2.40576111744,0,430.302508557,138.981899701,0.151067282283
5,157.9,158.4,2.40576111744,0,443.061865039,151.521287499,0.164697051629
5,158.9,158.4,2.40576111744,0,456.158941526,164.801863247,0.179132460051
5,159.9,158.4,2.40576111744,0,469.590910811,178.877849994,0.194432445645
5,160.9,158.4,2.40576111744,0,483.35534186,193.809180389,0.210662152597
5,161.9,158.4,2.40576111744,0,497.450588965,209.617186321,0.22784476774
5,162.9,158.4,2.40576111744,0,511.876255049,226.357319128,0.24604056427
5,163.9,158.4,2.40576111744,0,526.63367462,244.101145348,0.2653273319
5,164.9,158.4,2.40576111744,0,541.679593454,266.360487196,0.289522268692
5,166.10625,158.4,2.40576111744,3.75191164388e-05,143.431369075,63.3812079803,0.0688926173699
5,167.51875,158.4,2.40576111744,3.65893249025e-05,143.433947736,66.6755161802,0.0724733871524
5,168.93125,158.4,2.40576111744,3.62472911413e-05,143.432897552,66.9740577486,0.0727978888571
5,170.34375,158.4,2.40576111744,3.59414793227e-05,143.431243332,67.0861829175,0.0729197640407
5,171.75625,158.4,2.40576111744,3.56635899918e-05,143.42899536,67.0528483287,0.072883530792
5,173.16875,158.4,2.40576111744,3.54114345043e-05,143.42615902,66.8837767592,0.072699757347
5,174.58125,158.4,2.40576111744,3.51857584966e-05,143.422738478,66.573372507,0.0723623614207
5,175.99375,158.4,2.40576111744,3.49908267391e-05,143.41873645,66.0971714108,0.0718447515335
5,181.3875,158.4,2.40576111744,9.98149332941e-05,143.405116767,62.2050906359,0.067614228952
5,190.7625,158.4,2.40576111744,9.97740643291e-05,143.38732665,56.3047371119,0.0612008012086
5,200.1375,158.4,2.40576111744,9.9576102465e-05,143.371040272,51.140906099,0.055587941412
5,209.5125,158.4,2.40576111744,9.92427465192e-05,143.356162739,46.6053906791,0.0506580333468
5,218.8875,158.4,2.40576111744,9.87968007799e-05,143.342612555,42.5806280064,0.0462832913114
5,228.2625,158.4,2.40576111744,9.82535354214e-05,143.3303289,38.9884543938,0.0423787547759
5,237.6375,158.4,2.40576111744,9.76235991119e-05,143.319264709,35.7750020622,0.0388858718067
5,247.0125,158.4,2.40576111744,9.69149808226e-05,143.309382218,32.9003071303,0.0357612034025
5,256.3875,158.4,2.40576111744,9.61339814851e-05,143.300650488,30.3331797613,0.0329708475667
5,265.7625,158.4,2.40576111744,9.52857036258e-05,143.29304392,28.0486639017,0.030487678154
5,275.1375,158.4,2.40576111744,9.4374296147e-05,143.286541323,26.0268332849,0.0282900361792
5,284.5125,158.4,2.40576111744,9.34030444318e-05,143.281125331,24.2524667295,0.0263613768799
5,293.8875,158.4,2.40576111744,9.2374314054e-05,143.27678213,22.7156163743,0.0246908873633
5,303.2625,158.4,2.40576111744,9.12892495091e-05,143.273501624,21.4137587911,0.023275824773
5,312.6375,158.4,2.40576111744,9.01467710875e-05,143.271278695,20.3585747893,0.0221288856406
5,322.0125,158.4,2.40576111744,8.8938871069e-05,143.270119939,19.6071799831,0.0213121521556
