case,candidate,stage,seed,noise_T_K,noise_V_V,initial_shift_K,G_factor,G_EP_factor,h_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case1,7,training,2003,0.2,0.005,-1,1,1,1,85.9616266489,89.2,89.2,3112.74595748,1983.14490207,13.804081057,273.584751616,4836.11018899,2.21120899369e-11,1.29860315209e-17,0.558891826749,0.28856377306,6.57790325855,0.39927140513,6.97717466368,-14.5548943776,0.292954094071,0.0121411251864,0.423858397741,0,4.56602089471e-10,1,16.7884879947,0.39927140513,0.585302141557,0.287208076321,0,2962.89494672,1.29860315209e-17,0.558891826749,0.28856377306,6.01032855982,17.76,1,3.2383733511,0.667057280318,0.000582420177532,0,98.6666666667,True,sensor,0.2
case1,7,training,2004,0.2,0.005,0,1.2,1,1.2,85.333207643,88,88,2981.56018874,1941.11029581,14.2228503627,330.504562831,4606.38877208,-3.19460013998e-11,7.48993965807e-18,0.561176383192,0.279280779293,5.2888127577,0.73064644632,5.85747175874,-14.3949362248,0.296378442552,0.0120718042247,0.433085516812,0,3.46974005083e-10,1,16.5999622929,0.73064644632,0.587134416846,0.27819112422,0,2850.33399654,7.48993965807e-18,0.561176383192,0.279280779293,5.2888127577,17.4,1,2.66679235697,0.692068857297,0.000756191500027,0,98.6666666667,True,sensor,0.2
case1,7,training,2005,0.2,0.005,1,1,0.8,1,84.8884806871,87.8,87.8,2430.65647425,1927.14536098,12.5232591004,284.158375345,4086.16671899,3.23439053318e-11,1.46893131339e-17,0.563206793411,0.270160243321,6.29442755811,0.661815863492,6.9562434216,-15.9022784218,0.298762772289,0.0120510498331,0.442435445386,0,3.47892825658e-10,0.918561329725,16.4665442061,0.661815863492,0.588522599304,0.268838876218,0,2312.71011545,1.46893131339e-17,0.563206793411,0.270160243321,6.27034769477,17.34,1,2.91151931286,1.97178098317,0.000894505263298,0,98.6666666667,True,sensor,0.2
case1,8,training,2000,0.2,0.005,-1,1,1.2,1.2,88.2627174258,92,92,3667.733709,2072.29799886,12.4542730625,352.300225131,5400.18575578,-5.388756108e-11,2.26110363072e-17,0.560996753736,0.285823837971,6.55261925901,1.01938484597,7.50124887731,-11.7983657154,0.290482616594,0.0122334753679,0.423858397741,0,3.76827458126e-10,1,17.4788152277,1.01938484597,0.588093128793,0.283865340527,0,3480.86958029,2.26110363072e-17,0.560996753736,0.285823837971,6.55261925901,18.6,1,3.73728257418,1.81596130633,0.00167876340191,0,98.6666666667,True,sensor,0.2
case1,8,training,2001,0.2,0.005,0,1,1.2,1,85.3012941122,88.4,88.4,3377.07055921,1948.22578375,12.1201946017,283.215571299,5054.20096626,-5.46265255252e-11,1.64711994044e-17,0.563097294828,0.268904891336,6.36676517351,0.873845147632,7.23607058466,-12.2736016244,0.297247766741,0.0120726532611,0.433085516812,0,3.63087782063e-10,1,16.5903882337,0.873845147632,0.589224979516,0.267596763428,0,3222.13526482,1.64711994044e-17,0.563097294828,0.268904891336,6.3634017857,17.52,1,3.0987058878,1.74691019388,0.000468916296705,0,98.6666666667,True,sensor,0.2
case1,8,training,2002,0.2,0.005,1,0.8,1,0.8,82.1669109225,85.2,85.2,2807.04788013,1835.21860449,10.9528200832,220.136436843,4433.08286786,-9.63495949691e-12,1.25678005329e-17,0.565761195456,0.255233627504,7.31999138975,1.06055568636,8.20139980382,-14.3111574132,0.303590621958,0.0119252380755,0.442435445386,0,3.73133524079e-10,1,15.6500732768,1.06055568636,0.59085342381,0.253743169821,0,2658.47888107,1.25678005329e-17,0.565761195456,0.255233627504,7.31999138975,16.56,1,3.03308907748,0.772455952937,0.000667139473722,0,98.6666666667,True,sensor,0.2
case1,8,training,2003,0.2,0.005,-1,1,1,1,83.9967424393,87.2,87.2,3147.63652759,1912.37261219,12.8172563127,269.275665679,4803.55073042,-2.59774424194e-11,1.00952774786e-17,0.561779458718,0.272050913636,6.1203703819,0.927088147882,7.04745852978,-14.7773791116,0.297348719292,0.0120329471467,0.423858397741,0,3.77646358629e-10,1,16.1990227318,0.927088147882,0.588373416641,0.270594845244,0,2987.47364956,1.00952774786e-17,0.561779458718,0.272050913636,6.05217880066,17.16,1,3.20325756073,0.667057280701,0.000549980943239,0,98.6666666667,True,sensor,0.2
case1,8,training,2004,0.2,0.005,0,1.2,1,1.2,83.0211595893,86.2,86.2,3026.11384245,1876.79004289,13.0035077383,326.972552733,4588.93484035,-2.23394636123e-11,7.7547560387e-18,0.564061937647,0.262185543992,5.14541382929,0.932600636351,6.06373402417,-14.5282295216,0.300574868095,0.0119791141438,0.433085516812,0,3.51352280603e-10,1,15.9063478768,0.932600636351,0.589676941329,0.260779617723,0,2867.17182192,7.7547560387e-18,0.564061937647,0.262185543992,5.14541382929,16.86,1,3.17884041071,0.692293779952,0.000709400492873,0,98.6666666667,True,sensor,0.2
case1,8,training,2005,0.2,0.005,1,1,0.8,1,81.8894578695,85.2,85.2,2459.00042652,1836.95531572,11.6181505047,276.500509505,4031.07338324,9.15179043659e-12,8.6316045457e-18,0.566129900307,0.252564716902,6.0959071866,1.10845551231,6.97349358047,-16.2275722203,0.303926996763,0.0119211582409,0.442435445386,0,3.52209372778e-10,0.949772023116,15.5668373609,1.10845551231,0.591415061837,0.250883200273,0,2315.22079244,8.6316045457e-18,0.566129900307,0.252564716902,6.0959071866,16.56,1,3.31054213047,1.95929802435,0.000817403143599,0,98.6666666667,True,sensor,0.2
case1,9,training,2000,0.2,0.005,-1,1,1.2,1.2,86.3188958526,89.4,89.4,3674.88532919,1980.6051063,11.5421253213,344.575531767,5322.45702904,-4.55315785075e-11,1.81419549522e-17,0.565047629921,0.267495737684,6.62652129464,0.837092541599,7.41220469242,-12.1620192974,0.296030708736,0.012113049787,0.423858397741,0,3.79937858952e-10,1,16.8956687558,0.837092541599,0.589586665675,0.266257071011,0,3520.83012181,1.81419549522e-17,0.565047629921,0.267495737684,6.62652129464,17.82,1,3.08110414744,1.80992252751,0.00147604835969,0,98.6666666667,True,sensor,0.2
case1,9,training,2001,0.2,0.005,0,1,1.2,1,83.0790923357,87.2,87.2,3470.67254441,1902.3446059,10.5420359065,286.015186868,5097.54399935,-5.62749846722e-12,1.55789010164e-17,0.56730295792,0.249135632844,6.46616118263,1.15621385327,7.61429915768,-12.1283931136,0.301328410407,0.0119979656197,0.433085516812,0,3.68427510722e-10,1,15.9237277007,1.15621385327,0.592619665873,0.246998715128,0,3264.6271612,1.55789010164e-17,0.56730295792,0.249135632844,6.45980427101,17.16,1,4.1209076643,1.7722671611,0.000477394844962,0,98.6666666667,True,sensor,0.2
case1,9,training,2002,0.2,0.005,1,0.8,1,0.8,78.7311362743,81.6,81.6,2822.64745341,1711.26164873,9.98123881051,211.551900222,4332.33844072,-3.41344730259e-11,5.71808225769e-18,0.570057580271,0.231497417254,7.05010834392,1.00799889719,8.05810724111,-14.8018909459,0.310666387993,0.0117680940911,0.442435445386,0,3.78773012955e-10,1,14.6193408823,1.00799889719,0.59310726911,0.230273871037,0,2679.23221188,5.71808225769e-18,0.570057580271,0.231497417254,7.02413284623,15.48,1,2.86886372566,0.772427224064,0.000694473724992,0,98.6666666667,True,sensor,0.2
case1,9,training,2003,0.2,0.005,-1,1,1,1,81.464638114,84.6,84.6,3180.40703582,1820.28733153,11.5283980211,264.144268711,4748.07849666,1.63140612131e-11,7.01397490435e-18,0.56609405636,0.250349648697,6.22362126955,0.897850236912,7.12147150646,-15.0590397287,0.303178816866,0.0119106350635,0.423858397741,0,3.83209020072e-10,1,15.4393914342,0.897850236912,0.590755957103,0.249080929716,0,3023.63894152,7.01397490435e-18,0.56609405636,0.250349648697,6.14200926407,16.38,1,3.13536188603,0.667057281316,0.000513144843705,0,98.6666666667,True,sensor,0.2
case1,9,training,2004,0.2,0.005,0,1.2,1,1.2,80.1800561905,83.2,83.2,3049.84909981,1771.47335961,11.6394935511,318.002261472,4514.9596915,-5.29780663783e-11,4.85722573274e-18,0.56833435345,0.239942113767,5.24714259479,0.867258509499,6.11440110429,-14.8940086088,0.30688022002,0.0118438182604,0.433085516812,0,3.57336382706e-10,1,15.0540168571,0.867258509499,0.591901090477,0.238808917893,0,2898.85190934,5.85496278196e-18,0.56833435345,0.239942113767,5.17279978117,15.96,1,3.01994380951,0.692568859283,0.000649508936913,0,98.6666666667,True,sensor,0.2
case1,9,training,2005,0.2,0.005,1,1,0.8,1,78.3660138249,81.2,81.2,2469.6400657,1699.36634863,10.5680712963,263.425124881,3916.14936075,-1.64845914696e-11,4.79136045076e-18,0.570513280352,0.228884040028,5.84975728286,1.13733481267,6.81258946347,-16.7933299274,0.311530284591,0.0117472827203,0.442435445386,0,3.58491680785e-10,0.993322286738,14.5098041475,1.13733481267,0.593736139333,0.227459356134,0,2339.61672145,5.34891141796e-18,0.570513280352,0.228884040028,5.84975728286,15.36,1,2.83398617506,1.92466790683,0.000710396511437,0,98.6666666667,True,sensor,0.2
case1,10,training,2000,0.2,0.005,-1,1,1.2,1.2,86.5748831034,89.6,89.6,3661.33072172,1988.02784347,11.7187526272,344.455701385,5316.62161644,-4.33146851719e-11,1.85702148103e-17,0.564480717619,0.269890238258,6.75850299166,0.624156019573,7.38265901123,-12.1644154943,0.295428222306,0.0121290094167,0.423858397741,0,3.79606568401e-10,1,16.972464931,0.624156019573,0.58877796465,0.268848250121,0,3515.33379865,1.85702148103e-17,0.564480717619,0.269890238258,6.61702140191,17.88,1,3.02511689663,1.80800012627,0.0014795460728,0,98.6666666667,True,sensor,0.2
case1,10,training,2001,0.2,0.005,0,1,1.2,1,83.4749395251,87.2,87.2,3433.24412876,1903.56380958,10.9066913214,284.090819139,5063.62381052,-5.07043296238e-11,1.37048575613e-17,0.56650540464,0.252649630312,6.77396379606,0.706605529145,7.4805693252,-12.2329414578,0.300796531252,0.0120121508355,0.433085516812,0,3.67491814757e-10,1,16.0424818575,0.706605529145,0.591043509187,0.251082866318,0,3256.9173282,1.37048575613e-17,0.56650540464,0.252649630312,6.44376950653,17.16,1,3.72506047488,1.76316424706,0.000476683670622,0,98.6666666667,True,sensor,0.2
case1,10,training,2002,0.2,0.005,1,0.8,1,0.8,79.5065323114,82.6,82.6,2815.33910529,1745.34278479,10.1460096732,214.350716274,4356.47718348,-6.36362074147e-11,7.64742002363e-18,0.569052290069,0.23684241486,7.61439831736,0.542305218601,8.15670353596,-14.6361654429,0.308845638365,0.011820847569,0.442435445386,0,3.77428532872e-10,1,14.8519596934,0.542305218601,0.591641044378,0.235488664206,0,2674.29303084,7.64742002363e-18,0.569052290069,0.23684241486,7.08428635165,15.78,1,3.09346768856,0.772435417521,0.000688991240135,0,98.6666666667,True,sensor,0.2
case1,10,training,2003,0.2,0.005,-1,1,1,1,81.8054028273,88.4,88.4,3302.4175883,1945.54127638,10.5473908996,285.89837916,4972.60787642,2.90469870379e-11,1.64337944294e-17,0.565482731917,0.253256894046,7.41518663673,0.590529789996,8.00571642672,-13.9829472772,0.298367325241,0.0120673200792,0.423858397741,0,4.52253012817e-10,1,15.5416208482,0.590529789996,0.591198202885,0.25010228641,0,3018.77087716,1.64457206533e-17,0.565482731917,0.253256894046,6.13208882033,17.52,1,6.59459717274,0.667057281229,0.000517901519977,0,98.6666666667,True,sensor,0.2
case1,10,training,2004,0.2,0.005,0,1.2,1,1.2,80.689102304,83.6,83.6,3030.69464775,1785.83694544,11.9360203157,318.497377085,4509.97023643,-7.63975549489e-11,4.9079121843e-18,0.567531791813,0.243948203317,5.57172548992,0.485684152184,6.05740964211,-14.875645223,0.305874042985,0.0118716198379,0.433085516812,0,3.56291884884e-10,1,15.2067306912,0.485684152184,0.590531911802,0.243043729119,0,2892.7143679,5.75440303047e-18,0.567531791813,0.243948203317,5.15334815035,16.08,1,2.91089769602,0.692525279334,0.000661809661882,0,98.6666666667,True,sensor,0.2
case1,10,training,2005,0.2,0.005,1,1,0.8,1,79.0817088962,82.6,82.6,2470.88150084,1746.68058605,10.6619128063,269.324554881,3958.89944482,6.08224581811e-12,5.6741720697e-18,0.56947239206,0.234299482927,6.56832361337,0.441821474923,7.01014508829,-16.5369166963,0.30921849577,0.0118199410455,0.442435445386,0,3.86872867075e-10,0.9834484318,14.7245126688,0.441821474923,0.591853375345,0.232641109528,0,2330.09508792,5.6741720697e-18,0.56947239206,0.234299482927,5.90839599126,15.78,1,3.51829110384,1.94604596909,0.000817723475511,0,98.6666666667,True,sensor,0.2
case1,11,training,2000,0.2,0.005,-1,1,1.2,1.2,85.3976244211,88.2,88.2,3681.46482421,1938.1407145,11.093731766,341.46074567,5289.23852481,-4.22915036324e-11,1.88342180393e-17,0.566960742241,0.25893437402,6.6579142626,0.760391362185,7.37649476239,-12.3158112925,0.298689485886,0.0120577380622,0.423858397741,0,3.77866182788e-10,1,16.6192873263,0.760391362185,0.59032448916,0.257944994647,0,3541.34604527,1.88342180393e-17,0.566960742241,0.25893437402,6.6579142626,17.46,1,2.80237557888,1.80710384861,0.00137354299702,0,98.6666666667,True,sensor,0.2
case1,11,training,2001,0.2,0.005,0,1,1.2,1,82.0724973321,85.6,85.6,3461.23669357,1847.00891984,10.1959365999,280.909190863,5037.53235915,-4.10977918364e-11,1.29068847624e-17,0.569453474982,0.240240556433,6.50560185541,0.988295097142,7.49079183193,-12.3958880054,0.304399853269,0.0119309482755,0.433085516812,0,3.70802943905e-10,1,15.6217491996,0.988295097142,0.592998700552,0.23873427008,0,3284.86156018,1.29068847624e-17,0.569453474982,0.240240556433,6.49682211229,16.68,1,3.52750266791,1.76370773674,0.000480711496559,0,98.6666666667,True,sensor,0.2
case1,11,training,2002,0.2,0.005,1,0.8,1,0.8,77.1493398428,80.4,80.4,2846.01495066,1669.35161071,9.4467404872,209.656158792,4315.15714306,-4.55315785075e-11,4.6420116015e-18,0.572091419995,0.221279914029,7.02293212149,1.08628691515,8.10921903663,-14.9010665485,0.31337167699,0.0117121450072,0.442435445386,0,3.81482401224e-10,1,14.1448019528,1.08628691515,0.594475004699,0.219853857802,0,2683.4819428,5.04397955695e-18,0.572091419995,0.221279914029,6.88850173847,15.12,1,3.25066015721,0.77241515507,0.000692973865516,0,98.6666666667,True,sensor,0.2
case1,11,training,2003,0.2,0.005,-1,1,1,1,80.1347375989,84.2,84.2,3245.98611811,1803.56731919,10.5427299326,267.526425197,4792.56974204,-3.01270119962e-12,7.37365897507e-18,0.568562413292,0.239087922633,6.2897375229,1.1569036605,7.4466411834,-14.8997517201,0.305219605897,0.0118774287591,0.423858397741,0,3.86179088707e-10,1,15.0404212797,1.1569036605,0.593054787261,0.237059598866,0,3042.72299806,7.37365897507e-18,0.568562413292,0.239087922633,6.18180119653,16.26,1,4.06526240111,0.667057281673,0.00049601147384,0,98.6666666667,True,sensor,0.2
case1,11,training,2004,0.2,0.005,0,1.2,1,1.2,78.8370051622,82,82,3073.33785584,1728.88008895,10.9279134359,315.576083632,4497.56977459,-5.86055648455e-11,4.15086801736e-18,0.570546581186,0.229351667735,5.305552564,0.901654923285,6.20720748729,-14.9946742117,0.309662576939,0.0117875336212,0.433085516812,0,3.60401930521e-10,1,14.6511015487,0.901654923285,0.593205292964,0.228172174383,0,2915.18811395,5.72296116746e-18,0.570546581186,0.229351667735,5.22076947323,15.6,1,3.16299483776,0.692638071707,0.000620134282085,0,98.6666666667,True,sensor,0.2
case1,11,training,2005,0.2,0.005,1,1,0.8,1,76.6162720203,80,80,2499.4690788,1657.23018196,9.93513841752,261.227723914,3905.40667526,1.66551217262e-11,3.82587841616e-18,0.572592244571,0.218456618073,5.73044132752,1.30988228556,6.9286926025,-16.8847243687,0.314293882088,0.0116891324221,0.442435445386,0,3.6138603221e-10,1,13.9848816061,1.30988228556,0.595377908411,0.216747154525,0,2342.53698304,5.47413676888e-18,0.572592244571,0.218456618073,5.71112625551,15,1,3.38372797966,1.9284664124,0.00070579768697,0,98.6666666667,True,sensor,0.2
case1,12,training,2000,0.2,0.005,-1,1,1.2,1.2,83.9903403401,87.4,87.4,3745.31978459,1906.86405083,10.0773099539,344.827530071,5317.4336153,-8.64019966684e-11,1.81956229597e-17,0.569595980896,0.245974402123,6.69553725274,0.924565411712,7.57996111795,-12.2194312588,0.301640915413,0.0120075631217,0.423858397741,0,3.6476421883e-10,1,16.197102102,0.924565411712,0.592511246051,0.244580833535,0,3574.8368016,1.81956229597e-17,0.569595980896,0.245974402123,6.69553725274,17.22,1,3.40965965987,1.82112540137,0.00125970736129,0,98.6666666667,True,sensor,0.2
case1,12,training,2001,0.2,0.005,0,1,1.2,1,80.2966176033,83.8,83.8,3496.07360712,1782.7603135,9.26108982054,278.486840565,5009.60816987,-3.8369307731e-11,9.50194783966e-18,0.573210803833,0.224663683794,6.5597388376,0.979888676082,7.53904044768,-12.5428060194,0.308773409877,0.0118461561611,0.433085516812,0,3.68984620636e-10,1,15.088985281,0.979888676082,0.594772902981,0.223276740301,0,3320.90448729,9.50194783966e-18,0.573210803833,0.224663683794,6.54335868394,16.14,1,3.5033823967,1.76430098285,0.000488379188439,0,98.6666666667,True,sensor,0.2
case1,12,training,2002,0.2,0.005,1,0.8,1,0.8,74.1872264624,77,77,2844.1709712,1552.89855699,8.6727679563,201.217675,4204.52462115,-5.32338617631e-11,4.42056330777e-18,0.576639492613,0.200799356554,6.93199900882,0.887597428837,7.81959643766,-15.4036629723,0.319909135074,0.0115740530757,0.442435445386,0,3.87391230205e-10,1,13.2561679387,0.887597428837,0.595893769418,0.199894033509,0,2703.53229432,5.37439016901e-18,0.576639492613,0.200799356554,6.69641805526,14.1,1,2.81277353764,0.772384506724,0.000511799569148,0,98.6666666667,True,sensor,0.2
case1,12,training,2003,0.2,0.005,-1,1,1,1,78.0347540498,81.6,81.6,3256.12984303,1712.59522939,9.62286787864,261.218152647,4717.12978765,1.22213350551e-11,3.41225528736e-18,0.572943959177,0.221261368555,6.35539459755,1.01221484913,7.36760944667,-15.2578206904,0.310718038485,0.011764751914,0.423858397741,0,3.89822840674e-10,1,14.4104262149,1.01221484913,0.59451158571,0.219822755141,0,3077.86754552,4.9707959103e-18,0.572943959177,0.221261368555,6.24180869683,15.48,1,3.56524595022,0.667057282349,0.000460922702798,0,98.6666666667,True,sensor,0.2
case1,12,training,2004,0.2,0.005,0,1.2,1,1.2,76.4808551192,79.6,79.6,3103.00115343,1644.37333293,9.75906315128,309.683578227,4447.44997129,-3.84829945688e-11,4.14951276465e-18,0.574973561742,0.21061951316,5.38528929341,0.882697367139,6.26798666055,-15.2495568067,0.314991211665,0.0116808130734,0.433085516812,0,3.65524499557e-10,1,13.9442565358,0.882697367139,0.595199573895,0.209574625573,0,2947.0439094,5.92028596286e-18,0.574973561742,0.21061951316,5.28814514308,14.88,1,3.11914488077,0.692674583966,0.0005749392708,0,98.6666666667,True,sensor,0.2
case1,12,training,2005,0.2,0.005,1,1,0.8,1,72.9501221776,76.4,76.4,2510.21199755,1533.7241448,8.99813010795,249.854603837,3803.07966861,-2.27373675443e-12,4.88162028162e-18,0.577229864354,0.197309094979,5.43615280983,1.32750244954,6.74572710783,-17.3869521671,0.321201139253,0.0115388584941,0.442435445386,0,3.675363347e-10,1,12.8850366533,1.32750244954,0.597338307066,0.195716241159,0,2346.23025059,5.70425867999e-18,0.577229864354,0.197309094979,5.3691241504,13.92,1,3.4498778224,1.89565076648,0.00068137672676,0,98.6666666667,True,sensor,0.2
case1,13,training,2000,0.2,0.005,-1,1,1.2,1.2,82.9411735892,86.8,86.8,3774.67050907,1883.42228799,9.36479598558,347.395243635,5320.06234941,-7.87849785411e-11,1.80145611969e-17,0.571447397728,0.236573074697,7.33156554008,0.381035241577,7.71260078166,-12.1543343738,0.303837430627,0.0119890397826,0.423858397741,0,3.65940944214e-10,1,15.8823520768,0.381035241577,0.592576609737,0.235223145051,0,3600.00710835,1.80145611969e-17,0.571447397728,0.236573074697,6.71688405944,17.04,1,3.85882641077,1.82762699347,0.00118259917415,0,98.6666666667,True,sensor,0.2
case1,13,training,2001,0.2,0.005,0,1,1.2,1,79.2044511557,83.2,83.2,3529.59114982,1759.60010003,8.54423965049,280.467512271,5017.26797723,-5.0647486205e-11,1.01744242371e-17,0.575212790246,0.215222083655,7.08677805644,0.600095078748,7.68687313518,-12.4714578033,0.310931912326,0.0118230558784,0.433085516812,0,3.58843954551e-10,1,14.7613353467,0.600095078748,0.595181083876,0.213915458155,0,3345.76066815,1.01744242371e-17,0.575212790246,0.215222083655,6.56113110462,15.96,1,3.99554884434,1.77174769037,0.00049868904561,0,98.6666666667,True,sensor,0.2
case1,13,training,2002,0.2,0.005,1,0.8,1,0.8,72.408654058,76,76,2885.29394471,1516.65539168,7.81715292148,201.788423643,4207.97806567,-3.93072241422e-11,4.18176777928e-18,0.579930530223,0.187776056512,7.80325794092,0.253885748791,8.05714368972,-15.361890281,0.322851810649,0.0115430656663,0.442435445386,0,3.91274235234e-10,1,12.7225962174,0.253885748791,0.596151059247,0.186714863311,0,2723.06916654,5.2272097241e-18,0.579930530223,0.187776056512,6.59965778218,13.8,1,3.59134594202,0.772379004691,0.000502525947341,0,98.6666666667,True,sensor,0.2
