time_s,feasible,energy_J,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,max_mirror_q_difference
25.29921942503533,0,nan,,,,,,,,,,,,,
25.34921942503533,0,nan,,,,,,,,,,,,,
25.39921942503533,0,nan,,,,,,,,,,,,,
25.44921942503533,0,nan,,,,,,,,,,,,,
25.49921942503533,0,nan,,,,,,,,,,,,,
25.549219425035332,0,nan,,,,,,,,,,,,,
25.599219425035333,0,nan,,,,,,,,,,,,,
25.649219425035334,0,nan,,,,,,,,,,,,,
25.699219425035306,1,3212.4024162993956,1.0,1.0000000000000056,0.999999981586957,1.0,1.0,1.0000000010279564e-06,24.168220294312057,31.60010036153907,24.168220294312057,9.999999974752427e-07,-24.31730928552544,-24.31730928552539,5.551115123125783e-15
25.699219425035334,1,3212.4024162994015,1.0,1.0000000000000218,0.9999999815869438,1.0,1.0,1.00000000458067e-06,24.168220294311908,31.60010036153851,24.168220294311652,1.0000000010279564e-06,-24.317309285525564,-24.317309285525518,2.1760371282653068e-14
25.749219425035335,1,3213.1269505700957,1.0,1.0000000000000284,0.9914164736908997,1.0,1.0,1.0000000010279564e-06,24.118525682370624,31.45595698355652,24.118525682369928,1.0000000010279564e-06,-24.305232341479034,-24.30523234147899,2.842170943040401e-14
25.799219425035336,1,3213.858301473454,1.0,1.0000000000000293,0.9828768049543938,1.0,1.0,1.00000000458067e-06,24.069011250991963,31.31244688625653,24.069011250991423,1.00000000458067e-06,-24.29315989694327,-24.293159896943283,2.930988785010413e-14
